"pos.x","pos.y","pos.z","volume","rho","vel.x","vel.y","vel.z","p","a","mu","k","mu_t","k_t","S","massf[0]-air","u","T","M_local","vel.vector:0","vel.vector:1","vel.vector:2","Points:0","Points:1","Points:2"
-0.2416170835494995,0.2565220296382904,0,0.0004217122914269567,1.292753934860229,662.3938598632812,3.647074606760725e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.647074606760725e-07,0,-0.2419501841068268,0.257650762796402,0
-0.2549098134040833,0.2706417441368103,0,0.0004653917858377099,1.292753934860229,662.3938598632812,1.825964801582813e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.825964801582813e-07,0,-0.2552637159824371,0.2718282341957092,0
-0.2688194215297699,0.2854161262512207,0,0.0005137327825650573,1.292753934860229,662.3938598632812,-1.223197898525541e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.223197898525541e-08,0,-0.2691947519779205,0.286663293838501,0
-0.2833841443061829,0.300885796546936,0,0.0005672459374181926,1.292753934860229,662.3938598632812,-8.432953535475463e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-8.432953535475463e-08,0,-0.2837816774845123,0.3021967709064484,0
-0.2986440658569336,0.3170933425426483,0,0.0006264975527301431,1.292753934860229,662.3938598632812,2.725108139145505e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.725108139145505e-09,0,-0.299064576625824,0.3184714317321777,0
-0.314641147851944,0.3340833485126495,0,0.0006921157473698258,1.292753934860229,662.3938598632812,2.285680977820448e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.285680977820448e-08,0,-0.3150855004787445,0.3355319797992706,0
-0.331419438123703,0.3519025444984436,0,0.0007647972088307142,1.292753934860229,662.3938598632812,-3.654837854583093e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-3.654837854583093e-08,0,-0.3318885862827301,0.3534254431724548,0
-0.3490250706672668,0.3705999553203583,0,0.0008453150512650609,1.292753934860229,662.3938598632812,-3.600931219871484e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-3.600931219871484e-10,0,-0.3495199680328369,0.3722009658813477,0
-0.3675065040588379,0.3902270495891571,0,0.000934526848141104,1.292753934860229,662.3938598632812,-1.401975868731142e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.401975868731142e-09,0,-0.3680282235145569,0.3919102549552917,0
-0.3869145512580872,0.4108377993106842,0,0.00103338435292244,1.292753934860229,662.3938598632812,3.012651683675927e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.012651683675927e-09,0,-0.3874642550945282,0.4126075208187103,0
-0.4073026478290558,0.4324889183044434,0,0.001142943743616343,1.292753934860229,662.3938598632812,2.689141354039748e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.689141354039748e-09,0,-0.4078815281391144,0.4343497157096863,0
-0.428726851940155,0.4552399516105652,0,0.001264377264305949,1.292753934860229,662.3938598632812,-4.026830535686088e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-4.026830535686088e-10,0,-0.4293361902236938,0.4571966230869293,0
-0.4512461125850677,0.4791535437107086,0,0.001398985623382032,1.292753934860229,662.3938598632812,3.436215756380534e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.436215756380534e-10,0,-0.4518873393535614,0.4812111258506775,0
-0.474922388792038,0.5042954087257385,0,0.001548213069327176,1.292753934860229,662.3938598632812,4.053272995019341e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,4.053272995019341e-10,0,-0.4755969345569611,0.5064592957496643,0
-0.4998208284378052,0.5307347774505615,0,0.001713662408292294,1.292753934860229,662.3938598632812,-3.301174611447522e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-3.301174611447522e-10,0,-0.5005302429199219,0.5330106019973755,0
-0.5260099172592163,0.558544397354126,0,0.001897112699225545,1.292753934860229,662.3938598632812,-5.087146259796782e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-5.087146259796782e-10,0,-0.5267559289932251,0.5609380602836609,0
-0.5535617470741272,0.5878007411956787,0,0.002100538928061724,1.292753934860229,662.3938598632812,-5.278689707566286e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-5.278689707566286e-10,0,-0.5543460249900818,0.5903185606002808,0
-0.5825520753860474,0.6185842752456665,0,0.002326133660972118,1.292753934860229,662.3938598632812,-1.935284710263829e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.935284710263829e-10,0,-0.5833764672279358,0.6212328672409058,0
-0.6130606532096863,0.65097975730896,0,0.002576330909505486,1.292753934860229,662.3938598632812,-1.641131952556663e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.641131952556663e-10,0,-0.6139271855354309,0.6537660360336304,0
-0.6451714038848877,0.6850762963294983,0,0.002853832673281431,1.292753934860229,662.3938598632812,-2.812830246501363e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-2.812830246501363e-10,0,-0.6460821628570557,0.688007652759552,0
-0.6789727210998535,0.720967710018158,0,0.003161638975143433,1.292753934860229,662.3938598632812,1.152427459016891e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.152427459016891e-10,0,-0.6799299120903015,0.724051833152771,0
-0.7145576477050781,0.758752703666687,0,0.003503079991787672,1.292753934860229,662.3938598632812,1.266729915405662e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.266729915405662e-10,0,-0.7155635952949524,0.7619978189468384,0
-0.7520239353179932,0.7985352277755737,0,0.003881853772327304,1.292753934860229,662.3938598632812,6.073850190163599e-13,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,6.073850190163599e-13,0,-0.7530811429023743,0.8019499182701111,0
-0.7914747595787048,0.8404247760772705,0,0.00430206535384059,1.292753934860229,662.3938598632812,5.547195688904161e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,5.547195688904161e-11,0,-0.7925857901573181,0.8440181612968445,0
-0.8330186605453491,0.8845365047454834,0,0.004768272861838341,1.292753934860229,662.3938598632812,5.28712577191337e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,5.28712577191337e-12,0,-0.8341862559318542,0.8883181810379028,0
-0.8767699003219604,0.9309919476509094,0,0.005285536870360374,1.292753934860229,662.3938598632812,-8.96994891558256e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-8.96994891558256e-12,0,-0.8779970407485962,0.9349718689918518,0
-0.04241218045353889,0.03472444042563438,0,3.451980592217296e-05,3.191960334777832,204.8370361328125,202.8950653076172,0,412576.3125,425.1476135253906,2.484563083271496e-05,0.03696456551551819,0,0,0,1,322798.25,449.7312316894531,0.6805517077445984,204.8370361328125,202.8950653076172,0,-0.04237822815775871,0.03505831956863403,0
-0.05011687427759171,0.04109682142734528,0,4.098649515071884e-05,3.304420232772827,237.9660797119141,184.1566314697266,0,425888.1875,424.717529296875,2.481060255377088e-05,0.03690449520945549,0,0,0,1,322126.34375,448.7951049804688,0.7092143893241882,237.9660797119141,184.1566314697266,0,-0.05010455846786499,0.04145009443163872,0
-0.05786439031362534,0.04750363156199455,0,4.767029531649314e-05,3.269321203231812,259.5423889160156,176.8315734863281,0,418673.78125,423.401123046875,2.470321305736434e-05,0.03672105073928833,0,0,0,1,320127.21875,446.0098876953125,0.7427138090133667,259.5423889160156,176.8315734863281,0,-0.05787334591150284,0.0478769950568676,0
-0.06567604094743729,0.05396249145269394,0,5.464320565806702e-05,3.091295957565308,203.9552154541016,130.5473175048828,0,403892.25,427.814453125,2.506312375771813e-05,0.03733630478382111,0,0,0,1,326866.5,455.3992004394531,0.5697178840637207,203.9552154541016,130.5473175048828,0,-0.06570596247911453,0.05435669794678688,0
-0.07357332855463028,0.0604911744594574,0,6.197975744726136e-05,3.025928020477295,200.1733856201172,96.73040771484375,0,388267.375,423.9110107421875,2.474436587363016e-05,0.03679318353533745,0,0,0,1,321045.25,447.2888793945312,0.5321635603904724,200.1733856201172,96.73040771484375,0,-0.07362395524978638,0.0609070286154747,0
-0.08157796412706375,0.06710764765739441,0,6.97578361723572e-05,2.91345739364624,287.7362670898438,121.5476684570312,0,365123.5,419.3040771484375,2.436813520034775e-05,0.03615235164761543,0,0,0,1,314187.46875,437.7344665527344,0.752747654914856,287.7362670898438,121.5476684570312,0,-0.08164910972118378,0.06754601746797562,0
-0.08971197903156281,0.07383009791374207,0,7.805951463524252e-05,2.474377155303955,317.8411254882812,98.68585205078125,0,304009.09375,412.2708740234375,2.379192301305011e-05,0.03518272563815117,0,0,0,1,304496.0625,424.2321472167969,0.8327658176422119,317.8411254882812,98.68585205078125,0,-0.08980350196361542,0.07429191470146179,0
-0.0979977622628212,0.08067703992128372,0,8.697197336005047e-05,1.796748995780945,577.3018188476562,69.04190063476562,0,170097.703125,356.0407409667969,1.91902418009704e-05,0.02746042609214783,0,0,0,1,227440.640625,316.87646484375,1.671723365783691,577.3018188476562,69.04190063476562,0,-0.09810957312583923,0.08116329461336136,0
-0.1064580902457237,0.08766730129718781,0,9.658842463977635e-05,1.298917055130005,660.6890869140625,-1.41799259185791,0,102247.4453125,331.9612426757812,1.721762419037987e-05,0.02419396676123142,0,0,0,1,196784.59375,274.1656188964844,1.990323543548584,660.6890869140625,-1.41799259185791,0,-0.1065901666879654,0.08817905187606812,0
-0.1151162534952164,0.09482011198997498,0,0.0001070091529982165,1.292459964752197,662.51904296875,-0.009015491232275963,0,101280.375,331.22119140625,1.715711368888151e-05,0.02409529685974121,0,0,0,1,195906.203125,272.9418029785156,2.000231742858887,662.51904296875,-0.009015491232275963,0,-0.1152686253190041,0.09535849839448929,0
-0.1239960566163063,0.1021551489830017,0,0.0001183425556519069,1.292755842208862,662.3840942382812,0.00685487687587738,0,101326.5390625,331.2587585449219,1.71601859619841e-05,0.02410030364990234,0,0,0,1,195950.65625,273.0037536621094,1.999597191810608,662.3840942382812,0.00685487687587738,0,-0.1241688132286072,0.1027213782072067,0
-0.1331219524145126,0.1096926033496857,0,0.000130706379422918,1.292754173278809,662.395263671875,-0.0001769316004356369,0,101324.890625,331.2562866210938,1.71599822351709e-05,0.02409997209906578,0,0,0,1,195947.71875,272.9996337890625,1.999645948410034,662.395263671875,-0.0001769316004356369,0,-0.1333152204751968,0.1102879419922829,0
-0.1425190269947052,0.1174532026052475,0,0.0001442289358237758,1.292751789093018,662.39404296875,-0.0005882004625163972,0,101324.75,331.25634765625,1.715998769213911e-05,0.02409998141229153,0,0,0,1,195947.796875,272.999755859375,1.999641895294189,662.39404296875,-0.0005882004625163972,0,-0.14273302257061,0.1180790215730667,0
-0.1522131413221359,0.125458300113678,0,0.0001590505708009005,1.292754650115967,662.3937377929688,0.0001575984788360074,0,101325.078125,331.2565307617188,1.716000406304374e-05,0.02410000562667847,0,0,0,1,195948.015625,273.0000610351562,1.999639749526978,662.3937377929688,0.0001575984788360074,0,-0.1524481177330017,0.1261160522699356,0
-0.1622309684753418,0.1337299197912216,0,0.0001753250835463405,1.292754054069519,662.3939208984375,3.546940376963903e-07,0,101325,331.2564697265625,1.715999860607553e-05,0.02409999817609787,0,0,0,1,195947.953125,272.9999694824219,1.999640703201294,662.3939208984375,3.546940376963903e-07,0,-0.1624872237443924,0.1344211250543594,0
-0.1726000756025314,0.1422908157110214,0,0.0001932214945554733,1.292753934860229,662.393798828125,7.904212907305919e-06,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640226364136,662.393798828125,7.904212907305919e-06,0,-0.1728779822587967,0.1430170983076096,0
-0.1833489835262299,0.1511645466089249,0,0.0002129258355125785,1.292753934860229,662.3938598632812,1.071127897489532e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.071127897489532e-07,0,-0.1836489737033844,0.1519276350736618,0
-0.1945072412490845,0.1603755205869675,0,0.0002346431429032236,1.292753934860229,662.3938598632812,5.129518854118942e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,5.129518854118942e-07,0,-0.1948298215866089,0.1611772477626801,0
-0.2061055898666382,0.16994908452034,0,0.0002585996990092099,1.292753934860229,662.3938598632812,-5.905541797801561e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-5.905541797801561e-07,0,-0.2064512968063354,0.170791357755661,0
-0.2181759178638458,0.1799115836620331,0,0.000285045534837991,1.292753934860229,662.3938598632812,-7.079375752283568e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-7.079375752283568e-09,0,-0.2185453623533249,0.1807964444160461,0
-0.2307514250278473,0.1902904063463211,0,0.0003142571076750755,1.292753934860229,662.3938598632812,-1.457468243870608e-07,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.457468243870608e-07,0,-0.2311453074216843,0.1912200301885605,0
-0.2438667267560959,0.2011141180992126,0,0.0003465402696747333,1.292753934860229,662.3938598632812,7.220879183478246e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,7.220879183478246e-08,0,-0.2442857772111893,0.2020907700061798,0
-0.2575578987598419,0.212412491440773,0,0.0003822336439043283,1.292753934860229,662.3938598632812,4.620608784478009e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,4.620608784478009e-09,0,-0.2580029368400574,0.2134386003017426,0
-0.2718625962734222,0.2242166250944138,0,0.0004217122914269567,1.292753934860229,662.3938598632812,3.864416697751949e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.864416697751949e-08,0,-0.2723345458507538,0.2252947241067886,0
-0.2868202030658722,0.2365589737892151,0,0.0004653917858377099,1.292753934860229,662.3938598632812,2.312668989645772e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.312668989645772e-08,0,-0.2873199880123138,0.2376917600631714,0
-0.3024718165397644,0.249473512172699,0,0.0005137327825650573,1.292753934860229,662.3938598632812,1.987409881110125e-08,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.987409881110125e-08,0,-0.3030005097389221,0.2506638169288635,0
-0.3188605606555939,0.2629957795143127,0,0.0005672459374181926,1.292753934860229,662.3938598632812,-1.010825867453491e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.010825867453491e-09,0,-0.319419264793396,0.2642465829849243,0
-0.3360314965248108,0.2771629393100739,0,0.0006264975527301431,1.292753934860229,662.3938598632812,-1.94136218212293e-09,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.94136218212293e-09,0,-0.3366214036941528,0.2784774601459503,0
-0.3540318608283997,0.2920140027999878,0,0.0006921157473698258,1.292753934860229,662.3938598632812,2.977272040016743e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.977272040016743e-10,0,-0.3546542823314667,0.2933955490589142,0
-0.3729111850261688,0.3075898289680481,0,0.0007647972088307142,1.292753934860229,662.3938598632812,-4.790089991324464e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-4.790089991324464e-10,0,-0.3735674917697906,0.3090418875217438,0
-0.39272141456604,0.3239332437515259,0,0.0008453150512650609,1.292753934860229,662.3938598632812,-7.277368152536212e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-7.277368152536212e-10,0,-0.3934130668640137,0.3254595994949341,0
-0.413517028093338,0.3410892188549042,0,0.000934526848141104,1.292753934860229,662.3938598632812,1.374281938248956e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.374281938248956e-10,0,-0.41424560546875,0.3426937460899353,0
-0.4353552460670471,0.3591049611568451,0,0.00103338435292244,1.292753934860229,662.3938598632812,2.669880809491598e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,2.669880809491598e-11,0,-0.4361224174499512,0.3607918322086334,0
-0.4582961797714233,0.3780300617218018,0,0.001142943743616343,1.292753934860229,662.3938598632812,3.341306398230159e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.341306398230159e-10,0,-0.4591037034988403,0.3798036277294159,0
-0.482402890920639,0.3979165256023407,0,0.001264377264305949,1.292753934860229,662.3938598632812,1.19874762893879e-10,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.19874762893879e-10,0,-0.4832527041435242,0.3997814059257507,0
-0.5077417492866516,0.4188191294670105,0,0.001398985623382032,1.292753934860229,662.3938598632812,-1.371424328266979e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.371424328266979e-11,0,-0.5086358189582825,0.4207801520824432,0
-0.5343824625015259,0.4407953321933746,0,0.001548213069327176,1.292753934860229,662.3938598632812,6.601008628592808e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,6.601008628592808e-11,0,-0.535322904586792,0.4428576231002808,0
-0.5623983144760132,0.4639056324958801,0,0.001713662408292294,1.292753934860229,662.3938598632812,1.504119571948959e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.504119571948959e-11,0,-0.563387393951416,0.4660745859146118,0
-0.5918663740158081,0.4882135987281799,0,0.001897112699225545,1.292753934860229,662.3938598632812,-1.532585169883305e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.532585169883305e-11,0,-0.5929064750671387,0.4904948770999908,0
-0.6228677034378052,0.5137860774993896,0,0.002100538928061724,1.292753934860229,662.3938598632812,9.273149956245952e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,9.273149956245952e-12,0,-0.623961329460144,0.5161857008934021,0
-0.6554876565933228,0.540693461894989,0,0.002326133660972118,1.292753934860229,662.3938598632812,3.494164376241504e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,3.494164376241504e-12,0,-0.6566374897956848,0.5432177782058716,0
-0.689815878868103,0.5690097212791443,0,0.002576330909505486,1.292753934860229,662.3938598632812,-1.134802768789668e-13,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-1.134802768789668e-13,0,-0.6910247802734375,0.5716654062271118,0
-0.7259469032287598,0.5988128781318665,0,0.002853832673281431,1.292753934860229,662.3938598632812,1.293691802989327e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.293691802989327e-11,0,-0.7272178530693054,0.6016069054603577,0
-0.7639800310134888,0.6301848292350769,0,0.003161638975143433,1.292753934860229,662.3938598632812,1.710922202524667e-11,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.710922202524667e-11,0,-0.7653162479400635,0.6331246495246887,0
-0.8040200471878052,0.6632118821144104,0,0.003503079991787672,1.292753934860229,662.3938598632812,7.563873138938249e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,7.563873138938249e-12,0,-0.8054248094558716,0.6663053035736084,0
-0.8461769819259644,0.6979849338531494,0,0.003881853772327304,1.292753934860229,662.3938598632812,1.232806825374189e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,1.232806825374189e-12,0,-0.8476538062095642,0.7012402415275574,0
-0.890566885471344,0.7345996499061584,0,0.00430206535384059,1.292753934860229,662.3938598632812,-2.48844347905397e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-2.48844347905397e-12,0,-0.8921195268630981,0.7380254864692688,0
-0.9373118877410889,0.7731567621231079,0,0.004768272861838341,1.292753934860229,662.3938598632812,-2.521205466621268e-12,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-2.521205466621268e-12,0,-0.9389442801475525,0.7767622470855713,0
-0.9865405559539795,0.813762366771698,0,0.005285536870360374,1.292753934860229,662.3938598632812,-7.774272219908396e-13,0,101325,331.2565002441406,1.716000042506494e-05,0.02410000003874302,0,0,0,1,195947.96875,273,1.999640345573425,662.3938598632812,-7.774272219908396e-13,0,-0.9882568120956421,0.817557156085968,0
-0.04642987251281738,0.02913497015833855,0,3.451980592217296e-05,3.401749134063721,160.1492309570312,177.9980316162109,0,451912.1875,431.1195678710938,2.533263614168391e-05,0.03779711946845055,0,0,0,1,331920.53125,462.4406433105469,0.5594739317893982,160.1492309570312,177.9980316162109,0,-0.04643803462386131,0.02947047352790833,0
-0.05487248301506042,0.03449144959449768,0,4.098649515071884e-05,3.470391988754272,204.2198638916016,150.5357208251953,0,459588.9375,430.5483093261719,2.528609729779419e-05,0.03771739080548286,0,0,0,1,331033.96875,461.2054748535156,0.5913215279579163,204.2198638916016,150.5357208251953,0,-0.05490454286336899,0.03484348207712173,0
-0.06336189061403275,0.03987671807408333,0,4.767029531649314e-05,3.406640529632568,253.6659088134766,147.3396148681641,0,442331.125,426.3314514160156,2.494228101568297e-05,0.03712936863303185,0,0,0,1,324572.28125,452.202880859375,0.6900596022605896,253.6659088134766,147.3396148681641,0,-0.06341757625341415,0.04024601727724075,0
-0.0719214603304863,0.04530559107661247,0,5.464320565806702e-05,3.223706483840942,271.1666870117188,122.5935440063477,0,414957.6875,424.48046875,2.479128670529462e-05,0.03687141835689545,0,0,0,1,321759.84375,448.2845153808594,0.7039764523506165,271.1666870117188,122.5935440063477,0,-0.07200054824352264,0.04569293931126595,0
-0.08057472854852676,0.05079300329089165,0,6.197975744726136e-05,3.086891174316406,186.5515441894531,71.94874572753906,0,395331.3125,423.5529479980469,2.471552215865813e-05,0.03674238920211792,0,0,0,1,320382.75,446.3659362792969,0.4770093560218811,186.5515441894531,71.94874572753906,0,-0.08067707717418671,0.05119923129677773,0
-0.08934551477432251,0.05635405331850052,0,6.97578361723572e-05,2.967594623565674,237.8731079101562,64.51640319824219,0,362178.09375,413.3660278320312,2.388336179137696e-05,0.03532611206173897,0,0,0,1,305300.84375,425.3533935546875,0.6113250255584717,237.8731079101562,64.51640319824219,0,-0.08947104215621948,0.05678004771471024,0
-0.09825794398784637,0.06200403720140457,0,7.805951463524252e-05,2.243976831436157,418.5437927246094,40.48509216308594,0,257762.609375,391.6920166015625,2.210770071542356e-05,0.03235705569386482,0,0,0,1,276335.78125,384.9984741210938,1.142322897911072,418.5437927246094,40.48509216308594,0,-0.09840662032365799,0.06245074048638344,0
-0.1073365360498428,0.06775850057601929,0,8.697197336005047e-05,1.523769855499268,561.8341064453125,15.15436458587646,0,145296.6875,357.1784362792969,1.928223719005473e-05,0.02763153053820133,0,0,0,1,229925.6875,320.3386840820312,1.62903618812561,561.8341064453125,15.15436458587646,0,-0.1075084060430527,0.06822691112756729,0
-0.1166062653064728,0.07363328337669373,0,9.658842463977635e-05,1.29278576374054,662.4549560546875,-0.04030432552099228,0,101317.515625,331.2401733398438,1.715866528684273e-05,0.02409782633185387,0,0,0,1,195928.65625,272.9731140136719,1.999923467636108,662.4549560546875,-0.04030432552099228,0,-0.1168014407157898,0.07412444800138474,0
-0.1260926425457001,0.07964453101158142,0,0.0001070091529982165,1.292750835418701,662.3773803710938,0.002424007281661034,0,101327.2578125,331.2605590820312,1.716033330012579e-05,0.02410054206848145,0,0,0,1,195952.78125,273.0067138671875,1.999566078186035,662.3773803710938,0.002424007281661034,0,-0.1263112872838974,0.08015957474708557,0
-0.135821744799614,0.08580879867076874,0,0.0001183425556519069,1.292752385139465,662.3959350585938,-0.002546610543504357,0,101324.578125,331.2559814453125,1.715995858830865e-05,0.0240999348461628,0,0,0,1,195947.375,272.9991760253906,1.999649524688721,662.3959350585938,-0.002546610543504357,0,-0.1360641121864319,0.08634890615940094,0
-0.1458203792572021,0.09214303642511368,0,0.000130706379422918,1.292755842208862,662.3930053710938,0.0004249185149092227,0,101325.2890625,331.2567138671875,1.716001861495897e-05,0.02410002984106541,0,0,0,1,195948.234375,273.0003662109375,1.99963641166687,662.3930053710938,0.0004249185149092227,0,-0.1460867375135422,0.09270946681499481,0
