"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1010,      -3.893153972,       -3.80991855,      -4.076505469,      -4.222549159,      -3.464000046,      -8.069643917
          0,           0,        1011,      -3.839660739,      -3.802034804,      -4.097353183,      -4.181247566,      -3.402680758,       -8.06435236
          0,           0,        1012,      -3.866082897,      -3.775914612,      -4.122067786,      -4.179643839,      -3.430362603,      -8.076874835
          0,           0,        1013,      -3.846616829,      -3.753162395,      -4.132469779,      -4.186398493,      -3.406098236,      -8.100811901
          0,           0,        1014,      -3.907225509,      -3.765877134,      -4.147246596,      -4.192867972,      -3.461717418,      -8.122887984
          0,           0,        1015,      -3.861054376,      -3.790341316,      -4.163272723,      -4.198820952,      -3.409104126,      -8.129555596
          0,           0,        1016,      -3.656500925,      -3.805677075,      -4.163511798,      -4.082359662,      -3.200309546,      -8.130784104
          0,           0,        1017,      -3.681899519,      -3.838033093,      -4.180964088,      -3.993762718,      -3.225141692,      -8.130735418
          0,           0,        1018,      -3.561711096,      -3.837114845,      -4.149907178,      -3.866922774,      -3.104513865,      -8.113210577
          0,           0,        1019,       -3.44482381,      -3.819896322,       -4.07383723,      -3.518729851,      -2.987811243,      -8.109565022
          0,           0,        1020,      -3.539777696,      -3.817672824,      -3.983076104,      -3.676063989,      -3.084018208,      -8.094196865
          0,           0,        1021,      -3.545678126,      -3.785337189,       -4.03919938,      -3.758769052,      -3.090548577,      -8.141770518
          0,           0,        1022,      -3.558227491,      -3.814258801,      -4.090170867,      -3.845321162,      -3.105195073,      -8.217761363
          0,           0,        1023,      -3.510459024,      -3.821573171,      -4.110340097,      -3.723353589,      -3.057560647,      -8.270426568
          0,           0,        1024,      -3.476941291,       -3.91787814,      -4.086753185,      -3.794239334,      -3.020544147,      -8.190725316
          0,           0,        1025,      -3.533782869,      -3.922701438,      -4.123551044,      -3.783704275,      -3.078843631,      -8.163865131
          0,           0,        1026,         -3.468238,      -3.966357868,      -4.133861917,       -3.73468536,      -3.010489486,      -8.188720995
          0,           0,        1027,      -3.793754946,      -3.963463858,      -4.136438586,      -3.827238225,      -3.350574125,      -8.175683863
          0,           0,        1028,      -3.695994344,      -3.917994575,      -4.160642331,       -3.89649699,      -3.243051815,      -8.196627026
          0,           0,        1029,      -3.802461188,      -4.027003029,      -4.164042328,      -4.011566225,       -3.35937091,      -8.158897513
          0,           0,        1030,      -3.817289199,      -3.992125849,      -4.233555094,      -3.965818351,       -3.36715634,      -8.153063792
          0,           0,        1031,      -3.597833839,      -3.887771933,      -4.151349796,      -3.825577401,      -3.139855108,      -8.182951042
          0,           0,        1032,       -3.57278498,       -3.83277163,      -4.076335515,      -3.986295202,      -3.118206753,        -8.2402927
          0,           0,        1033,      -3.991340657,      -3.910451142,      -4.208693793,      -4.101515502,      -3.553860607,      -8.289611238
          0,           0,        1034,      -4.040115221,       -3.92207064,      -4.239824583,      -4.112648479,      -3.606844984,      -8.337103395
          0,           0,        1035,      -3.961261372,      -3.920865287,        -4.2507415,      -4.116998792,      -3.515653682,      -8.373576651
          0,           0,        1036,      -4.023000934,       -3.92785606,      -4.241198017,      -4.136908796,      -3.581475919,      -8.389409397
          0,           0,        1037,      -4.159188139,      -3.939407354,      -4.264734438,      -4.175519625,      -3.717280096,      -8.396468582
          0,           0,        1038,      -4.144791746,      -3.946580718,      -4.288178157,      -4.188192527,      -3.692403838,      -8.400711852
          0,           0,        1039,      -4.074334971,      -3.970608668,      -4.306639056,      -4.193784771,       -3.61839191,      -8.394536098
          0,           0,        1040,      -4.137810015,      -4.021260716,      -4.338313955,      -4.257745577,      -3.681950822,      -8.377687541
          0,           0,        1041,      -4.226844597,      -4.049804787,      -4.379744497,      -4.330442641,      -3.773183421,      -8.345516591
          0,           0,        1042,      -4.198951814,      -4.077416651,      -4.405492278,      -4.393653441,      -3.752770625,      -8.311805813
          0,           0,        1043,      -4.160813182,      -4.100842027,      -4.454863234,      -4.364103083,      -3.709681211,      -8.301196097
          0,           0,        1044,      -4.001174302,      -4.086477739,      -4.490978971,      -4.406681282,      -3.548435185,      -8.326641108
          0,           0,        1045,      -3.945218214,        -4.1081333,      -4.507554204,       -4.41627583,      -3.489436219,      -8.335460712
          0,           0,        1046,      -4.033395931,      -4.122319072,      -4.530100665,      -4.520001902,      -3.581436088,      -8.330648312
          0,           0,        1047,      -4.034202188,       -4.16027498,      -4.539152873,      -4.465970486,       -3.57956269,      -8.314089806
          0,           0,        1048,      -4.011504535,      -4.146965808,      -4.588042322,      -4.507258752,      -3.555615455,      -8.313043838
          0,           0,        1049,      -3.980818241,      -4.177240053,      -4.593174601,      -4.357954537,      -3.521033836,      -8.322359287
          0,           0,        1050,      -3.939091689,      -4.142972408,      -4.587316698,      -4.368090884,      -3.481845189,       -8.34356306
          0,           0,        1051,      -4.063358706,       -4.22116839,      -4.608055368,      -4.372939338,      -3.609074249,      -8.348447941
          0,           0,        1052,      -4.023035008,      -4.218885353,      -4.609650424,      -4.377915576,       -3.56489309,       -8.34420692
          0,           0,        1053,      -3.937216529,      -4.281829376,      -4.516902003,      -4.266465748,      -3.479185437,       -8.30378919
          0,           0,        1054,      -3.880948492,      -4.225677965,       -4.44404357,       -4.13141569,      -3.417301429,      -8.296234957
          0,           0,        1055,      -3.764691579,      -4.106467172,      -4.398034283,      -4.169569865,      -3.303670238,      -8.304394366
          0,           0,        1056,      -3.951670544,      -4.193472455,      -4.457814397,      -4.096373134,      -3.493552919,       -8.31976065
          0,           0,        1057,      -3.816161769,      -4.192358102,      -4.407779688,      -3.971560613,      -3.362215104,      -8.318522231
          0,           0,        1058,      -3.921036816,      -4.170363433,      -4.344350947,      -4.091022039,      -3.469241367,      -8.298354342
          0,           0,        1059,      -3.935401708,      -4.166362814,      -4.369947533,      -4.128327102,      -3.477590308,      -8.290758646
          0,           0,        1060,      -3.978686135,      -4.188625855,      -4.377382965,      -4.199217875,      -3.517861351,      -8.317745833
          0,           0,        1061,      -4.116391659,       -4.18258001,      -4.352555644,      -4.377968682,      -3.664578014,      -8.331112704
          0,           0,        1062,      -4.091832786,      -4.147508465,      -4.344389215,      -4.377144775,      -3.656504933,      -8.371231049
          0,           0,        1063,      -4.132307181,      -4.158353406,      -4.316690194,      -4.254221484,       -3.69835464,      -8.412331917
          0,           0,        1064,      -4.189612452,       -4.17127985,      -4.288700032,      -4.246474741,      -3.758203425,      -8.445014825
          0,           0,        1065,      -4.243056459,      -4.164442231,      -4.287574484,      -4.312459863,      -3.813035542,      -8.468525369
          0,           0,        1066,      -4.147653607,      -4.152814472,      -4.270013381,      -4.307560286,      -3.701105317,      -8.484885644
          0,           0,        1067,      -4.164260109,      -4.127349178,      -4.220526601,      -4.244062102,      -3.701784933,      -8.481496282
          0,           0,        1068,      -4.255910447,      -4.122785408,       -4.21533531,      -4.263527877,      -3.789390427,      -8.435679304
          0,           0,        1069,      -4.189158876,      -4.135213607,      -4.229626245,      -4.270485739,      -3.719941206,      -8.389403984
          0,           0,        1070,       -4.16474902,      -4.154358491,      -4.225800509,      -4.266501394,      -3.691086727,      -8.354075851
          0,           0,        1071,       -4.22288948,      -4.183235678,      -4.239604398,      -4.387336439,      -3.752852314,       -8.33055436
          0,           0,        1072,      -4.293019446,      -4.193706804,       -4.25288504,      -4.452614882,      -3.826867894,      -8.341855772
          0,           0,        1073,       -4.26240103,      -4.206968234,      -4.250350831,      -4.470622574,      -3.812141519,      -8.340446738
          0,           0,        1074,      -4.308238707,      -4.203412448,      -4.233179673,      -4.494480075,       -3.85757954,      -8.311697076
          0,           0,        1075,      -4.211133962,      -4.163702567,      -4.202252639,      -4.456667523,      -3.775578091,      -8.322561881
          0,           0,        1076,      -4.140218971,      -4.156491806,      -4.223061486,      -4.437768627,      -3.703880258,      -8.336312454
          0,           0,        1077,      -4.152627174,       -4.17899748,      -4.298605992,      -4.388307079,      -3.705506046,      -8.318895733
          0,           0,        1078,      -4.018754298,      -4.224676462,      -4.352060319,      -4.299629912,      -3.573277489,      -8.320525632
          0,           0,        1079,      -3.909469079,      -4.276823167,      -4.382874661,      -4.226642208,      -3.460702438,      -8.330437001
          0,           0,        1080,      -3.796712678,      -4.200058908,      -4.268596901,      -3.827770132,      -3.341749075,      -8.323611637
          0,           0,        1081,      -3.919018676,      -4.232304727,      -4.388571111,       -4.02783765,      -3.467838106,      -8.303616251
          0,           0,        1082,      -3.865882729,       -4.19731511,      -4.396596443,      -4.017503006,      -3.411901325,      -8.296584623
          0,           0,        1083,      -3.638625255,       -4.14859283,      -4.259563254,      -4.110844169,      -3.179500871,      -8.270924286
          0,           0,        1084,      -3.537209528,      -4.027635009,       -4.12925146,      -3.939211298,      -3.076633604,      -8.271046859
          0,           0,        1085,      -3.685425649,       -4.00549228,      -4.159174138,       -4.05669107,      -3.225775819,      -8.298096409
          0,           0,        1086,      -3.840856688,      -3.980133465,      -4.204075324,      -3.924119122,      -3.392064933,      -8.319764897
          0,           0,        1087,      -3.927617922,      -3.965198774,      -4.236348285,      -3.891973055,       -3.48659891,      -8.338685683
          0,           0,        1088,      -3.919816017,      -3.942373978,      -4.181608394,      -3.884401456,      -3.468109869,      -8.308659958
          0,           0,        1089,      -3.766234296,      -3.969635153,      -4.111539231,      -3.936201569,      -3.306445575,      -8.276248892
          0,           0,        1090,      -3.853206243,      -3.974675546,      -4.138773957,      -3.934888999,      -3.393229765,      -8.273907292
          0,           0,        1091,      -3.945358282,      -3.957332296,       -4.13038731,      -3.951136762,      -3.495091144,      -8.262828202
          0,           0,        1092,      -3.943165324,      -3.941920416,      -4.103229044,      -3.973043356,      -3.499772751,      -8.255696679
          0,           0,        1093,      -3.540711497,       -3.89250449,      -4.003058113,      -4.000097681,      -3.086747747,      -8.310088755
          0,           0,        1094,      -3.834702543,       -3.93398161,      -4.193654582,      -3.963733439,      -3.392319457,      -8.312422042
          0,           0,        1095,      -3.843186895,      -3.941818925,      -4.224602373,      -3.958979572,      -3.398984449,      -8.300702538
          0,           0,        1096,      -3.985197445,      -3.940899632,      -4.197648846,      -3.975024093,       -3.54356367,      -8.316896478
          0,           0,        1097,       -4.09634786,      -3.953578389,      -4.207077193,      -4.037186202,       -3.66451754,      -8.344226183
          0,           0,        1098,      -4.108465132,      -3.970657484,      -4.209930582,      -4.109462394,      -3.669989013,      -8.361742072
          0,           0,        1099,      -4.164026215,      -4.011268702,      -4.248253789,      -4.232022047,      -3.721558511,      -8.365073467
          0,           0,        1100,      -4.092636034,      -4.051775137,      -4.295841616,      -4.288084541,       -3.64049241,       -8.36686043
          0,           0,        1101,      -4.096511295,      -4.095122523,      -4.373693221,       -4.13950306,      -3.638406676,      -8.362389892
          0,           0,        1102,      -4.122034809,      -4.107064386,      -4.523203078,      -4.241169635,      -3.659842712,      -8.351805909
          0,           0,        1103,      -4.199474494,      -4.115479096,      -4.567364076,      -4.289857371,      -3.744161659,      -8.354467779
          0,           0,        1104,      -4.268581101,      -4.137306477,      -4.572862052,       -4.31391185,      -3.806056636,      -8.382237509
          0,           0,        1105,      -4.339534294,      -4.183818654,       -4.59720739,      -4.429322403,      -3.901733706,      -8.417739131
          0,           0,        1106,      -4.374685993,       -4.23833827,      -4.653746353,      -4.538234816,      -3.927375382,      -8.455345584
          0,           0,        1107,      -4.352403643,      -4.266574833,      -4.702856512,      -4.644414745,       -3.88287051,      -8.480996782
          0,           0,        1108,      -4.364032552,      -4.288937437,      -4.749387203,       -4.62717965,      -3.881519761,      -8.506157724
          0,           0,        1109,       -4.30537278,      -4.295118608,      -4.717799351,      -4.554836384,      -3.824827781,      -8.519825572
          0,           0,        1110,      -4.337132451,      -4.327884835,      -4.662028006,       -4.41048774,      -3.855342596,      -8.511926809
          0,           0,        1111,      -4.326042793,      -4.314911331,      -4.586921524,      -4.483350432,       -3.85307164,      -8.489899026
          0,           0,        1112,      -4.376719565,      -4.350282825,      -4.574441462,      -4.399784188,      -3.898040745,      -8.485974943
          0,           0,        1113,      -4.379784937,      -4.322105189,      -4.517642424,      -4.400237969,      -3.907608494,      -8.500404874
          0,           0,        1114,      -4.466032809,      -4.303105215,      -4.449079361,      -4.486926623,      -3.990871273,      -8.505964664
          0,           0,        1115,      -4.396789755,      -4.268949226,      -4.376274079,      -4.348680307,      -3.931074864,       -8.50347928
          0,           0,        1116,      -4.066855126,      -4.246650975,      -4.326881278,      -4.382249198,      -3.595476407,      -8.482856138
          0,           0,        1117,      -4.042063596,      -4.223928169,       -4.30223032,      -4.116319538,      -3.565452955,      -8.485124589
          0,           0,        1118,      -4.266833428,      -4.221885275,      -4.263250043,      -4.339982932,      -3.776654956,      -8.438205892
          0,           0,        1119,      -4.261550886,      -4.198243476,      -4.245912209,       -4.33293218,      -3.779532637,      -8.400160248
          0,           0,        1120,      -4.489252271,      -4.173437436,      -4.250374231,      -4.271765938,       -4.01706573,      -8.338903672
          0,           0,        1121,      -4.405474027,      -4.143759361,      -4.237149175,      -4.468328735,      -3.941192593,      -8.338742676
          0,           0,        1122,      -4.371211401,      -4.159071703,      -4.231391798,      -4.463740496,      -3.891295301,      -8.352675336
          0,           0,        1123,      -4.327064549,      -4.176330337,       -4.27421029,      -4.446524436,      -3.857912669,      -8.351234129
          0,           0,        1124,       -4.41855565,      -4.176713774,      -4.299656196,      -4.425580046,      -3.937546522,       -8.34194028
          0,           0,        1125,      -4.511445892,      -4.168868594,      -4.337488461,      -4.435264056,      -4.056459752,      -8.339810892
          0,           0,        1126,      -4.225979749,      -4.146635805,      -4.317864646,      -4.067156928,      -3.789250328,      -8.333921809
          0,           0,        1127,      -4.299059442,      -4.150185399,      -4.400658806,      -4.434180118,      -3.869413654,      -8.314543691
          0,           0,        1128,      -4.396227769,      -4.144760053,       -4.44562005,      -4.488578756,      -3.973710394,      -8.302154807
          0,           0,        1129,      -4.441138721,      -4.135948823,      -4.483712555,      -4.537587203,      -3.993506306,      -8.290036331
          0,           0,        1130,      -4.407599865,      -4.136594209,      -4.464531016,      -4.515101965,      -3.938172293,      -8.272788713
          0,           0,        1131,      -4.463494596,      -4.113067894,      -4.442753201,      -4.503004307,      -4.011409513,      -8.253984556
          0,           0,        1132,      -4.422963067,      -4.110373183,      -4.430555158,      -4.478567609,       -3.97090971,       -8.23327117
          0,           0,        1133,      -4.461728165,       -4.10098623,      -4.435430624,      -4.498924795,      -4.047032595,      -8.231537925
          0,           0,        1134,      -4.432912589,      -4.101582091,      -4.449737448,      -4.475326241,      -4.024664801,       -8.23538885
          0,           0,        1135,      -4.458866293,      -4.093150286,      -4.463703127,      -4.489137827,      -4.062923557,      -8.229333782
          0,           0,        1136,      -4.461603449,       -4.07644283,      -4.476569733,       -4.51751045,      -4.050657749,      -8.231832436
          0,           0,        1137,       -4.41398741,       -4.06341909,      -4.488543114,      -4.513657641,      -4.001636588,       -8.23172002
          0,           0,        1138,      -4.393602762,       -4.05938723,      -4.503480579,      -4.524625254,      -3.969090089,      -8.264673754
          0,           0,        1139,      -4.422741221,      -4.074853278,      -4.505438736,      -4.615608644,      -3.994415648,      -8.298205807
          0,           0,        1140,      -4.426700466,      -4.087224055,       -4.52724734,      -4.648648044,       -4.00717212,      -8.313901706
          0,           0,        1141,      -4.405989671,      -4.102817092,       -4.55163248,       -4.61548079,       -3.96512691,      -8.340167462
          0,           0,        1142,      -4.312935735,      -4.138343808,      -4.559427211,      -4.538700344,       -3.85951842,      -8.377062533
          0,           0,        1143,      -4.257604083,      -4.164473129,      -4.576220522,      -4.520198429,      -3.804566529,      -8.381964168
          0,           0,        1144,      -4.297779898,      -4.189491564,      -4.573714034,      -4.424237228,      -3.843201539,      -8.407428648
          0,           0,        1145,      -4.375282433,      -4.208347614,      -4.585720702,      -4.471857644,      -3.928151032,      -8.437845556
          0,           0,        1146,       -4.28512221,      -4.235529231,      -4.576483191,      -4.469897163,      -3.834295187,      -8.444151674
          0,           0,        1147,      -4.097133698,      -4.261459936,      -4.576763169,      -4.260612402,      -3.642480166,      -8.443928127
          0,           0,        1148,      -4.263835577,      -4.239684293,      -4.561801496,      -4.299381359,      -3.804056328,      -8.452364903
          0,           0,        1149,      -4.406469648,      -4.254118515,       -4.54496048,      -4.357649853,      -3.956817769,      -8.463603249
          0,           0,        1150,      -4.334167466,      -4.279254731,      -4.531536227,      -4.411593918,      -3.888678394,      -8.495448157
          0,           0,        1151,      -4.336284682,      -4.276593905,      -4.523865363,      -4.440419593,      -3.889821529,      -8.498315715
          0,           0,        1152,      -4.283832004,      -4.296642164,      -4.518715217,      -4.429017905,      -3.840213859,      -8.492138813
          0,           0,        1153,      -4.400320259,      -4.281919695,      -4.520203092,      -4.407525726,      -3.964378173,       -8.50034369
          0,           0,        1154,      -4.381574522,      -4.275638023,      -4.506387676,      -4.395664719,      -3.937198726,      -8.476587523
          0,           0,        1155,      -4.245491412,      -4.254333079,      -4.481135585,      -4.345746288,      -3.790381886,       -8.42746771
          0,           0,        1156,      -4.172143681,      -4.225837489,      -4.446175751,      -4.356770583,      -3.710458627,      -8.348295571
          0,           0,        1157,      -4.123359296,      -4.182812581,      -4.426797196,      -4.259168735,      -3.661540966,      -8.325523048
          0,           0,        1158,      -4.064685389,      -4.085396601,      -4.404347237,      -4.186056125,      -3.615354132,      -8.330211201
          0,           0,        1159,      -3.954128603,      -4.021067498,      -4.294261923,      -4.311370328,      -3.508106569,      -8.370195765
          0,           0,        1160,       -4.08773748,       -4.09737843,      -4.294851831,      -4.343995521,      -3.630361302,      -8.380275009
          0,           0,        1161,      -4.136575194,      -4.146258182,      -4.337085005,      -4.359464374,      -3.678248385,      -8.380407985
          0,           0,        1162,      -4.200704185,      -4.171694149,      -4.384441638,      -4.412284787,      -3.743610939,      -8.383092291
          0,           0,        1163,      -4.201054049,       -4.16308318,      -4.400099231,      -4.428218478,       -3.74876722,      -8.390889223
          0,           0,        1164,      -4.210831547,      -4.153333108,      -4.390755133,      -4.362365459,      -3.757761286,      -8.404831052
          0,           0,        1165,      -4.171655174,      -4.130871494,      -4.363004795,      -4.268386662,      -3.719146516,      -8.393733221
          0,           0,        1166,      -4.096170877,      -4.135596503,      -4.371520293,      -4.236566768,      -3.636890735,      -8.420021462
          0,           0,        1167,      -4.089695648,      -4.135989566,      -4.358900711,      -4.342982676,      -3.634079343,      -8.423269485
          0,           0,        1168,      -4.094291062,      -4.138772729,      -4.357886134,      -4.379800482,      -3.639516795,      -8.414318718
          0,           0,        1169,      -4.133642137,      -4.121120157,      -4.378600725,      -4.393523193,      -3.684191073,      -8.400237092
          0,           0,        1170,      -4.196796745,      -4.091738608,       -4.38583729,      -4.414526003,      -3.752303061,      -8.401012329
          0,           0,        1171,      -4.201445514,      -4.086635237,      -4.390338148,      -4.466791204,      -3.761749211,      -8.387944258
          0,           0,        1172,      -4.136967145,       -4.08374864,      -4.381602848,      -4.463296682,      -3.694303807,      -8.370000545
          0,           0,        1173,      -4.082460002,      -4.073417741,      -4.375470003,      -4.396767578,      -3.635861367,      -8.333939227
          0,           0,        1174,      -4.070902003,       -4.05168996,      -4.376614157,      -4.161840741,      -3.624864059,      -8.281951756
          0,           0,        1175,      -3.981753892,      -4.039395043,      -4.353790343,      -4.175650499,      -3.533292443,      -8.205750863
          0,           0,        1176,       -3.97378226,      -3.993426923,      -4.333577579,      -4.222299055,      -3.531192107,      -8.135517289
          0,           0,        1177,      -3.921801421,      -3.921184583,      -4.342412924,      -4.290904812,      -3.486695666,      -8.102102278
          0,           0,        1178,      -3.633343276,      -3.848533874,      -4.357814888,      -4.039121708,      -3.186878258,        -8.0941353
          0,           0,        1179,      -3.795727073,      -3.878361207,      -4.452124811,      -3.995990256,       -3.35145272,      -8.148167873
          0,           0,        1180,      -3.875896444,      -3.891641118,      -4.520078268,      -4.014541068,      -3.433083908,      -8.303076562
          0,           0,        1181,      -3.914210206,      -3.956352215,      -4.511317721,      -4.022723076,       -3.46512943,      -8.393743602
          0,           0,        1182,      -3.990893703,      -3.990972309,      -4.535196491,      -4.091350458,      -3.537973746,      -8.451532608
          0,           0,        1183,       -3.96876909,      -4.028475824,      -4.541083108,      -4.052977483,      -3.514215251,       -8.41120178
          0,           0,        1184,      -3.898807134,      -4.060283663,      -4.486609944,      -3.976289581,      -3.446093543,      -8.311343559
          0,           0,        1185,      -3.736513678,      -4.073716182,      -4.349940271,      -3.721220597,      -3.281172724,      -8.253781621
          0,           0,        1186,      -3.759749145,      -4.095074947,      -4.304387606,      -3.820591533,      -3.298607304,      -8.252619305
          0,           0,        1187,      -3.811597616,      -4.056311989,      -4.192126652,      -3.918513784,      -3.352396011,      -8.264461094
          0,           0,        1188,      -3.812474516,      -4.029119583,      -4.191174821,      -4.065779316,       -3.35671274,      -8.284877245
          0,           0,        1189,      -3.870984305,      -4.041004197,      -4.194563122,      -4.027746342,      -3.416892526,      -8.299696198
          0,           0,        1190,      -3.974689703,      -4.055618206,      -4.231689655,       -3.99879928,      -3.516876085,      -8.297241291
          0,           0,        1191,      -4.071078599,      -4.026165042,      -4.234798214,      -4.023250801,      -3.623974347,       -8.29684084
          0,           0,        1192,      -4.138966969,      -3.992273351,      -4.235317252,       -4.06750477,      -3.712478674,      -8.302606303
          0,           0,        1193,      -4.121455364,      -3.974255412,      -4.246917168,      -4.111683012,      -3.701129854,      -8.317655465
          0,           0,        1194,      -4.129606353,      -3.986002236,      -4.273114205,      -4.160881014,      -3.707008424,      -8.338780865
          0,           0,        1195,      -4.127143718,      -3.989074907,       -4.30986343,      -4.182890701,      -3.694208062,      -8.355529367
          0,           0,        1196,      -4.115578362,      -3.976344438,      -4.353327227,      -4.200407149,      -3.675641318,      -8.370068847
          0,           0,        1197,      -4.143787762,      -3.984747607,      -4.347145425,      -4.153149412,      -3.702842873,      -8.381420835
          0,           0,        1198,      -4.204313441,      -4.020385464,      -4.416386378,      -4.185196639,      -3.775868551,      -8.396372236
          0,           0,        1199,      -4.192405687,      -4.044455406,      -4.451454573,      -4.337462026,      -3.767407025,      -8.396814169
          0,           0,        1200,      -4.211577714,      -4.065341314,      -4.491263855,      -4.404020169,       -3.77323636,      -8.406482987
          0,           0,        1201,      -4.317519857,        -4.1002595,      -4.516798721,      -4.410537549,       -3.87893059,      -8.407596232
          0,           0,        1202,       -4.39242572,      -4.105713639,      -4.533396753,      -4.430518069,       -3.96327839,       -8.41628627
          0,           0,        1203,      -4.368220816,      -4.116485543,      -4.540741911,      -4.457225706,      -3.938935434,      -8.417722245
          0,           0,        1204,      -4.340955321,      -4.141157663,      -4.553758963,      -4.416724094,      -3.914720237,       -8.41698973
          0,           0,        1205,      -4.344186891,      -4.157043129,      -4.563988955,      -4.370532573,      -3.922267724,      -8.424520106
          0,           0,        1206,      -4.311504189,      -4.160602609,      -4.575607046,      -4.372170121,      -3.888768061,      -8.433417086
          0,           0,        1207,      -4.309486642,      -4.172183675,      -4.592006884,      -4.422112143,       -3.88887953,      -8.438592938
          0,           0,        1208,      -4.286206986,      -4.178593739,      -4.608148695,      -4.445283289,      -3.860584931,      -8.441640797
          0,           0,        1209,      -4.269044596,      -4.184505793,      -4.626496647,      -4.449986489,      -3.837587966,      -8.442184202
          0,           0,        1210,      -4.266925154,       -4.19214965,      -4.641023232,      -4.436489681,      -3.830022735,      -8.442499337
          0,           0,        1211,      -4.254490458,      -4.203932154,      -4.656553048,      -4.301728748,      -3.812118923,      -8.452142704
          0,           0,        1212,      -4.201560701,      -4.223440461,      -4.652634901,      -4.357468194,       -3.75271296,      -8.455929988
          0,           0,        1213,      -4.270566981,       -4.23975321,      -4.681129684,      -4.448553926,      -3.829199786,      -8.453443582
          0,           0,        1214,      -4.356279028,       -4.23347038,         -4.705347,      -4.518942185,      -3.927224309,      -8.457093295
          0,           0,        1215,      -4.429094136,      -4.225893475,       -4.71063489,      -4.622107373,      -4.002267962,       -8.47049984
          0,           0,        1216,       -4.47003871,      -4.226301684,      -4.713747018,      -4.728485541,      -4.046447597,      -8.486699702
          0,           0,        1217,      -4.484378039,      -4.227659252,      -4.728650858,      -4.757509077,      -4.063472689,      -8.500921146
          0,           0,        1218,       -4.49907395,       -4.22692699,      -4.741361591,       -4.70720194,      -4.079194116,      -8.519592552
          0,           0,        1219,       -4.53121171,      -4.235624319,      -4.748649039,      -4.831408692,      -4.111841008,      -8.543057222
          0,           0,        1220,      -4.573361987,       -4.26374332,      -4.757025231,      -4.806547679,      -4.153404962,      -8.560581979
          0,           0,        1221,      -4.609793491,      -4.294204837,      -4.778100003,      -4.817415854,       -4.19160806,      -8.575740765
          0,           0,        1222,      -4.646364559,      -4.320021027,      -4.793661232,      -4.882652236,      -4.223426816,       -8.59508351
          0,           0,        1223,      -4.730232087,      -4.348882013,      -4.805343878,      -4.984465257,      -4.312823357,      -8.610276622
          0,           0,        1224,      -4.743363512,      -4.364773736,      -4.814868376,      -4.951481483,      -4.320843049,      -8.623265727
          0,           0,        1225,      -4.717670845,      -4.379321894,      -4.820145615,       -4.95032688,      -4.283628413,      -8.646472309
          0,           0,        1226,      -4.616225167,      -4.389116592,      -4.819401896,      -4.986276784,      -4.175236941,      -8.656537786
          0,           0,        1227,      -4.595539989,      -4.393817005,      -4.822163089,      -4.944503153,      -4.150887549,      -8.645051743
          0,           0,        1228,      -4.585182156,      -4.391598912,      -4.821332395,      -4.903089069,      -4.128838515,      -8.628546628
          0,           0,        1229,       -4.57427005,       -4.37756109,      -4.830949518,      -4.883796602,      -4.120113546,      -8.622470143
          0,           0,        1230,      -4.413462123,      -4.364907441,      -4.851512706,      -4.401194393,      -3.966697205,      -8.632731923
          0,           0,        1231,      -4.622171222,       -4.38037182,      -4.873254691,      -4.578998147,      -4.188760029,      -8.656687521
          0,           0,        1232,      -4.669383485,      -4.392091709,      -4.895576368,       -4.62317136,      -4.225181981,      -8.674142933
          0,           0,        1233,       -4.56801427,      -4.374347531,       -4.87575091,      -4.707241637,       -4.11205328,      -8.686024094
          0,           0,        1234,      -4.447905789,      -4.354429301,      -4.857340473,      -4.718286572,      -3.997401919,      -8.638256509
          0,           0,        1235,      -4.402855883,      -4.323657036,      -4.831202153,      -4.698028646,      -3.949534744,      -8.594493045
          0,           0,        1236,      -4.471296738,      -4.316301084,      -4.820941211,      -4.652130351,      -4.007905016,      -8.559768188
          0,           0,        1237,       -4.43090116,      -4.293826686,      -4.772867497,      -4.576480493,      -3.967287122,      -8.522442769
          0,           0,        1238,      -4.279154038,      -4.262472052,      -4.726702181,      -4.519323935,      -3.823856098,      -8.497371668
          0,           0,        1239,      -4.122379549,      -4.249169278,      -4.644125002,      -4.518686721,      -3.671912156,      -8.511621436
          0,           0,        1240,      -4.228098395,      -4.187864103,       -4.55975559,       -4.46402435,       -3.77774854,      -8.520457742
          0,           0,        1241,      -4.150164608,      -4.148417594,      -4.502592154,      -4.465920737,      -3.702489857,      -8.549755564
          0,           0,        1242,      -4.160694065,      -4.153730242,      -4.472784166,      -4.322950647,      -3.714629285,      -8.568048642
          0,           0,        1243,      -4.004798751,      -4.097479965,      -4.426995811,      -4.169263681,       -3.56537135,      -8.571304375
          0,           0,        1244,      -4.049281787,      -4.032875963,      -4.317103005,       -4.25953706,      -3.605412663,       -8.57322461
          0,           0,        1245,      -4.223143111,       -4.03380753,      -4.309805851,      -4.309003122,      -3.776395576,      -8.609297855
          0,           0,        1246,      -4.276712838,      -4.051558233,      -4.312120339,       -4.32765352,      -3.835595059,       -8.65954125
          0,           0,        1247,      -4.248634154,      -4.059313971,      -4.324833765,      -4.359260255,      -3.816434445,      -8.678088562
          0,           0,        1248,      -4.158408886,        -4.0665824,      -4.328725588,      -4.351107425,      -3.721653343,      -8.644249767
