"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         137,      -4.731976173,      -6.752826515,      -6.578503398,      -8.190529916,      -5.251206637,     -0.6774906862,      -1.567307833,       3.083848015,     0.06479252197
          0,           0,         138,       -4.73239772,       -6.75318835,      -6.578710421,      -8.185436042,      -5.251629825,     -0.6812069041,      -1.569770174,       3.079294249,     0.05993108261
          0,           0,         139,      -4.732814484,      -6.753544987,      -6.578909826,      -8.180287354,      -5.252048248,     -0.6849028082,      -1.572210874,        3.07477292,     0.05512006311
          0,           0,         140,      -4.733226567,      -6.753896545,      -6.579101688,      -8.175084677,      -5.252462007,     -0.6885786208,      -1.574630204,       3.070283605,     0.05035961267
          0,           0,         141,      -4.733634067,      -6.754243142,      -6.579286078,      -8.169828861,      -5.252871202,     -0.6922345526,      -1.577028455,       3.065825888,     0.04564991937
          0,           0,         142,      -4.734036975,       -6.75458475,      -6.579462895,      -8.164519317,      -5.253275823,     -0.6958707929,      -1.579405883,        3.06139937,     0.04099123544
          0,           0,         143,      -4.734436186,      -6.754922437,      -6.579633187,      -8.159158681,      -5.253676766,     -0.6994875612,      -1.581762539,       3.057003605,     0.03638372476
          0,           0,         144,      -4.734831107,      -6.755255535,      -6.579796252,      -8.153748012,      -5.254073437,      -0.703085056,      -1.584098588,       3.052638268,       0.031827789
          0,           0,         145,       -4.73522183,      -6.755584153,      -6.579952155,      -8.148288296,      -5.254465929,     -0.7066634656,      -1.586414175,       3.048302988,     0.02732378325
          0,           0,         146,      -4.735608442,      -6.755908401,      -6.580100959,       -8.14278055,      -5.254854328,     -0.7102229723,      -1.588709463,       3.043997411,     0.02287211219
          0,           0,         147,       -4.73599103,      -6.756228391,      -6.580242732,      -8.137225827,      -5.255238723,     -0.7137637545,      -1.590984438,       3.039721192,      0.0184732275
          0,           0,         148,      -4.736369676,      -6.756544226,      -6.580377532,      -8.131625204,      -5.255619194,     -0.7172859485,       -1.59323917,        3.03547399,     0.01412763632
          0,           0,         149,       -4.73674446,      -6.756856015,      -6.580505421,      -8.125979788,      -5.255995822,     -0.7207896962,      -1.595473639,       3.031255486,    0.009835897429
          0,           0,         150,      -4.737115462,      -6.757163861,      -6.580626459,        -8.1202907,      -5.256368687,     -0.7242752138,      -1.597687855,       3.027065344,    0.005598600462
          0,           0,         151,      -4.737482753,      -6.757467865,      -6.580740702,      -8.114559087,      -5.256737861,     -0.7277426591,      -1.599881768,       3.022903258,    0.001416410219
          0,           0,         152,      -4.737846415,      -6.757768146,      -6.580848218,       -8.10878565,      -5.257103425,     -0.7311921928,      -1.602055423,       3.018768929,   -0.002709911392
          0,           0,         153,      -4.738206504,      -6.758064783,      -6.580949045,      -8.102972005,      -5.257465435,     -0.7346239632,      -1.604208803,       3.014662052,   -0.006779624091
          0,           0,         154,      -4.738563081,      -6.758357868,      -6.581043234,       -8.09711934,      -5.257823955,      -0.738038117,      -1.606341857,       3.010582335,      -0.010791886
          0,           0,         155,       -4.73891621,      -6.758647498,      -6.581130837,      -8.091228848,      -5.258179044,     -0.7414347922,      -1.608454563,       3.006529492,    -0.01474579367
          0,           0,         156,      -4.739265963,      -6.758933781,      -6.581211915,       -8.08530173,      -5.258530777,     -0.7448141358,      -1.610546879,       3.002503239,    -0.01864038507
          0,           0,         157,      -4.739612375,      -6.759216786,      -6.581286499,      -8.079339195,      -5.258879191,     -0.7481762899,       -1.61261884,       2.998503317,    -0.02247461361
          0,           0,         158,      -4.739955501,      -6.759496603,      -6.581354634,      -8.073342454,      -5.259224337,     -0.7515213885,      -1.614670358,       2.994529463,    -0.02624737083
          0,           0,         159,      -4.740295325,      -6.759773257,      -6.581416278,      -8.067311695,      -5.259566201,     -0.7548495586,      -1.616701421,       2.990581431,    -0.02995728152
          0,           0,         160,      -4.740631928,      -6.760046843,      -6.581471508,       -8.06124909,      -5.259904863,     -0.7581609228,      -1.618712081,       2.986658951,     -0.0336032617
          0,           0,         161,      -4.740965316,       -6.76031742,      -6.581520335,      -8.055155439,      -5.260240332,     -0.7614556089,      -1.620702287,       2.982761788,    -0.03718393441
          0,           0,         162,      -4.741295519,      -6.760585051,      -6.581562785,      -8.049032034,      -5.260572635,     -0.7647337321,       -1.62267206,       2.978889702,    -0.04069790698
          0,           0,         163,      -4.741622563,      -6.760849805,      -6.581598887,       -8.04288015,      -5.260901799,     -0.7679954017,      -1.624621465,       2.975042457,     -0.0441436991
          0,           0,         164,      -4.741946479,      -6.761111753,      -6.581628672,      -8.036701038,      -5.261227854,     -0.7712407251,      -1.626550548,        2.97121983,     -0.0475197492
