"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
2455, -4.368138773411872e+00, 1.601369625882693e+00, 1.202047248568832e+00, 1.137278337609422e+00, 3.223306725240847e+02, -3.466562661295034e-01, 1.729295220485519e+01, 2.814142824754043e+05, 4.749912902944737e-05, 9.424192621420372e+04, 2.886740414680259e+02, 8.333098627814982e-01, 5.627881358436816e-03, 1.791824963230160e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.841581751686245e-06
2456, 1.001429167951661e+00, 9.712281649225005e-03, -1.960596543246477e-02, 7.784533099994499e-01, 7.167813169125644e+01, -4.888642920980764e+00, 1.595573521351870e+01, 1.846595191788207e+05, 2.895952712442638e-05, 7.247226914018956e+04, 3.243169411040000e+02, 2.618681455715077e-01, -4.639115868357622e-01, 1.958778601381426e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.561348954587653e-08
2457, -1.294227290128474e+00, 9.339617086220448e+00, -1.221017098894082e+00, 1.137176890764988e+00, 3.243345769036982e+02, 5.261501934471449e-01, 1.725404369356280e+01, 2.815543000736251e+05, 4.724310982641765e-05, 9.406860001974917e+04, 2.881688281332540e+02, 8.392804770826754e-01, 1.889490400250345e-03, 1.789388468254639e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.776765596733203e-06
2458, 1.754643937847323e+00, 6.442580158784010e-01, -4.101138319923777e+00, 1.131397675378379e+00, 3.266928907705902e+02, -6.894989863214898e-01, 1.503761636537723e+01, 2.804432046324661e+05, 4.697194678356566e-05, 9.327060517821247e+04, 2.871837471695559e+02, 8.508562349953956e-01, -1.532208405142587e-02, 1.784631801005988e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.651564663973888e-06
2459, 9.997017978558720e-01, 2.060509846973064e-02, 7.078216106946839e-03, 8.124356899739864e-01, 1.605126326786512e+01, 7.502429244764576e+00, -5.406754782364889e+00, 1.917431398958809e+05, 2.890333084107596e-05, 7.661277850405574e+04, 3.285054393054446e+02, 6.275390946060212e-02, -3.746068927768244e-01, 1.977790778310342e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.092962743279964e-07
2460, 8.519048919434171e-01, 1.425831748768430e+00, -3.339662896335452e-02, 8.495083476224706e-01, 1.390891299445597e+02, 4.740886699918538e+01, -1.871724466089394e+01, 2.041203936725191e+05, 4.096120630064829e-05, 7.648194055118899e+04, 3.136328851033015e+02, 4.911654997358485e-01, -3.774288748870524e-01, 1.909722716789621e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.783576888980132e-07
2461, 6.129180368950927e-02, 2.063497454955349e-01, -6.061301230595939e-01, 1.252151794226609e+00, 3.217597509181140e+02, -3.166367674871328e+00, -1.409707785419509e+01, 3.072641648618168e+05, 4.991267372767918e-05, 1.063360948627733e+05, 2.958380779221995e+02, 7.459955967406177e-01, 2.664813020711960e-01, 1.826156287408723e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.294742159657543e-06
2462, 7.282199377378933e-01, 2.199813805102077e-01, -1.343128142690734e+00, 1.124948156276899e+00, 3.337128927742523e+02, 1.555400249046492e+01, 5.607004469158811e+00, 2.795935952151433e+05, 4.567399707378915e-05, 9.198982827871766e+04, 2.848640504545445e+02, 8.778194249083409e-01, -4.294655706078964e-02, 1.773399633406232e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.269331924067533e-06
2463, -2.288423721141389e+00, 1.274798644945009e+00, 9.441249775537287e-02, 1.145102922506796e+00, 3.229331084073171e+02, 9.854374427239146e-01, 1.653591960896181e+01, 2.832163683023443e+05, 4.784974996121378e-05, 9.502439844771990e+04, 2.890819337800100e+02, 8.284749075546112e-01, 2.250465599722848e-02, 1.793790611512098e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.041393523497636e-06
2464, 1.361564104735812e+00, 1.441211348327345e+00, -4.505329537663977e-02, 8.988668026298798e-01, 1.123194325470401e+02, 4.361617617135496e+01, 8.310616712860096e+00, 2.143940863951754e+05, 4.973117313710225e-05, 8.251197189504393e+04, 3.197804948829526e+02, 3.748126077626235e-01, -2.473699722244245e-01, 1.938048780029621e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.481790602573192e-06
2465, 1.414986950330314e+00, 1.472877028155940e+00, 1.501286340067254e-03, 7.994115458254033e-01, 2.724372673882779e+01, 5.080750982387278e+00, -5.080771384988183e+01, 1.892082592676709e+05, 6.680288087727473e-05, 7.484532269933644e+04, 3.261554155788444e+02, 1.999658067426292e-01, -4.127283136050498e-01, 1.967138663088055e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.827218714658368e-06
2466, 1.387588802677871e+00, 1.454737363741040e+00, -5.802233803738922e-02, 8.174732020230787e-01, 6.303698093846042e+01, 9.803859480962197e+00, 1.373673604979084e+01, 1.936161187275484e+05, 5.335844561431821e-05, 7.640458470375706e+04, 3.255938851757019e+02, 2.206818102405662e-01, -3.790973266840380e-01, 1.964587719705375e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.294302079691952e-06
2467, 1.415467635021917e+00, 1.476719342231236e+00, -4.944859148663571e-04, 8.897147159638056e-01, 1.244387765554724e+01, 2.818377027797116e+01, -2.673420305441207e+01, 2.101805591373895e+05, 1.166763177499386e-04, 8.369819531052410e+04, 3.277145058646844e+02, 1.263325303549175e-01, -2.217848787261482e-01, 1.974209913857035e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.998680775700500e-05
2468, 9.346111995038066e-01, 1.515572378059255e+00, -1.966604143028566e-02, 6.977321322109346e-01, 1.619200267598293e+02, 5.355061038119779e+01, 2.860455525610268e+01, 1.707432028571246e+05, 4.531270171143688e-05, 5.972551494806555e+04, 2.981958015208884e+02, 7.159392809340391e-01, -7.388403174181256e-01, 1.837366738838965e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.437449764539077e-07
2469, 1.361516311225808e+00, 1.341183076673275e+00, -2.498009205912634e-02, 7.640663166188855e-01, 1.263049556373472e+01, -5.231572805654365e+00, -5.350731245706891e+00, 1.803115457628892e+05, 4.017969679814827e-05, 7.206820197259859e+04, 3.285814015848731e+02, 5.287514436778128e-02, -4.726267210402357e-01, 1.978134462713968e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.173189995167325e-07
2470, -2.529418488588334e+00, 3.016096572632611e+00, -5.950104370820013e+00, 1.138375077296348e+00, 3.235212834298472e+02, 2.779199264713264e-01, 1.643483912279084e+01, 2.817532864858867e+05, 4.733463231154454e-05, 9.426517625973868e+04, 2.884670745033438e+02, 8.357575747803504e-01, 6.129350627284862e-03, 1.790827070731270e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.811217995846773e-06
2471, -1.313657686866755e+00, 5.989770153350122e-01, 3.238362358044307e-01, 1.137886900265812e+00, 3.102298661502675e+02, -4.091843052724770e+00, 1.440769443531190e+01, 2.805804872716519e+05, 4.889306112688129e-05, 9.527674974665254e+04, 2.916877435706398e+02, 7.972272152855246e-01, 2.794750217050993e-02, 1.806316709770963e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.199014636669691e-06
2472, 6.808463551598472e+00, 2.414176742895295e+00, -4.808383884754630e+00, 1.139149165507154e+00, 3.251350996594387e+02, 1.036285135392693e+00, 1.739190070248270e+01, 2.820624051744877e+05, 4.753886189781808e-05, 9.421170432663006e+04, 2.881075301300599e+02, 8.400008967794210e-01, 4.976039716149354e-03, 1.789092706381761e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.894331468674448e-06
2473, 1.381189428642305e+00, 1.468666077562757e+00, 8.482104937088165e-03, 7.827047904579311e-01, 2.092601086810691e+01, 4.134519783331521e-01, -4.267638833690172e+00, 1.847514420344423e+05, 4.126840570890600e-05, 7.378398582821814e+04, 3.283934343956602e+02, 7.512291212996659e-02, -4.356197881168204e-01, 1.977283949965088e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.887072136059272e-07
2474, 4.287417444530558e+01, 4.173031765651151e+01, 1.494705050358016e+01, 1.136205361819161e+00, 3.241352979010963e+02, 2.254463560714697e-03, 1.733827124488665e+01, 2.813206376426035e+05, 4.725009498278507e-05, 9.398155381078442e+04, 2.881483465748594e+02, 8.395237987492582e-01, 1.203176474357540e-05, 1.789289648431883e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.767243423653055e-06
2475, -1.448165912956937e-01, 3.865145597463803e-02, 4.782938932489565e-02, 1.364867884797656e+00, 2.835047081029205e+02, -1.474383462845545e+01, 7.482719610429758e+01, 3.310440679278494e+05, 5.925100756302262e-05, 1.197876268007109e+05, 3.057395986959067e+02, 6.136442731888436e-01, 5.566110515230493e-01, 1.872949018565774e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.484871272711659e-05
2476, 1.402156149006952e+00, 4.815768416646005e-01, -3.103852721278647e+00, 1.122816813624095e+00, 3.282431719408800e+02, 7.504415570322617e-02, 1.140857768813704e+01, 2.786387300758861e+05, 4.670435815986896e-05, 9.224064952116189e+04, 2.861829725748996e+02, 8.625379707281878e-01, -3.753671195442588e-02, 1.779791323247135e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.497868033026944e-06
2477, 9.595744033104991e-01, 2.265371986415067e-02, 2.488285967899143e-02, 7.908521144331654e-01, 2.206122765669447e+01, -1.739767605083621e+01, -1.913089521619053e+00, 1.867341728389921e+05, 2.274242213771218e-05, 7.449311664424349e+04, 3.281339827866527e+02, 9.805662532377206e-02, -4.203248799285736e-01, 1.976109585862340e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.780993492987709e-08
2478, 9.976763857942702e-01, 1.514407646878096e+00, 3.668770812189662e-02, 7.452155410396097e-01, 1.229581393018288e+02, -2.240388712657915e+00, 3.238799703492237e+00, 1.787244383230507e+05, 5.098542023504204e-05, 6.742807442465831e+04, 3.152021705885469e+02, 4.638254508755086e-01, -5.727074441221722e-01, 1.916979322546237e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.089796192605629e-07
2479, 1.511095058704564e-01, 2.123739672171547e-01, -1.746711373311904e-01, 1.255599348846357e+00, 3.094328628877610e+02, -3.913356326798780e+01, -9.123751158408093e+01, 3.082574048931217e+05, 4.908001155441981e-05, 1.064816063192340e+05, 2.954294986930287e+02, 7.511284014549844e-01, 2.696197700613188e-01, 1.824209184728905e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.992343861473627e-06
2480, 1.022278390451906e+00, 1.229462419484660e-02, 3.318852941214698e-02, 7.999565259234863e-01, 6.651326014309026e+01, -4.418217972713316e+00, -1.074937588523719e+01, 1.895532289756018e+05, 3.276460655026519e-05, 7.468145877205704e+04, 3.252196306013427e+02, 2.334721951183927e-01, -4.162626173843602e-01, 1.962886324082920e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.731990502354398e-07
2481, 4.054081199050496e+00, 1.046789782079724e+00, 3.106272725024374e-01, 1.073318217501103e+00, 2.405387300408139e+02, -2.078671222077718e+00, 4.793133460745509e+00, 2.609399169817985e+05, 5.276075769916142e-05, 9.358957097679072e+04, 3.037591025412715e+02, 6.415720454618595e-01, -8.442461146600955e-03, 1.863649357584593e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.116378459920192e-06
2482, 9.949730651402117e-01, 5.568853300443011e-03, -1.084229447148388e-02, 7.915601075829862e-01, 3.501338586951617e+01, -7.462195542389445e-01, 2.910051607091416e+00, 1.869807741658754e+05, 2.699319458029354e-05, 7.448027715682978e+04, 3.277839847760812e+02, 1.223207863322846e-01, -4.206018087782852e-01, 1.974524644589552e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.537982885990560e-08
2483, 1.430038028261832e+00, 1.707092878966955e+00, -2.305679421547954e-01, 1.144545100103406e+00, 3.912906399577128e+02, 2.574452705070474e+01, 2.689417933781549e+00, 2.892343265703095e+05, 4.768195295033358e-05, 8.882220262166776e+04, 2.703453932510353e+02, 1.039456684187174e+00, -1.112675811996993e-01, 1.702085085288126e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.602226799040686e-06
2484, 8.440693201003927e-01, 1.471726844474024e+00, 6.347157455150174e-03, 9.550161227777717e-01, 9.960331411913531e+01, 1.008510227790254e+02, 7.793403471795112e+01, 2.292369280891504e+05, 4.312460833926408e-05, 8.621518568261121e+04, 3.144875156126745e+02, 4.764342300321801e-01, -1.674971002489018e-01, 1.913676868442372e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.115919377880679e-06
2485, 1.634380312880927e+00, 9.612972409520959e-01, -2.109773685098023e-01, 1.006878708528640e+00, 1.564240983283858e+02, -8.079812645363379e+00, 1.926706002100326e+01, 2.410933170796428e+05, 5.743948679347160e-05, 9.149035530467494e+04, 3.165399301121600e+02, 4.394434874415963e-01, -5.371945411709346e-02, 1.923151251515569e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.084395980703377e-06
2486, -8.046626469485423e-01, 2.723867881563304e+00, -3.115175226225368e+00, 1.145855066523611e+00, 3.249740751615049e+02, 2.245227222735578e+00, 1.444097061754490e+01, 2.835425309921934e+05, 4.737692619949475e-05, 9.494666037831281e+04, 2.886558407370213e+02, 8.335251796428631e-01, 2.082796023469308e-02, 1.791737222096359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.914581188543874e-06
2487, 1.030312191553480e+00, 1.392133820977511e-02, -3.389243906053389e-02, 8.192788561019644e-01, 1.238655080941510e+02, -7.177616309805959e+00, 2.499210722210184e+01, 1.960911977701866e+05, 3.493481942815275e-05, 7.452601868903499e+04, 3.168885298068745e+02, 4.328934064667804e-01, -4.196152312390524e-01, 1.924757444439615e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.605471542275243e-07
2488, 9.273219164308545e-01, 1.475998736342512e+00, 4.055915152431762e-02, 1.005075075761740e+00, 1.348022804755935e+02, 4.379962420253607e+01, 2.257978624348180e+01, 2.400617403349616e+05, 4.351223588882764e-05, 9.192551804365286e+04, 3.186162545185123e+02, 3.990720709285040e-01, -4.433363419613933e-02, 1.932705169583553e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.371298157875015e-06
2489, 8.327814757555332e-01, 1.479282475887704e+00, 8.159667811354331e-04, 1.011961710817054e+00, 2.111214034160809e+02, 1.009815435327457e+02, 4.922731059004629e+01, 2.468327872592604e+05, 4.454719712647739e-05, 8.742975300547916e+04, 3.009715994147673e+02, 6.795089399168066e-01, -1.413006703774269e-01, 1.850509983128354e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.750214077459645e-06
2490, -1.529488914702698e+00, 1.857177950272301e+01, 6.451622624107283e+01, 1.136210674978478e+00, 3.241367463138518e+02, 3.845623421318350e-03, 1.735110820539261e+01, 2.813218981412150e+05, 4.724471604318106e-05, 9.398190107216728e+04, 2.881480638345381e+02, 8.395257996531610e-01, 1.952168176338668e-05, 1.789288284237232e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765693240520931e-06
2491, 8.239409414299466e-01, 1.475819859325902e+00, -1.249386971052511e-02, 1.059096353196488e+00, 1.610749853030304e+02, 1.164875378359193e+02, 4.268309620075252e+01, 2.554555093138079e+05, 4.685162289787348e-05, 9.437623896358802e+04, 3.104256068074372e+02, 5.435042500781103e-01, 8.524809716251270e-03, 1.894835938039124e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.370766267358373e-06
2492, 1.459776377021803e+00, 2.009184814364174e+00, 7.175133755171064e-01, 1.117263382248391e+00, 3.735489968720070e+02, 2.077943989373803e+00, 2.724503804215813e+01, 2.815409731914456e+05, 4.603653684873991e-05, 8.750405403993730e+04, 2.728368044704827e+02, 1.012396062464977e+00, -1.396981064010104e-01, 1.714449449844155e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.608243895853119e-06
2493, 1.593618484905099e+00, 1.497498209891870e+00, -1.856600350052978e-01, 1.106542506304995e+00, 2.904268770491379e+02, 4.070575151153667e+01, 4.139202073656746e+01, 2.723987647957546e+05, 5.498570628243890e-05, 9.310507140729482e+04, 2.931133380975714e+02, 7.798475171019495e-01, -1.889240390077401e-02, 1.813146686280354e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.810423226025266e-06
2494, 1.411057169082335e+00, 1.474373023522681e+00, 1.253012507335210e-03, 8.570525303906271e-01, -2.285828633494890e+01, 1.762618990196811e+01, 1.397039566371862e+00, 2.023473147817999e+05, 5.609893500854257e-05, 8.074404041514134e+04, 3.281960739157736e+02, 9.284435567713081e-02, -2.855016526663791e-01, 1.976390673074583e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.859206546867619e-06
2495, 1.016521832539078e+00, 1.051474304575560e-02, -6.869979404136824e-03, 7.826479467339895e-01, 3.973278515595986e+01, -2.192299397430286e-01, 1.442652864649356e+01, 1.849809114565516e+05, 3.346630479190606e-05, 7.353574369343006e+04, 3.273123438398180e+02, 1.489188341474022e-01, -4.409740056662975e-01, 1.972387516433512e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.702600652864544e-07
2496, -6.529245610293227e-01, 3.438103944163590e-01, 3.415671463014637e-01, 1.185096660470346e+00, 3.035622043051258e+02, 8.091762552113461e-01, 1.708899003433891e+01, 2.907514591246287e+05, 5.063628079435682e-05, 1.006997127145636e+05, 2.960089228420569e+02, 7.438430173702292e-01, 1.449128332886208e-01, 1.826970070124369e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.406191912873657e-06
2497, 4.141801974370399e-02, 2.939351448356842e-02, -4.963720198860356e-02, 1.114102696693471e+00, 2.347035807996230e+02, -4.527314711323981e+00, -5.303599541120556e+01, 2.702847006034498e+05, 5.678633590769063e-05, 9.771643943097435e+04, 3.055432921506206e+02, 6.164536037176145e-01, 8.056801856361037e-02, 1.872028555215749e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.158647483149213e-06
2498, 5.985953592755247e-01, 1.156678461998068e+00, -7.864901573087572e-02, 1.243437429644910e+00, 1.406280162208452e+02, 1.338677892439694e+02, -7.610187154719877e+01, 2.983689956937453e+05, 4.589459314257849e-05, 1.123527438908671e+05, 3.147676504483139e+02, 4.715399376739495e-01, 3.962515678754514e-01, 1.914971825450165e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.929149896721963e-06
2499, 9.469677755936647e-01, 1.269506698928214e+00, -7.897556610112773e-02, 7.669846053535095e-01, 8.719680070854494e+01, 1.209019431687279e+01, -1.455224569964018e+00, 1.824036405765026e+05, 3.390994781025753e-05, 7.094014511773932e+04, 3.222075931681310e+02, 3.190006220279103e-01, -4.969572474202627e-01, 1.949157716656248e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.715006777224916e-07
2500, 1.016452190622749e+00, 7.693208839392807e-03, -2.611246180341129e-02, 7.827509459518552e-01, 9.340646289336999e+01, 1.621900410779396e+00, 2.213108576855673e+01, 1.863620462486359e+05, 3.279018660183179e-05, 7.218974428941176e+04, 3.212789321374178e+02, 3.413387006076071e-01, -4.700052321207953e-01, 1.944912112846198e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.637627466115369e-07
2501, 1.409194618977311e+00, 1.472480097577736e+00, 2.183091554144015e-03, 8.362213066775848e-01, 4.002086472165750e+01, 1.571977317323997e+01, -8.422970494915463e+00, 1.976220703039262e+05, 6.039885932680123e-05, 7.858968475884679e+04, 3.273969754247836e+02, 1.444482771330634e-01, -3.319679339549884e-01, 1.972771117210459e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.262013810481989e-06
2502, 1.556713799460102e+00, 1.437444744755782e+00, 1.056571808377578e-01, 9.016715738762744e-01, 1.353413923157813e+02, -5.745128978755752e+01, -4.525950822401379e+01, 2.164870195950486e+05, 6.411539265684650e-05, 8.134536514899989e+04, 3.142785783865452e+02, 4.800773065347698e-01, -2.725319630296512e-01, 1.912710660457570e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.140431346037344e-06
2503, 1.066486732495302e+00, 5.470981343187337e-02, -2.948399525140953e-01, 1.134735869266143e+00, 4.088698175763161e+02, 6.827158544002900e+00, 4.652627229075383e+00, 2.887810417405637e+05, 4.478803504767953e-05, 8.603546275680923e+04, 2.641271596158139e+02, 1.106174228827547e+00, -1.713734592892147e-01, 1.670989565507119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.703963822286971e-06
2504, -8.304449298760743e-01, 3.003474060401190e-01, -3.822686933980892e-01, 1.206845920313808e+00, 3.154453348124478e+02, 1.973455260000876e+00, 2.757998831415027e+01, 2.966086561242378e+05, 5.044470113813255e-05, 1.020265426178848e+05, 2.945043327893723e+02, 7.626752650865213e-01, 1.735306018217444e-01, 1.819795438515850e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.765262636366526e-06
2505, 1.382563460997138e+00, 1.449413259428144e+00, -2.019569941194841e-02, 9.299217155730553e-01, 3.821332286712491e+01, -1.482674891348406e+01, 7.563497773370658e+00, 2.196693681734779e+05, 6.560711642249526e-05, 8.749410355350310e+04, 3.277651249357808e+02, 1.234981445242213e-01, -1.399127237508705e-01, 1.974439215174265e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.646042292927427e-06
2506, 1.395249583243760e+00, 1.446558879262007e+00, -8.453304679825642e-03, 8.736679363459424e-01, 2.957687168285401e+01, 4.257891886973912e+00, 4.383949703494742e+00, 2.062792504678261e+05, 5.726276289221402e-05, 8.230289316585346e+04, 3.281701306979947e+02, 9.518882857781054e-02, -2.518794927456272e-01, 1.976273231074137e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.169238672309073e-06
2507, 1.390813191307614e+00, 1.400520833475473e+00, 1.395501957567463e-02, 8.826718001977273e-01, 1.883466339867547e+01, -4.350641830822312e+01, -8.542259745849483e+00, 2.086300336353915e+05, 7.564258766518999e-05, 8.292621820831386e+04, 3.272826278435248e+02, 1.504815935988838e-01, -2.384352888266622e-01, 1.972252814101321e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.529842857943279e-06
2508, 9.908072713883389e-01, 1.592208932378099e-02, 5.716661707678540e-03, 7.397771349071751e-01, 5.482904203099919e+00, -4.175000620378044e+00, -1.291918385961625e+00, 1.745496812943433e+05, 1.732454334881008e-05, 6.980658150900598e+04, 3.287197606736992e+02, 2.607664835863550e-02, -5.214065463779520e-01, 1.978760353929283e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.722245627810891e-09
2509, 8.411128049911352e-01, 1.467002796832588e+00, 1.219183369505783e-03, 1.017047870366406e+00, 6.436690495701188e+01, 9.358433426043172e+01, -4.398426962515289e+00, 2.417736675337272e+05, 4.206482563931868e-05, 9.416868744766711e+04, 3.225488276124681e+02, 3.104210901413622e-01, 4.048228937919444e-03, 1.950716228023175e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.224812640894936e-06
2510, -8.735265250911103e-01, 1.207655541119497e+00, -5.123376211112669e+00, 1.138343381061920e+00, 3.233276963708977e+02, 5.716948179030563e-01, 1.523611862766830e+01, 2.817257739768871e+05, 4.733498827966522e-05, 9.428228488935526e+04, 2.885274633336961e+02, 8.350443253868918e-01, 6.498358592104239e-03, 1.791118271418527e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.809197548814652e-06
