"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         137,       -4.59610051,      -5.016338556,      -5.308779679,       -4.05320964
          0,           0,         138,      -4.597869638,      -5.011400434,      -5.306514967,      -4.054228198
          0,           0,         139,      -4.595719113,      -5.006695667,      -5.303372143,      -4.051634321
          0,           0,         140,      -4.590153797,      -5.003687981,      -5.298545601,       -4.04623633
          0,           0,         141,      -4.582361635,      -5.003779968,      -5.291059993,      -4.039254251
          0,           0,         142,      -4.569618898,      -5.009318512,      -5.279523036,      -4.027346122
          0,           0,         143,      -4.553703048,      -5.018154657,      -5.263973269,      -4.012681279
          0,           0,         144,      -4.536866402,      -5.026942683,      -5.247029808,      -3.997465477
          0,           0,         145,       -4.52111451,       -5.03228704,      -5.230582349,      -3.983506465
          0,           0,         146,      -4.507176624,      -5.033107088,      -5.215853239,      -3.971204475
          0,           0,         147,       -4.49592629,      -5.029770075,      -5.204047704,      -3.961023331
          0,           0,         148,      -4.489496617,      -5.021432265,      -5.197007069,      -3.955005043
          0,           0,         149,      -4.489506141,      -5.010910065,      -5.195567717,      -3.954911002
          0,           0,         150,      -4.500249678,      -5.001126996,      -5.200467984,      -3.966085629
          0,           0,         151,      -4.522170302,      -4.991797058,      -5.211538904,      -3.989010152
          0,           0,         152,      -4.546194859,      -4.987097372,       -5.22574078,      -4.013032152
          0,           0,         153,      -4.569916487,      -4.988994297,      -5.241643529,      -4.036554262
          0,           0,         154,      -4.590833564,       -4.99753926,      -5.258364712,      -4.057258127
          0,           0,         155,      -4.608167039,      -5.010915197,      -5.276012884,      -4.074235645
          0,           0,         156,      -4.618100742,      -5.025840135,      -5.293590541,      -4.083081296
          0,           0,         157,      -4.623359845,      -5.039515166,      -5.308531658,      -4.086875345
          0,           0,         158,      -4.625478138,      -5.050579279,      -5.315510878,      -4.087156803
          0,           0,         159,      -4.627033118,      -5.058748437,      -5.313931319,      -4.086782516
          0,           0,         160,      -4.630348826,      -5.064326214,      -5.305824193,      -4.088334694
          0,           0,         161,      -4.638609972,      -5.068786761,      -5.294459844,      -4.095255947
          0,           0,         162,      -4.652929146,      -5.072851695,      -5.284422762,      -4.108924168
          0,           0,         163,      -4.663998234,        -5.0763559,      -5.274401502,      -4.119422316
          0,           0,         164,      -4.670521685,      -5.079855964,      -5.265950901,      -4.125877723
          0,           0,         165,      -4.673705744,      -5.084811038,      -5.259810706,      -4.129415768
          0,           0,         166,      -4.674292138,      -5.091340404,       -5.25623263,      -4.130529744
          0,           0,         167,      -4.673396911,      -5.099095354,      -5.255551918,      -4.130181302
          0,           0,         168,      -4.671408165,      -5.106895745,      -5.256619612,      -4.128629327
          0,           0,         169,      -4.668074837,      -5.113859967,      -5.258591661,      -4.125513491
          0,           0,         170,      -4.663755637,      -5.118865391,      -5.260970646,      -4.121456786
          0,           0,         171,      -4.659183885,      -5.121500107,      -5.263200857,      -4.117220908
          0,           0,         172,      -4.655165294,      -5.122134016,      -5.265350699,      -4.113532891
          0,           0,         173,      -4.652597758,      -5.121583575,       -5.26806874,      -4.111279732
          0,           0,         174,      -4.651290729,      -5.120764909,      -5.271074867,      -4.110168322
          0,           0,         175,      -4.654562674,        -5.1210164,      -5.274080567,      -4.113927974
          0,           0,         176,      -4.658545692,      -5.121637983,      -5.277542836,      -4.118270379
          0,           0,         177,      -4.663024185,      -5.122413076,      -5.281740991,      -4.123303616
          0,           0,         178,       -4.66777865,      -5.124399018,      -5.286501313,      -4.128761464
          0,           0,         179,      -4.673021999,      -5.127651121,       -5.29182766,       -4.13478099
          0,           0,         180,      -4.677688262,      -5.131538549,      -5.296231786,      -4.140176493
          0,           0,         181,      -4.681667865,      -5.134872723,      -5.299668831,      -4.144787104
          0,           0,         182,      -4.684909211,      -5.136502986,      -5.302647371,       -4.14861987
          0,           0,         183,      -4.686578332,      -5.136904682,      -5.306383891,      -4.150727574
          0,           0,         184,      -4.686780538,      -5.136224534,      -5.310516424,      -4.151439165
          0,           0,         185,      -4.685672001,      -5.134834538,      -5.314246214,      -4.150833517
          0,           0,         186,      -4.684159927,      -5.132771246,      -5.317447157,      -4.149890855
          0,           0,         187,      -4.682213242,      -5.131369566,      -5.319693057,      -4.148470474
          0,           0,         188,      -4.677211812,      -5.130991868,      -5.321124274,      -4.143655142
          0,           0,         189,      -4.669119722,      -5.132361545,      -5.321581744,       -4.13599407
          0,           0,         190,      -4.659502414,      -5.135761332,      -5.320603372,      -4.126956295
          0,           0,         191,      -4.649620167,      -5.140318591,      -5.318605225,      -4.117526522
          0,           0,         192,      -4.640097008,      -5.145829474,      -5.316450726,      -4.108155589
          0,           0,         193,      -4.632419174,      -5.151330733,       -5.31495347,      -4.100694661
          0,           0,         194,      -4.626613338,       -5.15560652,      -5.313628779,      -4.095199229
          0,           0,         195,      -4.623119926,      -5.157628752,      -5.312115451,      -4.091986135
          0,           0,         196,      -4.621753705,      -5.157311442,      -5.310413057,      -4.090665812
          0,           0,         197,      -4.623194818,      -5.154753918,      -5.308790435,      -4.092050086
          0,           0,         198,      -4.628467305,      -5.150723024,      -5.307679594,      -4.097329095
          0,           0,         199,      -4.636958715,      -5.145290638,       -5.30710299,      -4.105706598
          0,           0,         200,      -4.648507612,      -5.139275322,      -5.306798686,      -4.117033028
          0,           0,         201,      -4.663428085,      -5.133299361,      -5.306964794,      -4.131673949
          0,           0,         202,      -4.682001353,      -5.127929767,      -5.307739776,      -4.149922528
          0,           0,         203,      -4.705638194,      -5.123115799,      -5.309507137,      -4.173357881
          0,           0,         204,      -4.733228811,      -5.119585584,      -5.311666042,      -4.200618184
          0,           0,         205,      -4.765144671,      -5.117453201,      -5.313811193,      -4.232198069
          0,           0,         206,      -4.801837894,      -5.116645622,      -5.315497759,      -4.268474233
          0,           0,         207,      -4.844529249,      -5.116979578,      -5.316281436,      -4.310631775
          0,           0,         208,      -4.893619135,      -5.118195755,      -5.315673385,      -4.358877865
          0,           0,         209,      -4.949540423,      -5.119768754,      -5.313475175,      -4.413420005
          0,           0,         210,      -5.008202769,      -5.121662092,      -5.309154593,      -4.469077609
          0,           0,         211,      -5.061187896,      -5.123605425,      -5.302052444,      -4.516796565
          0,           0,         212,      -5.093166063,      -5.125156267,      -5.292110844,      -4.541841484
          0,           0,         213,      -5.087309922,      -5.125880736,      -5.279663934,      -4.530305234
          0,           0,         214,      -5.040744714,      -5.124646509,      -5.265107074,      -4.482140704
          0,           0,         215,      -4.968197905,      -5.120707218,      -5.248617985,      -4.411391441
          0,           0,         216,      -4.887243443,      -5.112668717,      -5.230509565,      -4.333358438
          0,           0,         217,      -4.806237272,       -5.09791865,      -5.211025821,      -4.255023562
          0,           0,         218,      -4.731245166,      -5.074746454,      -5.190566831,      -4.182548841
          0,           0,         219,      -4.661367011,      -5.043295341,      -5.169639286,      -4.114823649
          0,           0,         220,      -4.597851839,      -5.003872545,      -5.147624687,       -4.05283455
          0,           0,         221,      -4.542489407,      -4.962435692,      -5.125122259,      -3.998590274
          0,           0,         222,      -4.494691568,      -4.924494905,      -5.102490736,      -3.951695351
          0,           0,         223,      -4.455486683,       -4.89505012,      -5.081780501,      -3.913514468
          0,           0,         224,      -4.423846851,       -4.87610955,       -5.06431614,      -3.882677023
          0,           0,         225,      -4.400051634,      -4.865788558,      -5.050381827,      -3.859573553
          0,           0,         226,      -4.382567535,      -4.860297952,      -5.039617343,      -3.842601074
          0,           0,         227,      -4.372532163,      -4.855360639,      -5.032421432,      -3.833009466
          0,           0,         228,      -4.369295711,      -4.844930803,       -5.02865976,      -3.830290588
          0,           0,         229,      -4.372324553,      -4.824071488,      -5.027012154,      -3.833632934
          0,           0,         230,      -4.380406496,      -4.792188779,      -5.026477453,      -3.841346179
          0,           0,         231,      -4.392332946,       -4.75602103,      -5.025719697,       -3.85201641
          0,           0,         232,      -4.407810083,      -4.728475576,      -5.028970331,      -3.865737235
          0,           0,         233,      -4.417123628,      -4.715937004,      -5.037104407,      -3.872568095
          0,           0,         234,      -4.412104477,       -4.72127386,      -5.041570258,      -3.864795327
          0,           0,         235,      -4.394631818,      -4.733082852,      -5.036705749,      -3.845337085
          0,           0,         236,      -4.370196639,      -4.739902506,       -5.02412359,      -3.819887633
          0,           0,         237,      -4.344916484,      -4.732064896,      -5.007753456,      -3.794083468
          0,           0,         238,      -4.324286841,      -4.710068019,       -4.98810486,      -3.773627226
          0,           0,         239,      -4.312828134,      -4.677180297,      -4.964714923,       -3.76284978
          0,           0,         240,      -4.314260473,      -4.651545177,      -4.947031335,      -3.765420572
          0,           0,         241,      -4.327532719,      -4.648501192,      -4.938597793,      -3.781023918
          0,           0,         242,      -4.344334283,      -4.676190454,      -4.941924385,      -3.800604106
          0,           0,         243,      -4.352148901,      -4.718463639,      -4.954065267,      -3.809608457
          0,           0,         244,      -4.348450798,      -4.744511594,      -4.968906939,      -3.804594229
          0,           0,         245,       -4.34293007,      -4.739297422,      -4.982666063,      -3.796634825
          0,           0,         246,      -4.339530562,       -4.71626763,      -4.990589051,       -3.79073904
          0,           0,         247,      -4.338129746,      -4.698481639,         -4.988823,      -3.787444234
          0,           0,         248,      -4.336460625,      -4.691519848,      -4.983422154,      -3.784772762
