"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         135,      -3.374134488,      -5.387954233,      -5.006490111,      -5.658425123,      -3.896339443,     -0.3146638698,     -0.4151823925,       3.728661747,       1.738577396
          0,           0,         136,       -3.37537718,      -5.389010399,      -5.003829802,      -5.650858902,      -3.897646207,     -0.3135510406,     -0.4090086201,       3.731740371,       1.746680484
          0,           0,         137,      -3.376596217,      -5.390037835,      -5.001111954,      -5.643341751,      -3.898930482,     -0.3128244819,     -0.4028797165,       3.734722447,        1.75499656
          0,           0,         138,      -3.377793229,       -5.39103797,      -4.998335322,       -5.63586323,      -3.900193976,     -0.3124488591,     -0.3968052901,       3.737604585,       1.763531593
          0,           0,         139,      -3.378969288,      -5.392011706,       -4.99549857,      -5.628414001,       -3.90143783,     -0.3123931916,     -0.3907911902,       3.740386014,       1.772289537
          0,           0,         140,      -3.380124927,      -5.392959438,       -4.99260031,      -5.620985746,      -3.902662635,     -0.3126150193,     -0.3848420349,       3.743069486,       1.781272567
          0,           0,         141,      -3.381260662,       -5.39388156,      -4.989639369,      -5.613571183,       -3.90386897,     -0.3130817115,     -0.3789607523,       3.745658086,       1.790481028
          0,           0,         142,      -3.382377189,      -5.394778668,      -4.986615237,       -5.60616435,      -3.905057574,      -0.313755813,     -0.3731474131,       3.748155558,       1.799912732
          0,           0,         143,      -3.383474892,      -5.395650983,      -4.983526373,      -5.598759133,      -3.906228908,     -0.3146230122,     -0.3674107147,       3.750566194,       1.809566484
          0,           0,         144,      -3.384553038,      -5.396497706,      -4.980371521,      -5.591350585,      -3.907382276,      -0.315646987,     -0.3617455708,       3.752897511,       1.819439227
          0,           0,         145,      -3.385612909,      -5.397319944,      -4.977150204,      -5.583934427,      -3.908519033,      -0.316829642,     -0.3561590407,       3.755151278,       1.829526942
          0,           0,         146,      -3.386652453,      -5.398115652,      -4.973861023,      -5.576506978,      -3.909637142,      -0.318118613,     -0.3506375141,       3.757338723,       1.839825076
          0,           0,         147,      -3.387670965,       -5.39888406,      -4.970503173,      -5.569065108,      -3.910735931,     -0.3194771668,     -0.3451770268,       3.759467704,       1.850328417
          0,           0,         148,      -3.388668251,       -5.39962488,      -4.967076141,      -5.561606179,       -3.91181525,     -0.3208821985,     -0.3397757869,       3.761544226,       1.861031266
          0,           0,         149,      -3.389644184,      -5.400337888,      -4.963579557,      -5.554127991,      -3.912875011,     -0.3223123096,     -0.3344319247,       3.763573977,       1.871927573
          0,           0,         150,      -3.390598702,      -5.401022921,      -4.960013192,      -5.546628731,      -3.913915192,     -0.3237470555,     -0.3291435446,       3.765562357,       1.883011028
          0,           0,         151,      -3.391531835,      -5.401679901,      -4.956376954,      -5.539106937,      -3.914935864,     -0.3251679579,     -0.3239087955,       3.767514339,       1.894275132
          0,           0,         152,      -3.392444286,      -5.402309412,      -4.952671243,      -5.531561662,      -3.915937775,     -0.3265670447,     -0.3187263638,       3.769433453,       1.905713558
          0,           0,         153,      -3.393350553,      -5.402925528,      -4.948906613,      -5.523997934,      -3.916935497,     -0.3279387071,     -0.3135952246,       3.771297757,       1.917306815
          0,           0,         154,      -3.394265291,      -5.403542555,      -4.945094666,      -5.516422268,      -3.917943724,     -0.3292527738,     -0.3085126358,       3.773086394,       1.929031251
          0,           0,         155,      -3.395165063,      -5.404137398,      -4.941217663,       -5.50882423,      -3.918939054,     -0.3305368256,     -0.3034936934,       3.774846292,       1.940901777
          0,           0,         156,      -3.396053302,      -5.404713346,      -4.937278557,      -5.501206461,      -3.919924965,     -0.3318034036,     -0.2985464063,       3.776576055,       1.952911121
          0,           0,         157,       -3.39692455,      -5.405265225,      -4.933276256,      -5.493568606,      -3.920895925,     -0.3329689653,     -0.2936408875,       3.778291411,       1.965053186
          0,           0,         158,      -3.397779771,      -5.405794018,      -4.929212962,      -5.485913073,      -3.921852895,     -0.3340269149,     -0.2887762986,       3.779994052,       1.977320354
          0,           0,         159,      -3.398641466,      -5.406321691,       -4.92510622,      -5.478250084,      -3.922818453,     -0.3349630656,     -0.2839542101,       3.781645796,       1.989679437
          0,           0,         160,      -3.399828799,      -5.407160749,      -4.921198698,      -5.470726001,      -3.924112421,     -0.3357765404,     -0.2792200404,       3.782664999,        2.00174172
          0,           0,         161,      -3.401592556,      -5.408557252,      -4.917687695,      -5.463466532,      -3.925986007,     -0.3364626281,     -0.2747111774,       3.782611124,       2.013163275
          0,           0,         162,      -3.403800583,      -5.410382923,      -4.914487759,      -5.456437557,      -3.928306529,      -0.337027281,      -0.270533611,       3.781741353,       2.024010902
