"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
32, 1.274847984314000e+01, 1.541026973724400e+01, 9.992821283062363e-01, 9.468097848187623e-01, 1.859892499637771e-02, 2.946214541432661e+00, 9.989980296435368e-01, 9.997156972443997e-01, 8.010435353513733e-01, -2.236540974248240e-03
33, 1.071654033660900e+01, 1.688656044006300e+01, 9.991164126567469e-01, 9.467867375972241e-01, 1.858572811620431e-02, 2.945681963309175e+00, 9.987640625322868e-01, 9.996473382680970e-01, 8.011840766149863e-01, -2.758788990431300e-03
34, 8.515589714050000e+00, 1.809654045105000e+01, 9.989527885938687e-01, 9.467404632115228e-01, 1.860051855346203e-02, 2.945129802480087e+00, 9.985312280802955e-01, 9.995779975606589e-01, 8.013041952086625e-01, -3.278508749340435e-03
35, 6.180339813232000e+00, 1.902112960815400e+01, 9.987909937703993e-01, 9.466184437101336e-01, 1.868037698189160e-02, 2.944533034069122e+00, 9.983091051509854e-01, 9.995175280690161e-01, 8.013563170897395e-01, -3.774318859407668e-03
36, 3.747629880905000e+00, 1.964575004577600e+01, 9.987308015670572e-01, 9.465093253665509e-01, 1.884788718802163e-02, 2.944245215364262e+00, 9.982232678160691e-01, 9.994918212693633e-01, 8.013253855466400e-01, -3.965920053417254e-03
37, 1.255810022354000e+00, 1.996052932739300e+01, 9.987772292486952e-01, 9.463105444771833e-01, 1.912823562372156e-02, 2.944216193479723e+00, 9.982932133582917e-01, 9.995153915445515e-01, 8.011152350406017e-01, -3.809791610956058e-03
38, -1.255810022354000e+00, 1.996052932739300e+01, 9.990088869056981e-01, 9.460892556409402e-01, 1.949684048457841e-02, 2.944690797416661e+00, 9.986056401638566e-01, 9.995963531985280e-01, 8.007161876116033e-01, -3.112410348534474e-03
39, -3.747629880905000e+00, 1.964574050903300e+01, 9.993297132293003e-01, 9.461573049352890e-01, 1.988719183347995e-02, 2.945744082188088e+00, 9.990556601358673e-01, 9.997257630891937e-01, 8.004717316206408e-01, -2.107901482438998e-03
40, -6.180339813232000e+00, 1.902112960815400e+01, 9.996196298090998e-01, 9.462444864728120e-01, 2.022044004425077e-02, 2.946738504634695e+00, 9.994697308760380e-01, 9.998500440281566e-01, 8.002695064783536e-01, -1.183636437415257e-03
41, -8.515589714050000e+00, 1.809654045105000e+01, 9.998262735317875e-01, 9.462877478534459e-01, 2.045883958934251e-02, 2.947420670175400e+00, 9.997613219093463e-01, 9.999350370917822e-01, 8.001109948534726e-01, -5.327635952091496e-04
42, -1.071654033660900e+01, 1.688656044006300e+01, 9.999764361538815e-01, 9.463472647084855e-01, 2.061846843111157e-02, 2.947934805782229e+00, 9.999700462479965e-01, 9.999936099435407e-01, 8.000206337833418e-01, -6.686105357933484e-05
43, -1.274847984314000e+01, 1.541026020050000e+01, 1.000066058960878e+00, 9.463578957396745e-01, 2.070410953003201e-02, 2.948220069636674e+00, 1.000095479732144e+00, 1.000029418827889e+00, 7.999451778078732e-01, 2.131244021075627e-04
44, -1.457936954498300e+01, 1.369093990325900e+01, 1.000119984734789e+00, 9.463553174104735e-01, 2.074320616519874e-02, 2.948379288967502e+00, 1.000169481241249e+00, 1.000049490568348e+00, 7.998925630184062e-01, 3.783063420740150e-04
45, -1.618033981323200e+01, 1.175570011138900e+01, 1.000150715324020e+00, 9.463457582783207e-01, 2.075259593516358e-02, 2.948460996926283e+00, 1.000211210025827e+00, 1.000060485585702e+00, 7.998556868988347e-01, 4.714509505060077e-04
46, -1.752613067627000e+01, 9.635069847106999e+00, 1.000167407903314e+00, 9.463325357822425e-01, 2.074542011546432e-02, 2.948498510781606e+00, 1.000234269824990e+00, 1.000066850730335e+00, 7.998284890561842e-01, 5.229237164964700e-04
47, -1.859552955627400e+01, 7.362490177155000e+00, 1.000176511110325e+00, 9.463194139235852e-01, 2.072771155620592e-02, 2.948514432709672e+00, 1.000247382291344e+00, 1.000070858673676e+00, 7.998081938384612e-01, 5.521926146081849e-04
48, -1.937166023254400e+01, 4.973800182343000e+00, 1.000184674822096e+00, 9.463100135188751e-01, 2.070471254459084e-02, 2.948529725842695e+00, 1.000258710057244e+00, 1.000074021565230e+00, 7.997920344379015e-01, 5.774778063491671e-04
49, -1.984229087829600e+01, 2.506659984589000e+00, 1.000190329094933e+00, 9.463040564750370e-01, 2.067898759696687e-02, 2.948540382932272e+00, 1.000266453007369e+00, 1.000076109426598e+00, 7.997811707516815e-01, 5.947611771640487e-04
50, 0.000000000000000e+00, 0.000000000000000e+00, 1.331032789027663e+00, -1.925422385529944e-05, 1.652459541050414e-01, 3.756496645286396e+00, 1.498495644883944e+00, 1.125814222787566e+00, 9.888825207795421e-02, 1.112713493044517e+00
51, 5.999999800000000e-05, 1.375329724321098e-03, 1.332706468172129e+00, 3.902885293333542e-02, 2.903450497951373e-01, 3.767485477188054e+00, 1.494114610659850e+00, 1.121113048028573e+00, 1.754607098980889e-01, 1.102934398794309e+00
52, 5.600000150000000e-04, 4.173159738460802e-03, 1.304041101438335e+00, 1.235275213175739e-01, 4.561528171335003e-01, 3.701914484443887e+00, 1.446513124769598e+00, 1.109254242963752e+00, 2.908084381974489e-01, 9.966810820749957e-01
53, 1.560000004000000e-03, 6.917517506923035e-03, 1.236473462007404e+00, 2.614736256404922e-01, 5.706958956590777e-01, 3.532433203835416e+00, 1.349233577555733e+00, 1.091194933828393e+00, 4.107545993634621e-01, 7.795392356154760e-01
54, 3.049999941000000e-03, 9.605565346412577e-03, 1.179862975236488e+00, 4.080487686382298e-01, 6.264881593941810e-01, 3.394943338059609e+00, 1.263222058860291e+00, 1.070651495447676e+00, 5.175863747627673e-01, 5.875492385274348e-01
55, 5.040000193000000e-03, 1.226032473458219e-02, 1.121713231695842e+00, 5.382212134903781e-01, 6.336208305402483e-01, 3.251299576147456e+00, 1.177287365687098e+00, 1.049543976500338e+00, 6.114237581150519e-01, 3.957307269801304e-01
56, 7.519999985000000e-03, 1.486756313872443e-02, 1.069417943653928e+00, 6.437875720826177e-01, 6.105990075459197e-01, 3.120971413236578e+00, 1.101150791577442e+00, 1.029673008678993e+00, 6.910463982186013e-01, 2.257830169139324e-01
57, 1.049000024800000e-02, 1.742916196961543e-02, 1.022877185896902e+00, 7.245255488497355e-01, 5.721287693679535e-01, 3.003584364922001e+00, 1.034792313072397e+00, 1.011648639093507e+00, 7.583782743125755e-01, 7.766141310802965e-02
58, 1.394999958600000e-02, 1.994492353858276e-02, 9.828902880565106e-01, 7.842330721767810e-01, 5.275423045409953e-01, 2.901629105635618e+00, 9.788770524691265e-01, 9.959169038130191e-01, 8.143732450248068e-01, -4.714943645284268e-02
59, 1.789999939500000e-02, 2.241364555514381e-02, 9.495221582901943e-01, 8.300258649577550e-01, 4.837636538217545e-01, 2.816553006740616e+00, 9.322138997808856e-01, 9.817716117963213e-01, 8.630172665642558e-01, -1.513082594176660e-01
60, 2.232000045500000e-02, 2.482329437156798e-02, 9.185648301174112e-01, 8.624177018630879e-01, 4.409647891924257e-01, 2.736302799960730e+00, 8.902428356362164e-01, 9.691671251145392e-01, 9.052694020508093e-01, -2.449936704548741e-01
