"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
5891, 4.784227197860244e-01, 4.353412065657762e+00, -1.831179264536834e+00, 9.999691611965363e-01, 9.982734831603323e-01, 1.096633190668389e-03, 5.383785537429036e-02, 3.033626390550836e+00, 1.013554458772528e+00, 1.000068892182414e+00, 8.392659387802960e-01, 7.713110217899556e-05
5892, 2.295351102230700e+00, 5.625331985827668e+00, -2.198694255811297e+00, 1.000018235684657e+00, 9.982873925673106e-01, 9.019018098648744e-04, 5.405913900634843e-02, 3.033768552767272e+00, 1.013610881937997e+00, 1.000075484919104e+00, 8.392435066315737e-01, 1.899774331164395e-04
5893, 1.772004500964238e+00, 6.242379962619021e+00, -3.847767392190439e+00, 1.000214378653474e+00, 9.986145348180316e-01, 5.640599938807956e-04, 5.366903420540698e-02, 3.034394856042749e+00, 1.013778479235929e+00, 1.000044696023959e+00, 8.393481733367755e-01, 5.251720289805030e-04
5894, 1.139309795326405e+00, 4.807768336571289e+00, -2.661776311470249e+00, 1.000296986729619e+00, 9.987493593909151e-01, 7.930222514924347e-04, 5.391218614143251e-02, 3.034664087835888e+00, 1.013843551922179e+00, 1.000026294620216e+00, 8.394106706420748e-01, 6.553174014816144e-04
5895, 7.277570930570316e-01, 1.515839421658012e+00, -1.087410537684728e-01, 1.010327121104660e+00, 9.900058703260342e-01, 5.294140662019049e-02, 5.877354259630564e-02, 3.060257124961644e+00, 1.028845546776606e+00, 1.004749057464505e+00, 8.232837372397975e-01, 3.065930711033449e-02
5896, 7.522770185899840e-01, 1.462466923606000e+00, -8.627416817503356e-02, 1.023012019278181e+00, 9.821927506873644e-01, 7.560947415290409e-02, 5.104204776838881e-02, 3.093335536927032e+00, 1.047106795270614e+00, 1.009903037371185e+00, 8.054935249304560e-01, 6.718180409835119e-02
5897, 1.420849654934615e+00, 1.895083550531665e+00, -7.450259927219106e-02, 1.001472669150964e+00, 9.934514885407123e-01, -7.032525034759576e-03, 7.963081649786966e-02, 3.036886523714549e+00, 1.016379473742898e+00, 1.001350734477918e+00, 8.349042272404754e-01, 5.727161042920149e-03
5898, 8.922391394572686e-01, 1.481594243934050e+00, -6.484105582141064e-02, 9.250324646871481e-01, 1.012360562630736e+00, 1.182807858808227e-01, 8.030375952519733e-03, 2.834653202953008e+00, 9.092359237635224e-01, 9.698153372597512e-01, 9.393167823681544e-01, -2.085599389158319e-01
5899, 9.808487601381455e-01, 1.569294859712107e+00, -7.379126112338555e-02, 9.365717771338059e-01, 1.013440693285915e+00, 3.989491282587783e-02, 1.143744659753946e-01, 2.866463814952788e+00, 9.241284358192902e-01, 9.735554761585445e-01, 9.272096511554140e-01, -1.787749148042963e-01
5900, 1.061277905699026e+00, 1.564783522692391e+00, -6.152584235876797e-02, 9.483870231201641e-01, 1.001730334699233e+00, 2.866122115777592e-02, 1.307416569266348e-01, 2.895574947464510e+00, 9.428372152698875e-01, 9.808905494083359e-01, 9.032712355803352e-01, -1.413573559031016e-01
5901, 1.015512017900065e+00, 1.540259536262086e+00, -6.079611679858098e-02, 9.343554580262661e-01, 1.005036131141329e+00, 5.515480069625841e-02, 1.313707907954967e-01, 2.858700109101272e+00, 9.229220209389080e-01, 9.745908241537510e-01, 9.238466960285152e-01, -1.811877445650607e-01
5902, 1.179899632503272e+00, 1.640806040792261e+00, -9.093062054153474e-02, 9.808346074535165e-01, 9.997671103744475e-01, -1.544726312884568e-03, 1.111679982270536e-01, 2.982907794748830e+00, 9.868296591683418e-01, 9.926950342340949e-01, 8.641412097962683e-01, -5.337246810619312e-02
5903, 1.190017440665810e+00, 1.593003266948502e+00, -7.165055151332560e-02, 9.782272915044306e-01, 1.004263254216761e+00, -4.043592018412406e-05, 1.307420375501144e-01, 2.977770051605379e+00, 9.814147980761537e-01, 9.898793483209662e-01, 8.735482142806825e-01, -6.420219029056919e-02
5904, 1.157567486523473e+00, 1.564358260575717e+00, -7.772841478488117e-02, 9.691260552034950e-01, 1.000475638350484e+00, 1.701139091711443e-02, 1.337729458971388e-01, 2.951907150641591e+00, 9.704422139514973e-01, 9.880043273008082e-01, 8.797861041276611e-01, -8.614735853988199e-02
5905, 1.069779521432626e+00, 1.599945907786786e+00, -8.821151337260350e-02, 9.626953599637277e-01, 1.011644024412612e+00, 1.567952141576115e-02, 1.148329110558855e-01, 2.936949476543815e+00, 9.593728986548994e-01, 9.832591667364194e-01, 8.954824083674491e-01, -1.082859891330779e-01
5906, 9.210082372225945e-01, 1.629979783678756e+00, -1.247310781965234e-01, 9.618954574331512e-01, 1.014790644764199e+00, 3.393278373250148e-02, 7.591680249426995e-02, 2.934743987329687e+00, 9.583409376252195e-01, 9.830183009946188e-01, 8.962758286968686e-01, -1.103499111924375e-01
5907, 9.810751290926629e-01, 1.678130000679367e+00, -1.191934600925355e-01, 9.607741966039869e-01, 1.008810509787575e+00, 1.584026779456584e-02, 8.755581203486536e-02, 2.930031839555247e+00, 9.585149998112937e-01, 9.843442742289568e-01, 8.919041086635637e-01, -1.100017868202892e-01
5908, 1.120190649137877e+00, 1.705506025027326e+00, -1.165015166403665e-01, 9.769100549785926e-01, 1.003636631641684e+00, -1.425307998615116e-03, 9.567017389904155e-02, 2.972819078014653e+00, 9.810345121167954e-01, 9.908299892015097e-01, 8.703775916347134e-01, -6.496276220928589e-02
5909, 1.034686805545560e+00, 1.739335576894137e+00, -1.787456049435103e-01, 9.747434851361956e-01, 1.006670018010837e+00, 8.688582403650872e-03, 8.237506398726241e-02, 2.967443612019624e+00, 9.776412074591124e-01, 9.895975107297913e-01, 8.744871694579235e-01, -7.174937152465179e-02
5910, 1.063691178854394e+00, 1.649325821466815e+00, -1.282020631702005e-01, 9.659844055280850e-01, 1.008308399769922e+00, 1.016416014381766e-02, 9.795057167702773e-02, 2.944385234540782e+00, 9.652489130253735e-01, 9.859131119593395e-01, 8.867191441608784e-01, -9.653396039212959e-02
5911, 1.256113945765179e+00, 1.531203800545735e+00, -4.542729885401697e-02, 9.836325219214167e-01, 9.905339821584892e-01, 1.630063709451118e-02, 1.782961377678941e-01, 2.990768547440390e+00, 9.902929225574747e-01, 9.933452798369669e-01, 8.619618353605865e-01, -4.644594132792724e-02
5912, 1.307666639550255e+00, 1.548259397416038e+00, -5.307513030653829e-02, 9.977491076904342e-01, 9.895453552112335e-01, 1.700970150011994e-03, 1.615617811192243e-01, 3.028364441532401e+00, 1.009831166439056e+00, 9.986121799203544e-01, 8.442087877390756e-01, -7.369453564764595e-03
5913, 1.315492865973649e+00, 1.526584757728111e+00, -4.273169391163360e-02, 9.982121399298433e-01, 9.854459036307323e-01, 1.831776821906441e-02, 1.909733466904011e-01, 3.030009059760871e+00, 1.010060580247899e+00, 9.983757219592211e-01, 8.450097539455579e-01, -6.910625947078587e-03
5914, 1.300466078970890e+00, 1.513584262807098e+00, -3.973578968918917e-02, 9.962153590702315e-01, 9.878594452543297e-01, 3.277603460733686e-02, 1.985174662345572e-01, 3.025735879590890e+00, 1.006252178189982e+00, 9.966049431887050e-01, 8.509960382968248e-01, -1.452743006291169e-02
5915, 1.384241719882052e+00, 1.524070559120414e+00, -4.788451021507751e-02, 1.020216428440553e+00, 9.753467230105868e-01, 3.037689649534266e-02, 1.810679862709219e-01, 3.087304204990232e+00, 1.041823516916352e+00, 1.007560841481669e+00, 8.136038210227281e-01, 5.661524738982805e-02
5916, 1.402532164860136e+00, 1.540382341295967e+00, -4.759319076768931e-02, 1.020868401322166e+00, 9.782867381323520e-01, 1.793868204771024e-02, 1.647179383528118e-01, 3.089029439225099e+00, 1.042737016071780e+00, 1.007800259907078e+00, 8.127767799055624e-01, 5.844224570068369e-02
5917, 1.363446607331566e+00, 1.541721697216008e+00, -5.348898002838662e-02, 1.008702698011865e+00, 9.769669333629294e-01, 1.375310049629763e-02, 1.642327933955832e-01, 3.055113932683088e+00, 1.027414201705019e+00, 1.004967040837763e+00, 8.225354479891872e-01, 2.779661696716085e-02
5918, 1.354395634776398e+00, 1.522639877164187e+00, -4.142889911273677e-02, 1.006225127396928e+00, 9.758413013493195e-01, 1.928646345993563e-02, 1.831138628192045e-01, 3.048938727813848e+00, 1.023561920603864e+00, 1.003664120066225e+00, 8.270028265946684e-01, 2.009205476485221e-02
5919, 1.483223025740220e+00, 1.575306334813851e+00, -8.188807166864108e-02, 1.018775936659082e+00, 9.909857811972610e-01, 3.042243037844523e-02, 1.229277392584544e-01, 3.085168991780995e+00, 1.038128620148512e+00, 1.005407041291347e+00, 8.210239382471566e-01, 4.922545385414746e-02
5920, 1.345470610262896e+00, 1.610238483238017e+00, -8.472388642451917e-02, 1.004187365026842e+00, 9.883498535474536e-01, 5.894400697662347e-04, 1.235012616126156e-01, 3.044173919640242e+00, 1.020079282094981e+00, 1.002278953977685e+00, 8.317385203304160e-01, 1.312677774708560e-02
5921, 1.272561475173276e+00, 1.615205535133643e+00, -9.299511208451960e-02, 9.930900741958737e-01, 9.932751548200019e-01, -2.693201178250542e-03, 1.176804704489898e-01, 3.014872570791982e+00, 1.004466503088561e+00, 9.979671684556309e-01, 8.463927755471019e-01, -1.809878026575440e-02
5922, 1.345246567207099e+00, 1.567573437051557e+00, -7.553589476999797e-02, 1.006396705190910e+00, 9.849117563366757e-01, 8.694109503089706e-03, 1.410143721812747e-01, 3.049956375719546e+00, 1.023238700995481e+00, 1.003176125880733e+00, 8.286728067790974e-01, 1.944561554808466e-02
5923, 1.404845715034817e+00, 1.561218213612249e+00, -7.201380435925302e-02, 1.017196150378168e+00, 9.833181838396943e-01, 1.525672537559164e-02, 1.406395454838066e-01, 3.079251589113460e+00, 1.037652142692288e+00, 1.006506342473834e+00, 8.172411529731137e-01, 4.827249894169850e-02
5924, 1.444711520512316e+00, 1.588803905085814e+00, -8.656942317484731e-02, 1.014999793324918e+00, 9.849227563448634e-01, 1.859897596318835e-02, 1.204102528734329e-01, 3.072919167881802e+00, 1.035095236134087e+00, 1.006198794388723e+00, 8.183003792024616e-01, 4.315868582529748e-02
5925, 9.833637941289917e-01, 1.602392714659091e+00, -1.110064065609841e-01, 9.501798395947209e-01, 1.014388970160215e+00, 3.217405357719376e-02, 9.555953161429590e-02, 2.903139733998704e+00, 9.425285046807980e-01, 9.787192231146540e-01, 9.103854789750137e-01, -1.419747770812807e-01
5926, 1.386112244369261e+00, 1.514730907332309e+00, -5.837759164266430e-02, 1.017542426180134e+00, 9.748066040039486e-01, 4.248172068823454e-02, 1.693410955235496e-01, 3.079335332824045e+00, 1.038969882086616e+00, 1.007441573936981e+00, 8.140156466875221e-01, 5.090797773035583e-02
5927, 1.273991613167492e+00, 1.549534849883035e+00, -6.988854207548871e-02, 9.906650762947204e-01, 9.912781406695249e-01, 9.630757660852926e-03, 1.478436747497392e-01, 3.008810108168413e+00, 1.000714258232206e+00, 9.966729490731253e-01, 8.507665238502672e-01, -2.560326997846474e-02
5928, 1.263455115647576e+00, 1.582252148465660e+00, -8.870211721030474e-02, 9.898449207399920e-01, 9.951538966444236e-01, 3.077512290647671e-03, 1.298178420787815e-01, 3.006935887888833e+00, 9.992690584960300e-01, 9.960582061066924e-01, 8.528401205353525e-01, -2.849366945081666e-02
5929, 1.525250217359028e+00, 1.878391084035568e+00, -1.321832905775079e-01, 1.004895527334329e+00, 9.960713653062025e-01, -3.454228946314916e-04, 8.142495166997996e-02, 3.047074182180760e+00, 1.020045166486079e+00, 1.001539138930594e+00, 8.342621667281075e-01, 1.305854652928185e-02
5930, 1.626184672336087e+00, 1.826416961096436e+00, -6.196575107912220e-02, 1.006350889973421e+00, 9.944614937953563e-01, 9.142011678307564e-04, 8.414692092194352e-02, 3.050685378946048e+00, 1.022324268961946e+00, 1.002325252925652e+00, 8.315804548499974e-01, 1.761675148101505e-02
5931, 1.267772307200526e+00, 1.733146375107045e+00, -1.097602942437445e-01, 9.955106050998558e-01, 9.988801027775065e-01, -7.584112989394712e-03, 9.595780769493302e-02, 3.022463816636809e+00, 1.006671884952987e+00, 9.977264490625745e-01, 8.472071227437713e-01, -1.368801653690266e-02
5932, 1.345001971347288e+00, 1.842635002867915e+00, -1.684276865561734e-01, 1.000432420999223e+00, 9.970300305850779e-01, -6.442779374244812e-04, 8.239029959185401e-02, 3.035100546671849e+00, 1.013955247921844e+00, 1.000001074156184e+00, 8.394963741325603e-01, 8.787094008111397e-04
5933, 1.534322125682517e+00, 1.765585545204120e+00, -9.195070918327643e-02, 1.007506385156339e+00, 9.941111099178284e-01, 1.255632360377030e-04, 9.213411142191390e-02, 3.053964406894109e+00, 1.023721883421331e+00, 1.002544402266937e+00, 8.308320676122409e-01, 2.041198039978598e-02
5934, 1.455681719156808e+00, 1.686792645332739e+00, -7.624778497813660e-02, 1.011751323633340e+00, 9.918588769393922e-01, 9.298238558780916e-04, 1.044983893254542e-01, 3.065355106689203e+00, 1.029511746975080e+00, 1.003984393120155e+00, 8.259058595273103e-01, 3.199170750728354e-02
5935, 1.431743869927593e+00, 1.795512002565393e+00, -1.174361770811690e-01, 1.005431330794033e+00, 9.955625430435761e-01, -1.953090714517696e-03, 8.794852226627083e-02, 3.048561018294764e+00, 1.020726892400663e+00, 1.001674410745344e+00, 8.338010228965311e-01, 1.442199835844926e-02
5936, 1.385200715879931e+00, 1.703952498056730e+00, -1.080470012421803e-01, 1.005238993861498e+00, 9.934009866316453e-01, -3.619175225084779e-04, 9.756199532666884e-02, 3.047674082419801e+00, 1.020835382159615e+00, 1.001972550752736e+00, 8.327841945515519e-01, 1.463897787635382e-02
5937, 1.301523247441025e+00, 1.660841470198827e+00, -1.103482198765004e-01, 9.972823611647819e-01, 9.947458885704724e-01, -2.504412770759239e-03, 1.079244178253080e-01, 3.026490611134821e+00, 1.009815929096743e+00, 9.990644737145373e-01, 8.426756443568212e-01, -7.399928249391508e-03
5938, 1.210427699990936e+00, 1.762717509648272e+00, -1.898817952476409e-01, 9.896881730483033e-01, 9.993124320928735e-01, 2.156145748455017e-04, 8.530873048120835e-02, 3.006319490044486e+00, 9.992510487928398e-01, 9.961980080122531e-01, 8.523687701660744e-01, -2.852968885719709e-02
5939, 1.386461463075823e+00, 1.652762022007519e+00, -1.206383972733169e-01, 1.008990048873608e+00, 9.919981182584993e-01, 5.201851577104156e-03, 1.033371849617003e-01, 3.057765463089114e+00, 1.025925667787618e+00, 1.003225238233034e+00, 8.285048164462295e-01, 2.481954913235862e-02
5940, 1.407295706945858e+00, 1.604791922203706e+00, -1.002578565409215e-01, 1.013780730711913e+00, 9.899127899681515e-01, 9.623970182396952e-03, 1.145968555785949e-01, 3.070722070769413e+00, 1.032358414212071e+00, 1.004745121768386e+00, 8.232972439654979e-01, 3.768504198126533e-02
5941, 1.545931831477085e+00, 1.680963020992633e+00, -7.062684674742614e-02, 1.009475814759378e+00, 9.905661412550664e-01, 7.887044368310793e-03, 9.968333423715908e-02, 3.058600238744752e+00, 1.027056935386090e+00, 1.003848184126389e+00, 8.263724816116046e-01, 2.708208432930271e-02
5942, 1.521704918250673e+00, 1.563209242158023e+00, -9.738228964018381e-02, 1.011437720427283e+00, 9.840501616505078e-01, 3.530270981251331e-02, 1.162143001580708e-01, 3.062853921584623e+00, 1.030743684182711e+00, 1.005497448464853e+00, 8.207131845904556e-01, 3.445558192254517e-02
5943, 1.534401776542238e+00, 1.617288306268237e+00, -9.777841377258509e-02, 1.011733202997247e+00, 9.897652026450628e-01, 2.099472330818506e-02, 1.066271169454947e-01, 3.064844989708384e+00, 1.029948524764925e+00, 1.004428330225918e+00, 8.243840771687508e-01, 3.286526308697413e-02
5944, 1.469630067582239e+00, 1.646685881173497e+00, -1.155164612894789e-01, 1.009615931027533e+00, 9.870679287220123e-01, 1.376725185262970e-02, 1.054763624887272e-01, 3.058193123830441e+00, 1.028031143386470e+00, 1.004660929663467e+00, 8.235861588577226e-01, 2.903050033006238e-02
5945, 1.299675962867203e+00, 1.487793605299795e+00, -3.537318332196482e-02, 9.826866733902252e-01, 9.802893740016690e-01, 9.716254954611314e-02, 1.907064835495783e-01, 2.987240170128654e+00, 9.899931609611684e-01, 9.940004124552861e-01, 8.597633877705839e-01, -4.704546452053982e-02
5946, 1.327631253028062e+00, 1.485492207704906e+00, -4.175582552398006e-02, 9.970866113909895e-01, 9.764941265268774e-01, 8.593729812789444e-02, 1.824883433570938e-01, 3.024957777877025e+00, 1.010556505186213e+00, 9.999934468449501e-01, 8.395222916045080e-01, -5.918776070449995e-03
5947, 1.361041672191074e+00, 1.489098155505362e+00, -4.813145942722000e-02, 1.011516334125643e+00, 9.752179243939237e-01, 7.553579836170671e-02, 1.778494471598865e-01, 3.063815997555654e+00, 1.030099780706152e+00, 1.004791219159228e+00, 8.231390314619371e-01, 3.316777496942703e-02
5948, 1.368792834539908e+00, 1.500035915420681e+00, -5.302369035800929e-02, 1.013416990558462e+00, 9.763144006827793e-01, 5.863285923984345e-02, 1.750632142293033e-01, 3.068892207522358e+00, 1.032716109795648e+00, 1.005454002349559e+00, 8.208625276774428e-01, 3.840043314841868e-02
5949, 1.342132253985195e+00, 1.516584309192354e+00, -5.252977588584393e-02, 1.003151947372535e+00, 9.812723742982856e-01, 3.645550267619675e-02, 1.772386869331189e-01, 3.041831777654862e+00, 1.018230773047483e+00, 1.001495343223214e+00, 8.344114421138856e-01, 9.429759652090032e-03
5950, 1.331369872928905e+00, 1.494169885145906e+00, -4.313905972583902e-02, 9.987695504663122e-01, 9.804279085748953e-01, 6.844783057313363e-02, 1.884467443556547e-01, 3.030614021867338e+00, 1.011711628828665e+00, 9.994495689016752e-01, 8.413691810342728e-01, -3.608528785547183e-03
5951, 1.337535348353519e+00, 1.502584112610143e+00, -5.938004408460294e-02, 1.003767754346929e+00, 9.778957553585129e-01, 5.052855664370243e-02, 1.722208458701594e-01, 3.042508198413503e+00, 1.020046710705739e+00, 1.002665925887336e+00, 8.304169194438029e-01, 1.306163496860213e-02
5952, 1.252779549062495e+00, 1.496575814447422e+00, -4.470011845955268e-02, 9.758107116025597e-01, 9.888304599945223e-01, 7.755853685452532e-02, 1.786837456677199e-01, 2.969704109421172e+00, 9.797001032010931e-01, 9.905970020890104e-01, 8.711551661870716e-01, -6.763158004069038e-02
5953, 1.267753007688887e+00, 1.518149782139915e+00, -5.579990080768429e-02, 9.862173987036158e-01, 9.930898993459802e-01, 3.139759309716756e-02, 1.756979942544020e-01, 2.998561050658951e+00, 9.929622054296915e-01, 9.934122134558739e-01, 8.617373484418387e-01, -4.110737558349365e-02
5954, 1.205389286425410e+00, 1.534055565302942e+00, -6.326084377191774e-02, 9.720237865381701e-01, 9.959180421849826e-01, 2.431881498731482e-02, 1.545596622983199e-01, 2.959424453531368e+00, 9.746529151800115e-01, 9.893330784183730e-01, 8.753677094264505e-01, -7.772595608285361e-02
5955, 1.295845883813167e+00, 1.501560731920246e+00, -5.031553509730242e-02, 9.907621308985212e-01, 9.871392090228066e-01, 5.313544822439387e-02, 1.855229165668283e-01, 3.010100684848228e+00, 9.998164920912413e-01, 9.956812624578659e-01, 8.541103671693067e-01, -2.739880226039393e-02
5956, 1.357819612241740e+00, 1.478507110264324e+00, -2.557619348820839e-02, 1.002346701179921e+00, 9.657888606801239e-01, 1.384217085027332e-01, 2.149243168007632e-01, 3.039968821309564e+00, 1.016834649868969e+00, 1.000925625524014e+00, 8.363520197154724e-01, 6.637513295061571e-03
5957, 1.369476625072775e+00, 1.473879638446110e+00, -2.003551877833284e-02, 1.001956578441116e+00, 9.585038786251526e-01, 1.731325031352781e-01, 2.033630820266012e-01, 3.037750053258959e+00, 1.017474472768719e+00, 1.001945404538246e+00, 8.328768049913672e-01, 7.917159094561923e-03
5958, 1.377202846848296e+00, 1.479257257362495e+00, -2.617536962721611e-02, 1.009983494974357e+00, 9.580121893368861e-01, 1.389362643793175e-01, 2.181433563744229e-01, 3.059071907852506e+00, 1.028639999600261e+00, 1.004890101313349e+00, 8.227996018678623e-01, 3.024821275764556e-02
5959, 1.352737730895244e+00, 1.476460583098831e+00, -1.885567358303856e-02, 9.871701269836916e-01, 9.607013455296152e-01, 1.774528958884564e-01, 2.037358409006791e-01, 2.997969285786913e+00, 9.974099515552214e-01, 9.968989281935818e-01, 8.500036429568969e-01, -3.221188333243386e-02
5960, 1.341812060420274e+00, 1.478602685814840e+00, -3.456963795755335e-02, 9.995631017320270e-01, 9.725501252185211e-01, 1.122768782116031e-01, 1.905467754202662e-01, 3.031841387934040e+00, 1.013696011291424e+00, 1.000614882987731e+00, 8.374095133796233e-01, 3.602361399721588e-04
5961, 1.351655635527945e+00, 1.471189450803274e+00, -7.552851735673899e-03, 9.796927533823224e-01, 9.622568530347353e-01, 2.397084715641306e-01, 1.062746936746463e-01, 2.977270139776774e+00, 9.878458796042183e-01, 9.948754947251420e-01, 8.568225862325173e-01, -5.134002723443998e-02
5962, 1.331635315728838e+00, 1.475470745384187e+00, -1.570527927979869e-02, 9.765377644418398e-01, 9.678391020580123e-01, 2.042801043833612e-01, 1.767723079900556e-01, 2.970812031765445e+00, 9.815347889801468e-01, 9.917131931144707e-01, 8.674269824057684e-01, -6.396220848258306e-02
5963, 1.396632687188381e+00, 1.498448446116647e+00, -5.553743230760469e-02, 1.023809521679957e+00, 9.731224124900799e-01, 6.400883704764304e-02, 1.662063529222970e-01, 3.096325577352003e+00, 1.047344489464884e+00, 1.009345437839154e+00, 8.074282832631383e-01, 6.765719248689052e-02
5964, 1.427223317573125e+00, 1.482354479510086e+00, -4.907193807464390e-02, 1.026013871943462e+00, 9.642954596197005e-01, 1.008088787705091e-01, 1.435824029875680e-01, 3.099892334285959e+00, 1.052699412895453e+00, 1.012326451300757e+00, 7.970552534741426e-01, 7.836703934802981e-02
5965, 1.418850802370699e+00, 1.531616771044341e+00, -6.519979040318809e-02, 1.020702131709674e+00, 9.756533957148192e-01, 3.718696314841315e-02, 1.460976698528017e-01, 3.087189554599216e+00, 1.043903956952527e+00, 1.009092454253792e+00, 8.083052637813505e-01, 6.077612746217698e-02
5966, 1.455706626382041e+00, 1.546843535800875e+00, -8.457393658481055e-02, 1.017538844422507e+00, 9.840753181758419e-01, 3.715698985935218e-02, 1.291335966575571e-01, 3.080130114208862e+00, 1.038160605581548e+00, 1.006660398977754e+00, 8.167102948259878e-01, 4.928942472021847e-02
5967, 1.421182266816710e+00, 1.509985001765769e+00, -7.135504519469962e-02, 1.025197530749802e+00, 9.740830523760742e-01, 6.287537174910551e-02, 1.417427358925519e-01, 3.099344177420342e+00, 1.049943591428042e+00, 1.010480302674309e+00, 8.034878819864768e-01, 7.285539641320728e-02
5968, 1.431743937675924e+00, 1.495249750546476e+00, -6.335733460278638e-02, 1.022768161278393e+00, 9.715744370114672e-01, 7.660381948230680e-02, 1.409735183635812e-01, 3.092198372372668e+00, 1.047256988495223e+00, 1.010288719336991e+00, 8.041538119422414e-01, 6.748219054756933e-02
5969, 1.400823551597563e+00, 1.469877904754351e+00, -2.414496992293283e-02, 1.028983051477234e+00, 9.470873583270699e-01, 1.724014112736154e-01, 1.745208241197069e-01, 3.107605566108012e+00, 1.057003354842863e+00, 1.013532270095828e+00, 7.928383514100608e-01, 8.697492324284985e-02
5970, 1.403594194515194e+00, 1.481698401920717e+00, -3.546638290714303e-02, 1.028834181934840e+00, 9.551804119058900e-01, 1.179404422951881e-01, 1.845597058432501e-01, 3.107637036459521e+00, 1.056369366316060e+00, 1.013070922873127e+00, 7.944531996585316e-01, 8.570694618924392e-02
5971, 1.409140704875935e+00, 1.474387562516704e+00, -3.047967859495276e-02, 1.034943618540037e+00, 9.531795647470496e-01, 1.444091705977997e-01, 1.773933022013188e-01, 3.124585250381346e+00, 1.064147912488425e+00, 1.014506287656897e+00, 7.894230181887781e-01, 1.012640385339738e-01
5972, 1.396676411769602e+00, 1.475503998841563e+00, -2.634159303818490e-02, 1.026541718876060e+00, 9.522387735890790e-01, 1.517708832515516e-01, 2.016772893658135e-01, 3.102716498568731e+00, 1.052011612190173e+00, 1.011144831668932e+00, 8.011756795405194e-01, 7.699143793746989e-02
5973, 1.382430750798966e+00, 1.474547163388405e+00, -2.847170742530160e-02, 1.018104953670659e+00, 9.578440548171467e-01, 1.395884553741407e-01, 1.925398473275543e-01, 3.079944350631237e+00, 1.040637592162754e+00, 1.008501146915124e+00, 8.103530704654947e-01, 5.424339788263222e-02
5974, 1.387349315496764e+00, 1.477164224254385e+00, -3.950267128049683e-02, 1.022851774332119e+00, 9.625906275124161e-01, 1.105833616234781e-01, 1.842557294594727e-01, 3.092856542661222e+00, 1.046937233588176e+00, 1.009897690937249e+00, 8.055120915678785e-01, 6.684268073347567e-02
5975, 1.408058882569353e+00, 1.454591567024175e+00, -1.479380142247531e-02, 1.054180230912210e+00, 9.465958815646897e-01, 2.077069225654175e-01, 1.050063591706279e-01, 3.176331927037198e+00, 1.090257664854894e+00, 1.020431173610347e+00, 7.684653496266447e-01, 1.534835432669120e-01
5976, 1.406632397038050e+00, 1.460645566756337e+00, -1.473487076010383e-02, 1.046932212392070e+00, 9.402685199524000e-01, 2.128505253828221e-01, 1.289368830119056e-01, 3.155699866614006e+00, 1.081554787103800e+00, 1.019293836196841e+00, 7.725134166478089e-01, 1.360777877647226e-01
5977, 1.403614087534550e+00, 1.458734833823703e+00, -7.111986676127124e-03, 1.059849167922424e+00, 9.559557621306312e-01, 2.550793619726067e-01, 1.253891095177864e-01, 3.198020005425039e+00, 1.091513496396044e+00, 1.016142189882493e+00, 7.836681732551316e-01, 1.559952063492105e-01
5978, 1.414141131314300e+00, 1.488721565083092e+00, -5.370483658291077e-02, 1.028213696582087e+00, 9.729158031587168e-01, 8.294867543349864e-02, 1.631563780870040e-01, 3.108664092449276e+00, 1.052831015060069e+00, 1.010286901047085e+00, 8.041601315074680e-01, 7.863024367726147e-02
5979, 1.398757217451637e+00, 1.482758101551501e+00, -5.220010574405804e-02, 1.025803206122881e+00, 9.680808380515746e-01, 9.188746074547452e-02, 1.576621776261117e-01, 3.100680733915548e+00, 1.051058383742965e+00, 1.010955932695317e+00, 8.018333100427709e-01, 7.508498104305340e-02
5980, 1.393029928251063e+00, 1.465754089589287e+00, -1.558829791509287e-02, 1.024345860589188e+00, 9.465319864166244e-01, 2.038904748935187e-01, 1.635541252842838e-01, 3.095790092809971e+00, 1.050050702912554e+00, 1.011423615906780e+00, 8.002045733377395e-01, 7.306961938223157e-02
5981, 1.389769893785989e+00, 1.466367451566563e+00, -8.789028428172191e-03, 1.016211494147958e+00, 9.378406799030909e-01, 2.378469730796217e-01, 1.433587577321016e-01, 3.072285584456632e+00, 1.040632943438689e+00, 1.010375726548344e+00, 8.038514179601631e-01, 5.423410043450173e-02
5982, 1.388305155028915e+00, 1.469013212619356e+00, -2.847510217142878e-02, 1.024010678937249e+00, 9.577862571059177e-01, 1.532790970161550e-01, 1.741543790451013e-01, 3.095832557543797e+00, 1.048651652774084e+00, 1.010406651651894e+00, 8.037439199182693e-01, 7.027151910529163e-02
5983, 1.405167973024279e+00, 1.462596605988762e+00, -2.423666047497596e-02, 1.038204146282813e+00, 9.542365616958868e-01, 1.741471241764160e-01, 1.505391826737455e-01, 3.133963853183085e+00, 1.067965654181451e+00, 1.014948400830433e+00, 7.878700533441690e-01, 1.088995219200246e-01
5984, 1.396329967211355e+00, 1.464107295521577e+00, -2.646076333446964e-02, 1.030262697342537e+00, 9.517119601187225e-01, 1.609972587885430e-01, 1.560179608985877e-01, 3.110982256294520e+00, 1.058805793723254e+00, 1.013999568202222e+00, 7.912008275421493e-01, 9.057980100363051e-02
