"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
499, 1.314277882707349e-01, 5.147059011589680e-02, 4.639942998927098e-04, 7.087983489177867e-04, 8.587110984623537e-05, 9.967983378671585e+01, 3.987171378399264e+01, 2.993523026060481e+02, 4.436432684178239e-03, -4.756988788618485e-01, 1.842849907429292e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
500, 1.010937662761616e-01, 4.723415529634304e-02, 4.642622863324446e-04, 1.894203968196423e-03, 3.179831874050460e-04, 9.971439901398686e+01, 3.988417036516354e+01, 2.992729758837497e+02, 1.192931497499420e-02, -4.740622579107201e-01, 1.842474135287593e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
501, 1.108170930356617e-01, 4.877820113172833e-02, 4.640773342465198e-04, 1.756535561155822e-03, 2.658948429796509e-04, 9.968297042146597e+01, 3.987182799991955e+01, 2.992995988028022e+02, 1.103784506726598e-02, -4.756838724827807e-01, 1.842600253944901e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
502, 1.422790376123906e-01, 5.273383009418409e-02, 4.634560551782221e-04, 6.559073358838939e-04, 7.398299549713495e-05, 9.957220551742969e+01, 3.982869419004469e+01, 2.993766005411205e+02, 4.106023452548532e-03, -4.813510532264103e-01, 1.842964997504572e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
503, 2.144445809406550e-01, -5.866817732289797e-02, 4.725212895391278e-04, 2.866132704005738e-03, -1.365006288892152e-04, 1.016171676522756e+02, 4.064338220243680e+01, 2.996393222445329e+02, 1.749921779222694e-02, -3.743124162664822e-01, 1.844209120217723e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
504, 2.275492162290564e-01, -5.923097037595294e-02, 4.722430657575018e-04, 2.700559320898405e-03, -1.109185286187135e-04, 1.015630956462182e+02, 4.062214437565643e+01, 2.996591898532965e+02, 1.649268988184997e-02, -3.771027703602983e-01, 1.844303182000862e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
505, 2.684444689068177e-01, -6.014161647372920e-02, 4.725465214154533e-04, 1.510839285163761e-03, -2.734361839504406e-05, 1.016335221132903e+02, 4.065244242913673e+01, 2.996901149015140e+02, 9.214245064340258e-03, -3.731220289013105e-01, 1.844449588408977e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
506, 2.409236397291575e-01, -5.969241376780204e-02, 4.729564899828396e-04, 2.583780883124502e-03, -7.751230830988359e-05, 1.017199778502856e+02, 4.068516553904884e+01, 2.996713631559473e+02, 1.574919511521673e-02, -3.688226688655615e-01, 1.844360814138859e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
507, 2.545578503745876e-01, -6.005324459614185e-02, 4.727388613018892e-04, 2.472320978047544e-03, -5.872827739444647e-05, 1.016740793948353e+02, 4.066704435904236e+01, 2.996757838648261e+02, 1.507409935745203e-02, -3.712035390618763e-01, 1.844381742844847e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
508, 3.712300062180000e-01, -5.894684318665333e-02, 4.768951022394735e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.026047290574488e+02, 4.104189162297952e+01, 2.998022254485167e+02, 0.000000000000000e+00, -3.219538390666823e-01, 1.844980284329826e-05, 1.533481569667355e-02, 4.325956897294294e-04, -3.580220572097619e-02, 4.044568510487138e-02
509, 3.865399956700000e-01, -5.847520956655861e-02, 4.771966928269338e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.026696767791567e+02, 4.106787071166267e+01, 2.998024007515567e+02, 0.000000000000000e+00, -3.185405493167318e-01, 1.844981114083427e-05, 1.472870332178466e-02, 4.904461560679275e-04, -3.407294265259928e-02, 3.965391529916418e-02
510, 4.019699990750000e-01, -5.792324246601335e-02, 4.770822899359412e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.026444932913938e+02, 4.105779731655751e+01, 2.998007373392672e+02, 0.000000000000000e+00, -3.198640528729571e-01, 1.844973240723077e-05, 1.343900047557457e-02, 5.126619282787553e-04, -2.751870568689814e-02, 3.787690911448451e-02
511, 3.409917316071763e-01, -5.973846273546787e-02, 4.760534808960280e-04, 3.066606943479893e-04, 5.744488365646900e-06, 1.024140664728280e+02, 4.096558706677315e+01, 2.997738759799460e+02, 1.856234400603319e-03, -3.319791930254081e-01, 1.844846096022520e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
512, 3.560422856698909e-01, -5.943558975900248e-02, 4.766018439666642e-04, 3.057236434061881e-04, 7.002638368693789e-06, 1.025387343065365e+02, 4.101545447980248e+01, 2.997934605081883e+02, 1.848533309748056e-03, -3.254273107855997e-01, 1.844938797350649e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
513, 2.825470753706850e-01, -6.030404521678974e-02, 4.737330559234128e-04, 1.379841038771171e-03, -1.023997634735486e-05, 1.018922831703155e+02, 4.075610941197743e+01, 2.997018163315894e+02, 8.392933723550806e-03, -3.595016338884573e-01, 1.844504983797698e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
514, 2.968695317017538e-01, -6.036950232500699e-02, 4.742570279076778e-04, 1.337078777897852e-03, -1.822047596402210e-06, 1.020079001703927e+02, 4.080240613816851e+01, 2.997107665125927e+02, 8.123507883619914e-03, -3.534188900750920e-01, 1.844547353870520e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
515, 3.261125067290485e-01, -6.007253121937838e-02, 4.749428822515953e-04, 7.056029700981723e-04, 7.081453624735081e-06, 1.021661385527180e+02, 4.086624574294820e+01, 2.997462124016466e+02, 4.280703915208599e-03, -3.450312568023081e-01, 1.844715148329617e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
516, 3.114018898565192e-01, -6.033964886345453e-02, 4.743949254159326e-04, 1.272732804903727e-03, 5.191924113536046e-06, 1.020414423400648e+02, 4.081589401314373e+01, 2.997226916330020e+02, 7.730225443598315e-03, -3.516467715083854e-01, 1.844603806321962e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
517, 1.768891862611538e-01, -5.637038965894189e-02, 4.720569118985353e-04, 3.376918778432804e-03, -2.647792281004321e-04, 1.015085175809710e+02, 4.059854588612126e+01, 2.996032106408334e+02, 2.067926455679185e-02, -3.802032826002424e-01, 1.844038144623536e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
518, 2.016297169966941e-01, -5.800406245233396e-02, 4.724127353134737e-04, 2.999552536313236e-03, -1.729623479060421e-04, 1.015875232186134e+02, 4.063118753129141e+01, 2.996182507473133e+02, 1.832832230176275e-02, -3.759146258948578e-01, 1.844109355394350e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
519, 1.891045924766481e-01, -5.723791841705314e-02, 4.723625790989308e-04, 3.146621181274132e-03, -2.099681991220843e-04, 1.015739237106573e+02, 4.062535860391667e+01, 2.996070770624208e+02, 1.924016672239715e-02, -3.766804656171071e-01, 1.844056451233249e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
520, 1.422084245667757e-01, -5.337412008110158e-02, 4.721635788795894e-04, 5.613650694001624e-03, -6.438349773569386e-04, 1.015466703283877e+02, 4.060514417524305e+01, 2.995842090464725e+02, 3.448913738383312e-02, -3.793363594798320e-01, 1.843948174809625e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
521, 1.534172281429604e-01, -5.454038269507164e-02, 4.729911050630351e-04, 5.217367840166390e-03, -5.146740353037247e-04, 1.017224394572792e+02, 4.067735365461032e+01, 2.995918970564944e+02, 3.194386570872654e-02, -3.698490414765100e-01, 1.843984576764733e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
522, 1.649755396503461e-01, -5.560846586304150e-02, 4.726433317700930e-04, 4.998349666106277e-03, -4.420179737374911e-04, 1.016443773314956e+02, 4.064709643793755e+01, 2.995893275074507e+02, 3.059656333515429e-02, -3.738244175488120e-01, 1.843972410258714e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
523, -1.385945022170242e-03, -8.227355741115133e-03, 5.844379998179301e-04, 1.931006870179527e-02, -2.439090949704660e-02, 1.272742802070764e+02, 5.057852375501387e+01, 3.014796822779473e+02, 1.529239195772845e-01, 9.310265522906687e-01, 1.852909327817038e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
524, 9.456502636736155e-03, -1.871703698662092e-02, 5.399317215110228e-04, 2.972147097799880e-02, -2.377334233102769e-02, 1.173705592197544e+02, 4.641166042074254e+01, 2.994460632268102e+02, 2.031972846983596e-01, 3.835588531046928e-01, 1.843293990763960e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
525, 6.068763089798822e-03, -1.636092954276493e-02, 5.522798295970955e-04, 3.225079516081033e-02, -3.033898513998715e-02, 1.203696528514869e+02, 4.743787040663685e+01, 2.992239470891778e+02, 2.311983511974534e-01, 5.183885258800005e-01, 1.842241860763024e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
526, 3.029421135954442e-03, -1.390922556667645e-02, 5.656027169473906e-04, 3.122231543680055e-02, -3.402181266630924e-02, 1.234340219217100e+02, 4.861961072219484e+01, 2.994541496310060e+02, 2.353424964464778e-01, 6.736527137579014e-01, 1.843332287654905e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
527, 3.151236990546828e-04, -1.130968917529661e-02, 5.766720193519938e-04, 2.674331551547664e-02, -3.207467251462127e-02, 1.257825061302485e+02, 4.970815620218413e+01, 3.002818757845225e+02, 2.084633215448054e-01, 8.166724006498520e-01, 1.847249707760939e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
528, 2.186558653090117e-02, -2.570656223496301e-02, 5.115031069123145e-04, 1.853655525880861e-02, -9.648503586923710e-03, 1.105072646497224e+02, 4.403215518548312e+01, 2.998831141458748e+02, 1.176839472673129e-01, 7.092506796610203e-02, 1.845363125905240e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
529, 1.724510997807613e-02, -2.352753810627895e-02, 5.197967895831756e-04, 2.436564831756748e-02, -1.450640383630246e-02, 1.125452464121943e+02, 4.470870051305745e+01, 2.996324183185737e+02, 1.572112961106134e-01, 1.598136837351410e-01, 1.844176433360008e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
530, 1.302022619668849e-02, -2.130909758433160e-02, 5.294954042154060e-04, 3.034907194994984e-02, -2.090613500826092e-02, 1.149769836406612e+02, 4.547780216742813e+01, 2.992041537822878e+02, 2.007133434743711e-01, 2.608629093469704e-01, 1.842148084480784e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
531, 5.127795894526141e-02, -3.670675796270256e-02, 4.876581827668726e-04, 1.044753643241213e-02, -3.135040376101405e-03, 1.049743591604853e+02, 4.194094739669735e+01, 2.996077656317254e+02, 6.446072233245338e-02, -2.038304555064586e-01, 1.844059711437191e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
532, 5.849628462364961e-02, -3.874491793631608e-02, 4.844725499743080e-04, 9.724132710414359e-03, -2.659583488272468e-03, 1.042611052440821e+02, 4.166248630826715e+01, 2.995755422715738e+02, 5.997142116067967e-02, -2.404163569786416e-01, 1.843907137956208e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
533, 2.681837872973845e-02, -2.808811716305165e-02, 5.051532600266620e-04, 1.764522262371821e-02, -8.136863364425448e-03, 1.090411945798730e+02, 4.346699352422367e+01, 2.997552427372362e+02, 1.108253178067952e-01, -3.329288257448770e-03, 1.844757894769800e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
534, 3.222622348020662e-02, -3.040124590237934e-02, 4.995384748115653e-04, 1.663013607434062e-02, -6.855430878395757e-03, 1.077463666890609e+02, 4.296900375763326e+01, 2.996516589477143e+02, 1.037648302003959e-01, -6.875819481434871e-02, 1.844267527820154e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
535, 3.809985528599435e-02, -3.265117760485853e-02, 4.951973536404528e-04, 1.567485619742010e-02, -5.788382945473096e-03, 1.067412767677972e+02, 4.258374496155070e+01, 2.995683189264691e+02, 9.724956246922008e-02, -1.193758248546105e-01, 1.843872935247320e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
536, 4.442992059918430e-02, -3.483373699638041e-02, 4.909947320458928e-04, 1.471211233317596e-02, -4.913537807068847e-03, 1.057806106750795e+02, 4.221424358392136e+01, 2.995108257868269e+02, 9.105546919368673e-02, -1.679231499835635e-01, 1.843600689572837e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
537, 6.615297188229165e-02, -4.070798186998740e-02, 4.823792391186235e-04, 9.035905046985017e-03, -2.238712083167056e-03, 1.037900768730524e+02, 4.148010075689051e+01, 2.995584258824339e+02, 5.561982848053671e-02, -2.643792734860523e-01, 1.843826090800171e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
538, 8.275231535267777e-02, -4.439730436913448e-02, 4.787568901427016e-04, 7.954920574552483e-03, -1.630887015373334e-03, 1.029860927577428e+02, 4.116689053189905e+01, 2.995458951664597e+02, 4.888557483977241e-02, -3.055307266252230e-01, 1.843766755660407e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
539, 7.423824996958707e-02, -4.259248611645665e-02, 4.804615322349402e-04, 8.464380102057231e-03, -1.906678689648506e-03, 1.033632875256214e+02, 4.131397799403106e+01, 2.995495953089335e+02, 5.204767074435090e-02, -2.862054865075028e-01, 1.843784276610175e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
540, 1.010073994448189e-01, -4.775116745359657e-02, 4.760375762500648e-04, 7.063605770581931e-03, -1.196843420686812e-03, 1.023887751314326e+02, 4.093394580503603e+01, 2.995523425737859e+02, 4.337568371176027e-02, -3.361364133066901e-01, 1.843797285416677e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
541, 1.208492065601176e-01, -5.074919420009219e-02, 4.742548817723346e-04, 6.418125381708844e-03, -8.889162128424829e-04, 1.020017451149119e+02, 4.078299342886439e+01, 2.995695276595113e+02, 3.937537509602029e-02, -3.559694491995744e-01, 1.843878658654642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
542, 1.107386632437825e-01, -4.929647454608870e-02, 4.752585092013241e-04, 6.698409410665245e-03, -1.021952081888053e-03, 1.022191497554133e+02, 4.086833859647520e+01, 2.995624865307020e+02, 4.109090711265456e-02, -3.447562850517987e-01, 1.843845318423476e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
543, 9.163025197101243e-02, -4.636189518729654e-02, 4.775504180669289e-04, 9.959590025184421e-03, -1.860422008506701e-03, 1.027420793436669e+02, 4.105383958433034e+01, 2.994779810930143e+02, 6.115594646967509e-02, -3.203840436628116e-01, 1.843445149592052e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
544, 1.313186974544961e-01, -5.235691243248718e-02, 4.735944890902203e-04, 8.140069107286102e-03, -1.017183027157604e-03, 1.018728936618447e+02, 4.072073847425872e+01, 2.995293268825677e+02, 4.992493233265956e-02, -3.641488815511396e-01, 1.843688300073952e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
545, -7.178848659854145e-01, -2.274016287729823e-01, 5.291084571313676e-04, 8.772544160175583e-02, 1.151419604219662e-03, 1.169664795994052e+02, 4.387713962156894e+01, 2.888843067084741e+02, 4.866395983140716e-01, 5.055818590013302e-02, 1.792838406033153e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
546, 1.849373607322699e+01, 3.258761540505287e+00, 5.258311311692365e-04, 8.978076300139437e-02, 1.420660453753071e-03, 1.163697712913228e+02, 4.348129522442166e+01, 2.880623659187077e+02, 5.018792669803412e-01, -1.450244412298459e-03, 1.788874770437562e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
547, 1.668105047895660e+01, 4.304075960300811e+00, 5.256896959705660e-04, 8.952717565927897e-02, 1.426804226842671e-03, 1.163243184904298e+02, 4.347958164924900e+01, 2.881285127718537e+02, 5.005397840979526e-01, -1.675384279364793e-03, 1.789193950693621e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
548, 1.743810128232073e+01, 3.471004230719667e+00, 5.256598891610902e-04, 8.965692265944733e-02, 1.440644650582772e-03, 1.163241830389084e+02, 4.347049392356782e+01, 2.880846251548067e+02, 5.013328494259189e-01, -2.869384626962214e-03, 1.788982182483430e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
549, 1.700629366077564e+01, -3.577293367468195e+00, 5.256977977582123e-04, 8.954259632997165e-02, 1.655640599927339e-03, 1.163271864601292e+02, 4.347945693021651e+01, 2.881232458117808e+02, 5.006448534864415e-01, -1.691770619948010e-03, 1.789168537175054e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
550, 1.828125216119552e+01, -3.520981912579182e+00, 5.257423165624337e-04, 8.956148203504823e-02, 1.675098453203884e-03, 1.163382688364521e+02, 4.348283685974241e+01, 2.881212438349570e+02, 5.007117690518813e-01, -1.247695042586148e-03, 1.789158877412496e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
551, 1.984229087829600e+01, 2.506659984589000e+00, 5.254284100331362e-04, 8.952219267714923e-02, 9.894230261692461e-04, 1.162573797577679e+02, 4.345203124994192e+01, 2.880891332901435e+02, 5.007620390506635e-01, -5.295122319787067e-03, 1.789003936025343e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
552, 1.992213468209509e+01, 1.237606769162465e+00, 5.240932465300884e-04, 8.916235869308022e-02, 1.091058470644076e-03, 1.159697917689432e+02, 4.335367931988241e+01, 2.881693207095742e+02, 4.999571475662216e-01, -1.821719356155832e-02, 1.789390844804903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
553, 1.984229087829600e+01, -2.506659984589000e+00, 5.258770084113620e-04, 8.956905077542818e-02, 1.935309873649340e-03, 1.163584271103054e+02, 4.349080906532700e+01, 2.881002589363098e+02, 5.006733461304017e-01, -2.002584701087114e-04, 1.789057620982722e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
554, 1.992521029138501e+01, -1.188722426570305e+00, 5.248468888701420e-04, 8.935598118689204e-02, 2.123851761482467e-03, 1.161313186878159e+02, 4.340821025058297e+01, 2.881174736871019e+02, 5.004722441400108e-01, -1.105259017282610e-02, 1.789140685938933e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
555, 2.000000000000000e+01, 0.000000000000000e+00, 5.237287210668035e-04, 8.904646442435736e-02, 1.743490041298447e-03, 1.158929742074856e+02, 4.332802123569394e+01, 2.881992257496285e+02, 4.996872507401998e-01, -2.158830780009114e-02, 1.789535125043142e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
556, 1.874260054485999e+01, -2.487206203571412e+00, 5.257822778771143e-04, 8.973761592851034e-02, 1.713916509166034e-03, 1.163577974985460e+02, 4.347881745815722e+01, 2.880727147029315e+02, 5.017043566748011e-01, -1.775788325571870e-03, 1.788924709039546e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
557, 1.874852250793720e+01, 2.327058489544174e+00, 5.255527591500465e-04, 8.968725075545003e-02, 1.286184049648215e-03, 1.163069631972179e+02, 4.346107279525674e+01, 2.880809012861589e+02, 5.015947308596020e-01, -4.107189427945004e-03, 1.788964213216089e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
558, -1.819265136032012e+00, -8.231708181954470e-01, 5.267353538134919e-04, 8.898634155868367e-02, 1.366483774653261e-03, 1.165211532824239e+02, 4.360109292405766e+01, 2.883601563250465e+02, 4.963243834290818e-01, 1.428950170513932e-02, 1.790311429189749e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
559, -2.254270575165060e+00, -7.898457236601114e-01, 5.265589827864769e-04, 8.907937485393376e-02, 1.456555652123526e-03, 1.164881380643275e+02, 4.358049074987587e+01, 2.883204424492302e+02, 4.970517654695548e-01, 1.158266349310441e-02, 1.790119874974240e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
560, -2.592463785556864e+00, -1.192538746148405e+00, 5.264025037515637e-04, 8.917759823066670e-02, 1.441822663246650e-03, 1.164595586539910e+02, 4.356152671259132e+01, 2.882806490792602e+02, 4.977806268024828e-01, 9.091053611383225e-03, 1.789927924604588e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
561, -3.063099218324898e+00, -1.560814503397138e+00, 5.262716147894914e-04, 8.925234876704398e-02, 1.459298728986100e-03, 1.164353251391433e+02, 4.354599359938969e+01, 2.882495270220573e+02, 4.983501611371489e-01, 7.050219280257452e-03, 1.789777792969957e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
562, -3.504152023283870e+00, -2.029305138872527e+00, 5.261799358006345e-04, 8.929488006226328e-02, 1.466644914209700e-03, 1.164178804307953e+02, 4.353559353240059e+01, 2.882308957142943e+02, 4.986912361492336e-01, 5.683795596746386e-03, 1.789687912511930e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
563, -3.537611890624271e+00, -2.940373825929113e+00, 5.260911094409436e-04, 8.933648724128067e-02, 1.446322581656552e-03, 1.164009996101885e+02, 4.352552635605731e+01, 2.882128994380823e+02, 4.990215080629090e-01, 4.361109099058019e-03, 1.789601092897181e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
564, -3.928435809274466e+00, -4.222146696705704e+00, 5.260057066890142e-04, 8.937867219289913e-02, 1.460786383942917e-03, 1.163849215429639e+02, 4.351571985364143e+01, 2.881947476970423e+02, 4.993551843895995e-01, 3.072671518077292e-03, 1.789513520631652e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
565, -5.082815720714568e+00, -4.513519232037275e+00, 5.259881726543968e-04, 8.938843459234853e-02, 1.492042661427894e-03, 1.163817039751091e+02, 4.351363286397061e+01, 2.881905326686589e+02, 4.994328958903285e-01, 2.798470196447046e-03, 1.789493185035726e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
566, -5.584865013911834e+00, -5.934937804572159e+00, 5.259535351349067e-04, 8.940876784397908e-02, 1.499040208478287e-03, 1.163753997389685e+02, 4.350952061673012e+01, 2.881822747388840e+02, 4.995871806240447e-01, 2.258178289890926e-03, 1.789453343863862e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
567, -6.190268291219402e+00, -7.664766890098288e+00, 5.259210208778097e-04, 8.942383255353735e-02, 1.510224920019707e-03, 1.163693649830471e+02, 4.350588142027544e+01, 2.881759857101131e+02, 4.997087290404342e-01, 1.780038655806492e-03, 1.789423001474995e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
568, -4.372621238330301e+00, -1.163501983514590e+01, 5.258779286456231e-04, 8.945139799375415e-02, 1.516126294599492e-03, 1.163620399933652e+02, 4.350082011693642e+01, 2.881660718245657e+02, 4.999128406985751e-01, 1.115054020696135e-03, 1.789375169759308e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
569, -4.763366633596107e+00, -8.902805009050113e+00, 5.258994208023969e-04, 8.943812759672948e-02, 1.504883228766427e-03, 1.163656034290420e+02, 4.350328561808779e+01, 2.881706269735753e+02, 4.998132600400508e-01, 1.438986469255073e-03, 1.789397147173232e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
570, 1.252824502544943e-01, -1.681356496452775e+01, 5.258455781901490e-04, 8.947062795652819e-02, 1.538815814197587e-03, 1.163565867141823e+02, 4.349711655139281e+01, 2.881592646958201e+02, 5.000591117283157e-01, 6.284571865086138e-04, 1.789342326815267e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
571, 3.747629880905000e+00, -1.964574050903300e+01, 5.258429012175752e-04, 8.947392039842347e-02, 1.551918785552243e-03, 1.163563193783265e+02, 4.349675462599676e+01, 2.881583339713576e+02, 5.000821259440354e-01, 5.809052396476309e-04, 1.789337836239300e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
572, 6.180339813232000e+00, -1.902112960815400e+01, 5.258368731079457e-04, 8.947754770318507e-02, 1.557146055341974e-03, 1.163551887388820e+02, 4.349601438558214e+01, 2.881567333537982e+02, 5.001100228519373e-01, 4.836479782192524e-04, 1.789330113534880e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
573, -2.208619902752374e+00, -1.190305212421281e+01, 5.258529859484435e-04, 8.946377524789058e-02, 1.514583607811251e-03, 1.163573526776372e+02, 4.349796034106237e+01, 2.881607952100456e+02, 5.000101404480289e-01, 7.393193751461273e-04, 1.789349711252406e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
574, -3.049355851814783e-01, -1.406282526835815e+01, 5.258468025735152e-04, 8.947259797079718e-02, 1.528727689444117e-03, 1.163567600546612e+02, 4.349707067131354e+01, 2.881582897996878e+02, 5.000688343440693e-01, 6.224291842878722e-04, 1.789337623118868e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
