"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1749,      -1.668730368,       1.461288648,       1.618541514,       5.397419707,      -1.880516239
          0,           0,        1750,      -1.669428525,        1.46221096,       1.619238496,       5.396291279,      -1.881217062
          0,           0,        1751,      -1.669918952,       1.463666801,       1.620430257,       5.395407858,      -1.881722008
          0,           0,        1752,      -1.670226725,       1.465839404,       1.622050014,       5.394724164,      -1.882128143
          0,           0,        1753,      -1.670369678,       1.468440188,       1.624016019,       5.394214766,      -1.882435365
          0,           0,        1754,      -1.670529098,       1.470926145,        1.62590479,       5.393638613,      -1.882659887
          0,           0,        1755,      -1.670630933,       1.473257999,       1.627814749,       5.393088203,      -1.882796083
          0,           0,        1756,      -1.670695903,       1.475348838,       1.629607995,       5.392538603,      -1.882820893
          0,           0,        1757,      -1.670739736,       1.477161406,       1.631200592,       5.391965012,      -1.882709402
          0,           0,        1758,      -1.670629152,       1.478913135,       1.632805792,       5.391542202,      -1.882524386
          0,           0,        1759,      -1.670370585,       1.480596928,       1.634325352,       5.391270338,      -1.882246508
          0,           0,        1760,      -1.670018061,       1.481914838,       1.635612299,       5.391095599,       -1.88185405
          0,           0,        1761,      -1.669574814,       1.482740729,       1.636641729,       5.391041043,      -1.881392942
          0,           0,        1762,      -1.669007602,       1.483080413,       1.637455025,       5.391187887,      -1.880881178
          0,           0,        1763,       -1.66841944,       1.482937412,       1.637937375,       5.391425693,      -1.880248539
          0,           0,        1764,       -1.66777345,       1.482738829,        1.63825455,       5.391830147,      -1.879581484
          0,           0,        1765,       -1.66712527,       1.482296138,       1.638386317,       5.392350239,      -1.878966133
          0,           0,        1766,      -1.666542511,       1.481456727,       1.638285067,       5.392910158,      -1.878389664
          0,           0,        1767,      -1.666059348,       1.480437886,       1.637938037,       5.393460432,      -1.877871818
          0,           0,        1768,      -1.665684126,       1.479264895,       1.637358737,       5.393985132,       -1.87738427
          0,           0,        1769,      -1.665438383,       1.477868039,       1.636524013,        5.39444925,      -1.876980452
          0,           0,        1770,      -1.665261405,       1.476333138,       1.635565713,       5.394924638,      -1.876681071
          0,           0,        1771,      -1.665216567,       1.474678654,       1.634404959,       5.395305587,        -1.8764747
          0,           0,        1772,      -1.665284813,       1.472916022,       1.633088759,       5.395599502,      -1.876337444
          0,           0,        1773,      -1.665469894,        1.47098652,       1.631638766,       5.395777221,      -1.876193915
          0,           0,        1774,      -1.665642732,       1.469184189,       1.630236777,       5.396013051,       -1.87603997
          0,           0,        1775,      -1.665698384,       1.467896977,       1.629033999,       5.396435077,       -1.87593222
          0,           0,        1776,      -1.665708165,       1.467025143,       1.627928391,       5.396930846,      -1.875935346
          0,           0,        1777,      -1.665785874,       1.466153714,       1.626731462,       5.397338557,      -1.876051901
          0,           0,        1778,      -1.665940894,        1.46520738,       1.625461115,       5.397637594,      -1.876226731
          0,           0,        1779,      -1.666104432,       1.464244758,       1.624238181,       5.397909245,      -1.876534573
          0,           0,        1780,      -1.666277188,       1.463296612,        1.62308135,       5.398138718,      -1.876930015
          0,           0,        1781,      -1.666554153,       1.462234147,       1.621819116,       5.398178228,      -1.877352395
          0,           0,        1782,        -1.6667936,       1.461511956,       1.620764578,       5.398211395,       -1.87779737
          0,           0,        1783,      -1.666946489,       1.461163966,       1.620043622,       5.398306525,      -1.878219306
          0,           0,        1784,      -1.667004799,       1.461139166,       1.619681075,       5.398481582,      -1.878663021
          0,           0,        1785,      -1.666938549,       1.461516346,       1.619695094,       5.398786873,      -1.879088125
          0,           0,        1786,      -1.666812563,       1.462286108,       1.619988912,       5.399142736,      -1.879525503
          0,           0,        1787,      -1.666596378,       1.463492742,       1.620678089,       5.399582191,      -1.879950197
          0,           0,        1788,      -1.666370979,       1.464981123,       1.621588989,       5.400005181,      -1.880320788
          0,           0,        1789,      -1.666090836,       1.466998004,       1.622808666,        5.40046044,      -1.880674442
          0,           0,        1790,      -1.665790747,       1.469175247,       1.624230392,        5.40090934,      -1.881066939
          0,           0,        1791,      -1.665636016,       1.471169648,       1.625537987,       5.401135127,      -1.881500008
          0,           0,        1792,      -1.665628787,       1.472956959,       1.626776312,       5.401127867,      -1.882011509
          0,           0,        1793,      -1.665773389,        1.47450908,       1.627927472,       5.400881713,      -1.882605389
          0,           0,        1794,      -1.666114707,       1.475753143,       1.628902598,       5.400334075,      -1.883160779
          0,           0,        1795,      -1.666585069,       1.476929013,       1.629821845,       5.399564781,      -1.883765404
          0,           0,        1796,      -1.667078102,       1.477985759,       1.630801853,       5.398715003,      -1.884441599
          0,           0,        1797,       -1.66773525,        1.47874862,       1.631529313,        5.39759548,      -1.885171792
          0,           0,        1798,      -1.668538628,       1.479233939,       1.632004406,       5.396221798,      -1.885889349
          0,           0,        1799,      -1.669447348,       1.479379957,       1.632250077,         5.3946444,       -1.88659757
          0,           0,        1800,      -1.670364985,       1.479243798,       1.632388874,       5.392991126,      -1.887254137
          0,           0,        1801,      -1.671181539,       1.479405393,       1.632539967,       5.391400468,      -1.887887777
          0,           0,        1802,      -1.671971818,       1.479170838,       1.632476476,       5.389780036,      -1.888427864
          0,           0,        1803,      -1.672713293,       1.478592313,       1.632188424,       5.388162678,       -1.88888634
          0,           0,        1804,      -1.673269677,       1.477731656,       1.631860296,       5.386751073,      -1.889225562
          0,           0,        1805,      -1.673680108,       1.476676251,       1.631385465,        5.38551388,      -1.889458122
          0,           0,        1806,      -1.673978273,        1.47531042,       1.630718249,       5.384438136,      -1.889553795
          0,           0,        1807,      -1.674174772,       1.473671727,       1.629888631,       5.383540865,      -1.889436083
          0,           0,        1808,      -1.674248669,        1.47179011,       1.629006033,       5.382868621,      -1.889196071
          0,           0,        1809,      -1.674153348,       1.469914817,        1.62818837,       5.382544787,      -1.888859776
          0,           0,        1810,      -1.673997372,       1.468084111,       1.627338454,        5.38243747,      -1.888445252
          0,           0,        1811,       -1.67380989,       1.466395666,       1.626460053,       5.382510411,      -1.887907794
          0,           0,        1812,      -1.673569559,       1.465089547,       1.625631129,       5.382785484,       -1.88726278
          0,           0,        1813,      -1.673244041,       1.464159164,       1.624927665,       5.383300253,      -1.886650909
          0,           0,        1814,      -1.672952962,       1.463220869,       1.624172871,       5.383885509,      -1.886085542
          0,           0,        1815,      -1.672735694,       1.462212582,       1.623325397,       5.384468802,      -1.885572916
          0,           0,        1816,      -1.672654557,       1.461054491,       1.622296621,       5.384934916,      -1.885106709
          0,           0,        1817,      -1.672638704,       1.459896479,       1.621253057,       5.385363187,      -1.884626787
          0,           0,        1818,      -1.672564157,       1.459004612,       1.620438061,       5.385908929,      -1.884136378
          0,           0,        1819,      -1.672357927,       1.458527689,       1.619899694,       5.386670928,      -1.883645468
          0,           0,        1820,      -1.672007903,       1.458715391,       1.619697099,       5.387633327,      -1.883185766
          0,           0,        1821,      -1.671579928,       1.459247036,       1.619686681,       5.388710304,      -1.882757223
          0,           0,        1822,      -1.671078846,       1.460076559,        1.61985894,       5.389882872,      -1.882370936
          0,           0,        1823,      -1.670472524,       1.461265024,       1.620309363,       5.391184566,      -1.881985955
          0,           0,        1824,       -1.66974236,       1.462708962,       1.621007681,        5.39263512,      -1.881652128
          0,           0,        1825,      -1.668946525,       1.464370281,        1.62187351,       5.394135923,      -1.881378034
          0,           0,        1826,      -1.668087318,       1.466301186,       1.622881181,       5.395679383,      -1.881193811
          0,           0,        1827,      -1.667251019,       1.468294636,       1.623871518,       5.397153627,       -1.88105817
          0,           0,        1828,      -1.666510667,       1.470087717,       1.624758683,       5.398460113,      -1.881018588
          0,           0,        1829,       -1.66582504,       1.471717824,       1.625682513,       5.399651101,      -1.881090887
          0,           0,        1830,      -1.665228581,       1.473083764,       1.626544652,       5.400694049,      -1.881312873
          0,           0,        1831,      -1.664809614,       1.474173103,       1.627268689,       5.401465754,      -1.881609099
          0,           0,        1832,       -1.66457439,       1.475064098,       1.627851377,       5.401954733,      -1.882032928
          0,           0,        1833,      -1.664417184,       1.476047091,       1.628507112,       5.402296598,      -1.882620717
          0,           0,        1834,      -1.664495372,       1.476696722,       1.628915402,       5.402294626,      -1.883350872
          0,           0,        1835,      -1.664812338,       1.477031007,       1.629080171,        5.40194107,      -1.884144834
          0,           0,        1836,      -1.665293504,       1.477107826,       1.629111539,       5.401330879,      -1.885046119
          0,           0,        1837,      -1.665945913,       1.476899134,       1.629065921,        5.40045061,      -1.886009285
          0,           0,        1838,       -1.66669031,       1.476885552,       1.629055742,       5.399398315,      -1.887111696
          0,           0,        1839,      -1.667648292,       1.476560162,       1.628837311,       5.398014508,      -1.888323446
          0,           0,        1840,      -1.668824464,       1.475861666,       1.628383208,       5.396290052,      -1.889552721
          0,           0,        1841,      -1.670180124,        1.47487321,       1.627739053,       5.394269822,      -1.890780978
          0,           0,        1842,      -1.671551291,       1.473721763,       1.627136479,       5.392170392,       -1.89200285
          0,           0,        1843,      -1.673036637,       1.472392577,       1.626376851,       5.389840517,      -1.893196391
          0,           0,        1844,      -1.674521256,       1.471116674,       1.625580947,       5.387449671,       -1.89433494
          0,           0,        1845,      -1.675969934,       1.469862381,       1.624766597,       5.385043444,      -1.895330574
          0,           0,        1846,      -1.677344547,       1.468599442,       1.623939405,       5.382671503,      -1.896186931
          0,           0,        1847,      -1.678491666,       1.467465584,        1.62327914,       5.380544198,      -1.896872271
          0,           0,        1848,      -1.679464958,       1.466281277,       1.622611096,       5.378601419,      -1.897343808
          0,           0,        1849,      -1.680211212,       1.465157793,       1.621959409,       5.376927863,      -1.897633622
          0,           0,        1850,      -1.680743368,       1.464084371,       1.621306672,       5.375525659,      -1.897723056
          0,           0,        1851,      -1.681074957,       1.462996857,       1.620620345,       5.374401948,      -1.897590963
          0,           0,        1852,       -1.68128365,       1.461548846,       1.619806821,       5.373477273,      -1.897303474
          0,           0,        1853,      -1.681326839,       1.460001153,       1.619048382,        5.37284716,      -1.896868051
          0,           0,        1854,      -1.681191237,       1.458589114,       1.618457193,       5.372561242,      -1.896273611
          0,           0,        1855,      -1.680876527,        1.45749376,       1.618025442,       5.372649263,      -1.895537007
          0,           0,        1856,      -1.680427299,       1.456807266,       1.617729668,       5.373054434,      -1.894653416
          0,           0,        1857,      -1.679852539,       1.456581071,       1.617650786,       5.373753901,      -1.893655873
          0,           0,        1858,      -1.679049558,       1.456996921,       1.617941446,        5.37490223,      -1.892603726
          0,           0,        1859,      -1.678191798,       1.457718963,       1.618347576,       5.376246068,       -1.89151938
          0,           0,        1860,      -1.677299466,       1.458707716,       1.618868142,       5.377733628,      -1.890448378
          0,           0,        1861,      -1.676353206,       1.459986982,       1.619548107,       5.379375658,      -1.889407963
          0,           0,        1862,      -1.675388044,       1.461434924,       1.620274497,       5.381109515,      -1.888348776
          0,           0,        1863,      -1.674424444,       1.462901395,       1.621000397,       5.382889161,      -1.887312106
          0,           0,        1864,      -1.673433313,       1.464416674,       1.621789845,       5.384735338,      -1.886355008
          0,           0,        1865,      -1.672422057,       1.466090749,       1.622675875,       5.386621091,       -1.88552775
          0,           0,        1866,      -1.671500094,       1.467574023,       1.623441688,       5.388394893,      -1.884846873
          0,           0,        1867,      -1.670672731,       1.468887603,       1.624087663,       5.390034038,      -1.884279743
          0,           0,        1868,      -1.669949918,       1.470014252,       1.624612019,       5.391513685,      -1.883833086
          0,           0,        1869,      -1.669246742,       1.471069942,       1.625172774,       5.392936148,      -1.883522949
          0,           0,        1870,      -1.668560442,       1.472047584,        1.62569788,        5.39430551,      -1.883366277
          0,           0,        1871,      -1.667928657,       1.473070875,       1.626132238,       5.395556015,      -1.883396009
          0,           0,        1872,       -1.66744468,       1.473746759,       1.626342612,       5.396566938,      -1.883551441
          0,           0,        1873,      -1.667121676,        1.47407276,       1.626349038,       5.397322298,      -1.883869409
          0,           0,        1874,      -1.666878211,       1.474183863,       1.626351804,       5.397928028,      -1.884286472
          0,           0,        1875,       -1.66675916,       1.474153353,       1.626258543,       5.398329158,      -1.884803817
          0,           0,        1876,      -1.666654544,       1.474299894,       1.626260741,       5.398668769,      -1.885502298
          0,           0,        1877,      -1.666786176,       1.474017258,       1.626012719,       5.398658826,      -1.886309863
          0,           0,        1878,      -1.667164914,       1.473382674,       1.625520145,         5.3982781,      -1.887218301
          0,           0,        1879,      -1.667698622,       1.472559873,       1.624985586,       5.397647259,      -1.888239793
          0,           0,        1880,      -1.668354119,       1.471699448,       1.624422218,       5.396830258,      -1.889358519
          0,           0,        1881,      -1.669157311,       1.470783078,       1.623795384,       5.395787997,      -1.890521919
          0,           0,        1882,      -1.670087995,       1.469809497,       1.623136571,       5.394542563,      -1.891745536
          0,           0,        1883,      -1.671129785,       1.468803943,       1.622469363,       5.393109819,      -1.892970626
          0,           0,        1884,      -1.672332578,       1.467648595,       1.621725526,       5.391421156,      -1.894236511
          0,           0,        1885,      -1.673594577,       1.466488829,       1.621066349,       5.389608411,      -1.895522824
          0,           0,        1886,      -1.675003107,         1.4651477,       1.620302935,       5.387555691,      -1.896814161
          0,           0,        1887,      -1.676501612,       1.463898623,       1.619489108,       5.385327948,      -1.898103673
          0,           0,        1888,      -1.678186926,       1.462410832,       1.618412886,       5.382779305,      -1.899309774
          0,           0,        1889,      -1.679896041,       1.460880962,       1.617330624,       5.380130759,      -1.900361796
          0,           0,        1890,      -1.681492453,       1.459586493,       1.616480834,        5.37755142,      -1.901314793
          0,           0,        1891,       -1.68289351,       1.458535176,       1.615890035,       5.375175599,      -1.902137433
          0,           0,        1892,      -1.684106668,       1.457806352,       1.615453701,       5.372991227,       -1.90276967
          0,           0,        1893,      -1.685085507,       1.457422162,       1.615164001,       5.371061657,      -1.903186212
          0,           0,        1894,      -1.685815888,       1.457274769,       1.614999849,       5.369409551,       -1.90336637
          0,           0,        1895,      -1.686219752,       1.457439714,       1.615058313,       5.368172912,      -1.903210854
          0,           0,        1896,      -1.686254312,       1.457837239,       1.615346075,       5.367447197,      -1.902810767
          0,           0,        1897,      -1.685906315,       1.458503278,       1.615904915,       5.367276365,      -1.902176373
          0,           0,        1898,      -1.685354257,        1.45917633,       1.616456013,       5.367442694,      -1.901357238
          0,           0,        1899,      -1.684595352,       1.459959489,       1.617093769,       5.367966404,      -1.900404885
          0,           0,        1900,      -1.683692978,       1.460754196,       1.617761801,       5.368798725,      -1.899363051
          0,           0,        1901,      -1.682742055,        1.46146988,       1.618356922,        5.36982282,      -1.898227821
          0,           0,        1902,       -1.68177247,       1.462196107,       1.618884699,       5.371000595,      -1.896964157
          0,           0,        1903,      -1.680690507,       1.463056224,       1.619528051,       5.372460646,      -1.895700945
          0,           0,        1904,      -1.679608543,       1.463961182,       1.620199118,       5.374030989,      -1.894491294
          0,           0,        1905,      -1.678564993,       1.464851334,       1.620852073,       5.375655469,      -1.893364858
          0,           0,        1906,      -1.677594263,       1.465725015,       1.621406633,       5.377271842,      -1.892341146
          0,           0,        1907,      -1.676712316,       1.466563491,       1.621823745,       5.378838492,      -1.891424914
          0,           0,        1908,      -1.675951074,       1.467213701,        1.62205485,       5.380294137,      -1.890468678
          0,           0,        1909,      -1.675190947,       1.467964819,       1.622309269,       5.381782418,       -1.88965556
          0,           0,        1910,      -1.674418253,       1.468616584,       1.622651577,       5.383311608,      -1.888980601
          0,           0,        1911,      -1.673738426,       1.469055545,       1.622857526,        5.38473146,      -1.888456608
          0,           0,        1912,      -1.673167685,       1.469295515,       1.622918445,       5.386006361,      -1.888066305
          0,           0,        1913,       -1.67270372,       1.469360664,       1.622854267,       5.387127129,      -1.887778383
          0,           0,        1914,      -1.672256684,       1.469710173,        1.62282818,        5.38819325,      -1.887591078
          0,           0,        1915,      -1.671958101,       1.469723888,       1.622615539,       5.389024318,       -1.88751355
          0,           0,        1916,      -1.671590197,       1.469743487,       1.622539458,       5.389925435,      -1.887581762
          0,           0,        1917,      -1.671263813,       1.469701409,       1.622381829,       5.390741337,      -1.887789327
          0,           0,        1918,      -1.671015028,       1.469510414,       1.622118738,       5.391420576,      -1.888136351
          0,           0,        1919,      -1.670864529,       1.469130385,       1.621762614,       5.391935119,       -1.88862185
          0,           0,        1920,      -1.670835271,       1.468552106,       1.621310531,       5.392253771,      -1.889177602
          0,           0,        1921,      -1.670947622,       1.467796126,       1.620755358,       5.392348346,      -1.889832262
          0,           0,        1922,      -1.671125706,       1.466948237,       1.620275485,       5.392320036,      -1.890582585
          0,           0,        1923,      -1.671394648,       1.465990772,       1.619764706,       5.392142098,      -1.891491791
          0,           0,        1924,      -1.671877967,       1.464812915,       1.619054815,       5.391644959,      -1.892463033
          0,           0,        1925,      -1.672599502,       1.463419987,       1.618139398,       5.390789209,      -1.893532398
          0,           0,        1926,      -1.673478832,       1.462035845,       1.617202104,       5.389681094,      -1.894662056
          0,           0,        1927,      -1.674479271,       1.460746566,       1.616321719,       5.388368082,      -1.895793541
          0,           0,        1928,      -1.675501801,       1.459703422,       1.615634909,       5.386992639,      -1.896952472
          0,           0,        1929,      -1.676530412,       1.458921786,       1.615155858,       5.385574032,      -1.898094622
          0,           0,        1930,      -1.677554115,       1.458365719,       1.614856893,        5.38412198,      -1.899238269
          0,           0,        1931,      -1.678658786,       1.457916673,       1.614590998,       5.382514778,      -1.900345352
          0,           0,        1932,       -1.67981944,       1.457669443,       1.614392262,       5.380777622,      -1.901411528
          0,           0,        1933,       -1.68098761,       1.457705018,       1.614301772,       5.378980992,      -1.902383112
          0,           0,        1934,      -1.682156465,       1.457953373,       1.614273455,       5.377139241,      -1.903257069
          0,           0,        1935,      -1.683226142,       1.458421058,       1.614422816,       5.375384225,      -1.904052461
          0,           0,        1936,      -1.684239631,       1.459012501,       1.614614221,       5.373652628,      -1.904687744
          0,           0,        1937,      -1.685174003,       1.459620523,       1.614812518,       5.371972405,      -1.905221103
          0,           0,        1938,      -1.686020693,       1.460244079,       1.615019083,       5.370347406,      -1.905644314
          0,           0,        1939,      -1.686738708,       1.460861628,       1.615241035,       5.368845387,      -1.905937102
          0,           0,        1940,      -1.687284521,       1.461480765,       1.615471718,        5.36753364,      -1.906023162
          0,           0,        1941,      -1.687639055,       1.462027564,       1.615713797,       5.366448208,      -1.905907445
          0,           0,        1942,      -1.687675277,       1.462599042,       1.616144552,       5.365782494,      -1.905605903
          0,           0,        1943,      -1.687518527,       1.463124336,       1.616529138,       5.365386124,      -1.905113093
          0,           0,        1944,      -1.687176125,       1.463562336,        1.61687628,       5.365271476,      -1.904481012
          0,           0,        1945,      -1.686625251,       1.463984285,       1.617271948,        5.36549711,      -1.903746064
          0,           0,        1946,      -1.685974636,       1.464224255,       1.617568618,       5.365940316,      -1.902924849
          0,           0,        1947,      -1.685256746,       1.464306863,       1.617786512,       5.366573793,      -1.901980049
          0,           0,        1948,       -1.68445902,       1.464528255,       1.617991855,       5.367422999,      -1.900990072
          0,           0,        1949,      -1.683598823,       1.464620241,       1.618199383,       5.368476271,      -1.899973016
          0,           0,        1950,      -1.682795485,        1.46455801,        1.61828299,       5.369563588,      -1.898948893
          0,           0,        1951,      -1.682052352,       1.464373045,       1.618341502,       5.370657019,      -1.897891907
          0,           0,        1952,      -1.681249092,       1.464498529,       1.618527074,       5.371932178,      -1.896885053
          0,           0,        1953,       -1.68041404,        1.46495455,       1.618758116,       5.373340783,       -1.89596879
          0,           0,        1954,      -1.679665643,       1.465276328,       1.618839895,       5.374706449,      -1.895127362
          0,           0,        1955,      -1.678999443,       1.465465033,       1.618805926,       5.376018289,       -1.89435667
          0,           0,        1956,      -1.678359576,       1.465487781,        1.61875416,       5.377340149,      -1.893669248
          0,           0,        1957,      -1.677812251,       1.465301142,       1.618595271,        5.37856471,      -1.893085414
          0,           0,        1958,      -1.677314789,       1.464982633,       1.618443907,       5.379734367,      -1.892628187
          0,           0,        1959,      -1.676883163,       1.464549485,       1.618253864,       5.380820983,      -1.892309754
          0,           0,        1960,      -1.676544929,       1.464006372,       1.617964267,        5.38177646,      -1.892182751
          0,           0,        1961,      -1.676328918,       1.463277689,       1.617515374,       5.382547274,      -1.892205927
          0,           0,        1962,       -1.67630132,       1.462256531,       1.616785362,       5.383027668,      -1.892283584
          0,           0,        1963,      -1.676305569,       1.461200971,       1.616057394,       5.383433602,      -1.892436058
          0,           0,        1964,      -1.676296868,       1.460324726,       1.615458166,       5.383804292,      -1.892660644
          0,           0,        1965,      -1.676242987,       1.459613122,       1.615032724,       5.384201867,      -1.892978343
          0,           0,        1966,      -1.676137122,       1.459132986,       1.614780582,       5.384637588,      -1.893382485
          0,           0,        1967,      -1.676038735,       1.458846188,       1.614614808,        5.38503153,      -1.893887562
          0,           0,        1968,      -1.675979515,       1.458707356,       1.614519894,       5.385339726,      -1.894487909
          0,           0,        1969,      -1.676044595,       1.458486817,       1.614377855,       5.385445775,       -1.89512195
          0,           0,        1970,      -1.676193132,       1.458350906,       1.614272034,        5.38540504,      -1.895799543
          0,           0,        1971,      -1.676377165,       1.458401584,       1.614298924,       5.385272605,      -1.896482046
          0,           0,        1972,      -1.676646784,       1.458642446,       1.614335196,        5.38500036,      -1.897230969
          0,           0,        1973,      -1.676946861,        1.45907177,       1.614485977,       5.384664208,      -1.898052596
          0,           0,        1974,      -1.677372412,       1.459560571,       1.614585714,       5.384135376,      -1.898949014
          0,           0,        1975,      -1.677935947,       1.460035021,        1.61463317,       5.383391497,      -1.899920314
          0,           0,        1976,      -1.678651572,       1.460393575,       1.614620355,       5.382410145,      -1.900935647
          0,           0,        1977,      -1.679551683,       1.460540308,       1.614474799,       5.381143559,      -1.901965458
          0,           0,        1978,      -1.680534297,       1.460689934,       1.614388159,       5.379720013,      -1.902998507
          0,           0,        1979,      -1.681580415,       1.460860293,       1.614324995,       5.378174848,      -1.903991006
          0,           0,        1980,      -1.682640071,       1.461093392,       1.614351962,       5.376570389,      -1.904981316
          0,           0,        1981,       -1.68371332,         1.4613971,       1.614417909,       5.374902169,      -1.905940619
          0,           0,        1982,      -1.684805752,       1.461792503,       1.614461876,       5.373153042,      -1.906871839
          0,           0,        1983,      -1.685913931,       1.462151383,       1.614438892,        5.37132521,      -1.907739328
          0,           0,        1984,      -1.687031061,        1.46242192,       1.614299184,       5.369426737,      -1.908512247
          0,           0,        1985,      -1.688135385,       1.462510628,       1.614058943,       5.367482439,      -1.909149656
          0,           0,        1986,      -1.689076703,       1.462602709,       1.613906225,       5.365701392,      -1.909600651
          0,           0,        1987,      -1.689831881,       1.462782394,       1.613809471,        5.36412167,      -1.909858888
          0,           0,        1988,      -1.690349033,       1.462842048,       1.613844081,       5.362817188,      -1.909940188
          0,           0,        1989,       -1.69065885,       1.462799838,       1.613919982,       5.361776388,       -1.90984035
          0,           0,        1990,      -1.690745016,       1.462772397,        1.61401177,       5.361048636,      -1.909512311
          0,           0,        1991,      -1.690588816,       1.462960678,       1.614141283,       5.360677116,      -1.908985688
          0,           0,        1992,      -1.690224129,       1.463293848,       1.614282102,       5.360635206,      -1.908314898
          0,           0,        1993,      -1.689741012,       1.463342855,       1.614372086,       5.360821399,      -1.907524164
          0,           0,        1994,      -1.689108589,       1.463209028,       1.614483164,       5.361302593,      -1.906610346
          0,           0,        1995,      -1.688411571,       1.462863403,       1.614525853,       5.361976482,      -1.905632288
          0,           0,        1996,      -1.687625775,       1.462361509,       1.614576785,       5.362887329,      -1.904645523
          0,           0,        1997,      -1.686880237,       1.461698321,       1.614488142,       5.363855349,       -1.90369056
          0,           0,        1998,      -1.686203189,       1.460909093,       1.614276711,       5.364835951,      -1.902797966
          0,           0,        1999,      -1.685678189,       1.459876832,       1.613838972,       5.365695183,      -1.901931605
          0,           0,        2000,      -1.685278767,       1.458721628,       1.613246091,       5.366460942,      -1.901091571
          0,           0,        2001,      -1.684902446,       1.457626542,       1.612703782,       5.367265743,      -1.900275169
          0,           0,        2002,      -1.684483671,       1.456781779,       1.612342084,        5.36818083,      -1.899441321
          0,           0,        2003,      -1.683964341,        1.45627589,       1.612203082,       5.369297552,      -1.898662755
          0,           0,        2004,      -1.683360161,       1.456036985,       1.612223032,       5.370576307,      -1.897956053
          0,           0,        2005,      -1.682748947,       1.456005583,       1.612300728,       5.371889038,      -1.897335872
          0,           0,        2006,      -1.682146713,         1.4561325,       1.612429759,       5.373198114,      -1.896839636
          0,           0,        2007,      -1.681618845,       1.456232509,       1.612508186,       5.374400628,      -1.896452296
          0,           0,        2008,      -1.681157081,       1.456320061,       1.612563328,       5.375499464,      -1.896101236
          0,           0,        2009,      -1.680719851,       1.456470059,       1.612660005,       5.376540261,      -1.895848187
          0,           0,        2010,      -1.680244113,       1.456848501,       1.612908405,       5.377593047,      -1.895654928
          0,           0,        2011,      -1.679736957,       1.457446565,       1.613185088,        5.37866027,       -1.89556344
          0,           0,        2012,      -1.679212072,       1.458145468,       1.613464122,       5.379721873,      -1.895592687
          0,           0,        2013,      -1.678754293,       1.458842191,       1.613666961,       5.380659867,      -1.895757798
          0,           0,        2014,      -1.678390903,       1.459469062,       1.613800951,       5.381437238,      -1.896085434
          0,           0,        2015,      -1.678155182,       1.459932818,       1.613854434,       5.382009985,      -1.896572388
          0,           0,        2016,      -1.678090834,       1.460103596,       1.613782262,       5.382320501,      -1.897117748
          0,           0,        2017,      -1.678159439,       1.460192451,       1.613660596,       5.382417933,      -1.897752601
          0,           0,        2018,      -1.678254341,       1.460369339,       1.613700954,       5.382440474,      -1.898450836
          0,           0,        2019,      -1.678419399,       1.460650136,       1.613786494,       5.382339484,      -1.899238769
          0,           0,        2020,      -1.678664185,       1.461004259,       1.613874743,       5.382105614,      -1.900126279
          0,           0,        2021,      -1.679046787,       1.461384226,       1.613886468,       5.381657185,      -1.901108873
          0,           0,        2022,      -1.679572234,       1.461754674,       1.613832654,       5.380983902,      -1.902188483
          0,           0,        2023,      -1.680251994,        1.46203497,       1.613703387,       5.380068316,      -1.903373141
          0,           0,        2024,      -1.681122616,       1.462061336,       1.613435312,       5.378860306,      -1.904609988
          0,           0,        2025,      -1.682170857,       1.461899216,       1.613036171,       5.377373535,       -1.90577447
          0,           0,        2026,      -1.683360018,       1.461549218,       1.612596116,        5.37564502,      -1.906888826
          0,           0,        2027,      -1.684471346,       1.461567244,       1.612440564,        5.37398032,       -1.90797357
          0,           0,        2028,      -1.685561211,        1.46167662,       1.612389334,       5.372315055,      -1.909031111
          0,           0,        2029,      -1.686676966,       1.461823075,       1.612338919,       5.370579261,      -1.910019735
          0,           0,        2030,      -1.687799321,       1.462027741,       1.612268267,       5.368791613,      -1.910918314
          0,           0,        2031,      -1.688840445,       1.462543818,        1.61227464,       5.367061232,      -1.911781208
          0,           0,        2032,      -1.689911552,       1.462785738,       1.612132128,       5.365242186,      -1.912584376
          0,           0,        2033,      -1.691011493,       1.462683415,       1.611799334,       5.363335726,      -1.913251535
          0,           0,        2034,      -1.692085677,       1.462317425,       1.611320404,       5.361414296,      -1.913731109
          0,           0,        2035,      -1.692996679,       1.461733622,        1.61087084,       5.359671649,      -1.914062678
          0,           0,        2036,      -1.693714364,       1.460972474,       1.610494911,        5.35815468,      -1.914279141
          0,           0,        2037,      -1.694330939,       1.459905591,       1.610016383,       5.356751255,      -1.914333376
          0,           0,        2038,      -1.694840244,       1.458588117,       1.609449575,       5.355484763,       -1.91420669
          0,           0,        2039,      -1.695152081,       1.457288715,       1.608957075,       5.354502989,      -1.913902369
          0,           0,        2040,      -1.695278617,       1.456090606,       1.608526724,       5.353797539,      -1.913420571
          0,           0,        2041,      -1.695187662,       1.455088754,       1.608210605,       5.353445952,      -1.912739118
          0,           0,        2042,      -1.694835582,       1.454505936,       1.608080988,       5.353531802,      -1.911847151
          0,           0,        2043,      -1.694260276,       1.454087645,       1.608108709,       5.354018063,      -1.910791792
