"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         134,      -3.394749973,      -5.403470095,      -4.951341974,      -5.548320504,      -3.918670465,     -0.2544302134,     -0.2346043161,        3.78272775,       1.835699382
          0,           0,         135,      -3.396003937,      -5.404396918,      -4.947690608,      -5.540426976,      -3.920031016,      -0.257399601,     -0.2302440629,       3.785031213,       1.845256012
          0,           0,         136,      -3.397243655,       -5.40530057,      -4.943977042,      -5.532538846,       -3.92137972,     -0.2602955007,     -0.2259430782,       3.787251194,       1.855047838
          0,           0,         137,      -3.398525333,      -5.406234266,      -4.940226431,       -5.52465679,      -3.922773625,     -0.2633273912,     -0.2219817922,       3.789275658,       1.865061365
          0,           0,         138,      -3.399791383,      -5.407143404,      -4.936413782,      -5.516772324,      -3.924154346,     -0.2661613211,     -0.2180625675,       3.791239723,       1.875303191
          0,           0,         139,      -3.401110786,      -5.408093332,      -4.932571376,      -5.508890448,      -3.925591856,     -0.2690234169,     -0.2145145237,       3.793009128,       1.885752473
          0,           0,         140,      -3.402439299,      -5.409042222,      -4.928681592,      -5.501006744,      -3.927041248,      -0.271614697,     -0.2110959832,       3.794689818,       1.896408079
          0,           0,         141,      -3.403790795,      -5.410003285,      -4.924752766,       -5.49312229,      -3.928516576,     -0.2739437214,     -0.2078931369,       3.796261991,       1.907259135
          0,           0,         142,      -3.405158509,      -5.410970218,      -4.920784507,      -5.485237924,      -3.930010937,      -0.275884272,     -0.2048316181,       3.797751018,       1.918293524
          0,           0,         143,       -3.40656576,      -5.411965161,      -4.916790015,      -5.477357932,      -3.931547974,     -0.2775008277,      -0.202013021,       3.799118415,       1.929494404
          0,           0,         144,       -3.40802503,      -5.413000004,      -4.912777719,      -5.469487033,      -3.933140328,     -0.2788713085,     -0.1994789219,       3.800343579,       1.940845058
          0,           0,         145,      -3.409557587,      -5.414095398,      -4.908764908,       -5.46163571,      -3.934809346,     -0.2798072736,     -0.1972415476,       3.801408045,       1.952315761
          0,           0,         146,       -3.41110277,      -5.415194468,      -4.904729014,      -5.453800407,      -3.936493318,     -0.2800933032,     -0.1950888965,       3.802432901,       1.963907258
          0,           0,         147,      -3.412665242,      -5.416302129,      -4.900677731,       -5.44598745,      -3.938196801,     -0.2796972931,     -0.1930328997,       3.803414552,       1.975599718
          0,           0,         148,      -3.414305668,      -5.417476308,      -4.896646742,      -5.438215165,      -3.939981114,     -0.2786411774,     -0.1912035684,       3.804257383,       1.987346523
          0,           0,         149,      -3.415993176,      -5.418688551,      -4.892628702,       -5.43048694,      -3.941814706,     -0.2768614634,     -0.1894869052,       3.805024097,       1.999133417
          0,           0,         150,      -3.417713549,      -5.419926168,      -4.888623717,      -5.422808631,      -3.943682913,     -0.2743595314,     -0.1878168394,       3.805744127,       2.010940312
          0,           0,         151,       -3.41948863,      -5.421210273,       -4.88464702,       -5.41519169,      -3.945607778,     -0.2713155723,     -0.1862273737,       3.806378978,       2.022734719
          0,           0,         152,      -3.421339198,      -5.422561864,      -4.880720386,      -5.407653212,      -3.947609901,     -0.2675953722,     -0.1846824465,       3.806915613,       2.034472098
          0,           0,         153,      -3.423291044,      -5.424005961,      -4.876861981,      -5.400208218,      -3.949715268,     -0.2633739496,     -0.1831499046,       3.807322798,       2.046112255
          0,           0,         154,      -3.425339812,      -5.425540455,      -4.873084768,      -5.392873801,      -3.951918814,     -0.2585960911,     -0.1815724538,       3.807620506,       2.057615665
          0,           0,         155,      -3.427485514,      -5.427168116,       -4.86940785,      -5.385675087,      -3.954219682,     -0.2532917568,     -0.1799111327,       3.807817746,       2.068938912
          0,           0,         156,      -3.429759714,      -5.428919872,      -4.865854842,       -5.37863207,      -3.956649632,     -0.2477237952,     -0.1781788037,       3.807862015,       2.080029015
          0,           0,         157,      -3.432163987,      -5.430799158,       -4.86244084,      -5.371759903,      -3.959209628,     -0.2418107853,     -0.1762847395,       3.807767593,       2.090829692
          0,           0,         158,      -3.434795708,      -5.432899081,      -4.859224944,      -5.365094647,      -3.961998041,     -0.2355886801,     -0.1741945912,       3.807405699,       2.101228543
          0,           0,         159,      -3.438101794,      -5.435639431,      -4.856428866,      -5.358753197,      -3.965468709,     -0.2293001006,     -0.1719310839,       3.806154535,       2.110892231
          0,           0,         160,       -3.44172097,      -5.438686194,      -4.853916861,      -5.352694249,      -3.969253089,     -0.2230561254,     -0.1693973348,       3.804526658,       2.119876997
          0,           0,         161,      -3.444843738,      -5.441286598,      -4.851335946,      -5.346761904,      -3.972526875,     -0.2168044199,     -0.1665066386,       3.803636243,       2.128571552
          0,           0,         162,      -3.447520942,      -5.443489933,      -4.848711917,      -5.340965561,       -3.97534119,     -0.2105233027,     -0.1632758434,       3.803391144,       2.136963588
          0,           0,         163,      -3.449750309,      -5.445295061,      -4.846042858,      -5.335302396,       -3.97769352,     -0.2043910563,     -0.1597945374,       3.803767586,       2.145072302
          0,           0,         164,      -3.451733678,      -5.446887877,       -4.84340179,      -5.329801422,      -3.979790176,     -0.1987927825,     -0.1562505197,       3.804453723,       2.152833773
