"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          83,      -4.659156158,      -6.636947186,      -5.985738913,      -6.540364119,      -5.187988188,      -1.338231736,      -1.260520126,       2.670429874,      0.9219363268
          0,           0,          84,      -4.661234706,      -6.637582547,       -5.98320114,      -6.536315073,      -5.190207864,      -1.336787085,      -1.260053881,       2.670673184,      0.9320590791
          0,           0,          85,      -4.663364903,      -6.638192849,       -5.98084315,      -6.532508936,      -5.192476689,      -1.335501692,      -1.259582244,       2.670854838,        0.94177808
          0,           0,          86,      -4.665539013,      -6.638814665,      -5.978674396,      -6.528700259,       -5.19478548,      -1.334372222,       -1.25915039,        2.67093957,      0.9511688247
          0,           0,          87,      -4.667699801,      -6.639438543,      -5.976697128,      -6.525022579,      -5.197080011,      -1.333091047,      -1.258673892,       2.671029952,      0.9602790557
          0,           0,          88,      -4.669811222,      -6.640047006,      -5.974868725,      -6.521391243,      -5.199319409,      -1.331726565,      -1.258155354,        2.67115602,      0.9691584447
          0,           0,          89,      -4.671856719,      -6.640654446,       -5.97319354,       -6.51784339,      -5.201491308,      -1.330276032,      -1.257614429,       2.671313436,      0.9778355867
          0,           0,          90,      -4.673845666,      -6.641295552,      -5.971674045,      -6.514324966,      -5.203604217,      -1.329003274,      -1.257087224,        2.67145397,      0.9863485928
          0,           0,          91,      -4.675726186,      -6.641923637,      -5.970259475,      -6.510834936,      -5.205606556,      -1.327560354,      -1.256538447,       2.671636595,      0.9947130113
          0,           0,          92,       -4.67757549,      -6.642622302,      -5.968984759,      -6.507363291,      -5.207577873,      -1.326425215,      -1.256035737,       2.671753983,       1.002928483
          0,           0,          93,      -4.679376884,      -6.643362596,      -5.967840911,      -6.503925869,      -5.209500267,      -1.325315272,      -1.255568284,       2.671889784,       1.011004867
          0,           0,          94,       -4.68113226,      -6.644145082,      -5.966822298,      -6.500513538,      -5.211375346,      -1.324187895,       -1.25508182,       2.672009859,         1.0189412
          0,           0,          95,      -4.682882407,      -6.644990623,      -5.965927475,      -6.497132201,      -5.213246224,      -1.323480373,      -1.254626408,       2.672081925,       1.026738335
          0,           0,          96,      -4.684552282,      -6.645822431,      -5.965108753,      -6.493771225,      -5.215032968,       -1.32235121,      -1.254194031,       2.672229551,       1.034400038
          0,           0,          97,      -4.686167649,      -6.646686774,      -5.964415458,      -6.490441828,      -5.216762922,      -1.321086183,      -1.253764404,       2.672393702,       1.041923565
          0,           0,          98,      -4.687763095,      -6.647567522,      -5.963771149,      -6.487127599,      -5.218473055,      -1.320179696,      -1.253274391,       2.672547797,       1.049313989
          0,           0,          99,      -4.689268123,      -6.648450143,      -5.963225179,       -6.48383161,      -5.220089124,      -1.318939783,      -1.252817446,       2.672771343,       1.056581786
          0,           0,         100,      -4.690722607,      -6.649322619,      -5.962714676,      -6.480551597,      -5.221652748,      -1.317684233,      -1.252347206,       2.673019068,       1.063719497
          0,           0,         101,      -4.692172091,      -6.650247882,      -5.962298796,      -6.477302531,      -5.223211368,      -1.316756898,      -1.251948298,       2.673204394,       1.070730189
          0,           0,         102,      -4.693583008,      -6.651162902,      -5.961897824,       -6.47406076,      -5.224730286,      -1.315895765,      -1.251567288,       2.673390719,       1.077624404
          0,           0,         103,      -4.694937259,      -6.652085487,      -5.961574916,       -6.47085082,      -5.226189369,      -1.314842556,      -1.251188483,       2.673612887,       1.084391978
          0,           0,         104,      -4.696281372,      -6.653013694,      -5.961259153,      -6.467652232,      -5.227638303,      -1.314166025,      -1.250901882,       2.673779433,       1.091054562
          0,           0,         105,      -4.697624033,      -6.653980019,      -5.961008148,      -6.464483198,      -5.229086101,      -1.313818659,       -1.25060346,       2.673904427,       1.097598799
          0,           0,         106,      -4.698854352,      -6.654864398,      -5.960751658,      -6.461342153,      -5.230414035,      -1.312817205,       -1.25038966,       2.674136029,        1.10403761
          0,           0,         107,      -4.700074178,      -6.655773504,      -5.960542497,      -6.458227274,      -5.231731428,      -1.312186422,       -1.25018141,       2.674323969,       1.110373069
          0,           0,         108,      -4.701249026,      -6.656647773,      -5.960329259,      -6.455137081,      -5.233000703,      -1.311533513,      -1.249942221,        2.67454097,       1.116606986
          0,           0,         109,      -4.702326563,      -6.657476565,      -5.960148577,       -6.45208246,      -5.234167134,      -1.310616292,       -1.24965422,       2.674833426,        1.12274511
          0,           0,         110,      -4.703394428,      -6.658288308,      -5.959958547,      -6.449044123,      -5.235322845,      -1.309883933,      -1.249435316,       2.675102905,       1.128787873
          0,           0,         111,      -4.704470374,      -6.659119581,      -5.959800131,      -6.446051562,      -5.236486039,      -1.309493634,      -1.249276664,       2.675298292,       1.134729499
          0,           0,         112,      -4.705498444,      -6.659908564,      -5.959630938,       -6.44306404,      -5.237598304,      -1.308908749,      -1.249118879,       2.675523296,       1.140581799
          0,           0,         113,      -4.706495247,      -6.660670589,       -5.95947888,       -6.44012753,      -5.238675143,      -1.308257366,      -1.248956568,       2.675754685,        1.14632823
          0,           0,         114,       -4.70754649,      -6.661471777,      -5.959341598,      -6.437206324,      -5.239808663,      -1.308143327,      -1.248928754,       2.675865082,       1.151981747
          0,           0,         115,      -4.708572037,      -6.662240095,      -5.959211556,       -6.43432553,      -5.240912595,      -1.307938731,      -1.248867915,       2.675988555,       1.157533623
          0,           0,         116,      -4.709561161,      -6.662970598,      -5.959083507,      -6.431463701,       -5.24197624,      -1.307594926,      -1.248840931,        2.67611732,       1.162988515
          0,           0,         117,      -4.710612272,      -6.663738024,      -5.958982156,      -6.428642804,      -5.243102194,      -1.307694373,      -1.248906967,       2.676140947,       1.168341507
          0,           0,         118,      -4.711575716,      -6.664432423,       -5.95888578,      -6.425837138,      -5.244133178,      -1.307275758,      -1.248957436,       2.676268349,       1.173597567
