"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          82,      -4.641062919,      -6.574090856,      -6.152570917,      -6.858042897,      -5.164791284,      -1.431230908,      -1.303334846,       2.581321303,      0.4400489904
          0,           0,          83,      -4.642883714,      -6.580319244,      -6.148334842,      -6.841610401,      -5.166816238,      -1.426719212,       -1.29845567,       2.586778709,      0.4596124511
          0,           0,          84,      -4.644326236,      -6.586338357,      -6.143973394,      -6.825658088,      -5.168459637,      -1.422321508,      -1.293876016,       2.592145551,      0.4788586863
          0,           0,          85,       -4.64542051,      -6.592123143,      -6.139504927,      -6.810179514,      -5.169750944,      -1.418099043,      -1.289600495,       2.597408875,      0.4977523247
          0,           0,          86,      -4.646191148,      -6.597646912,        -6.1349487,      -6.795206908,      -5.170713802,       -1.41385763,      -1.285618703,        2.60255259,      0.5162734389
          0,           0,          87,      -4.646673107,      -6.602892656,      -6.130320012,      -6.780709883,      -5.171383025,       -1.40974063,      -1.281920257,       2.607559774,      0.5344128037
          0,           0,          88,      -4.646891014,      -6.607846532,      -6.125639736,      -6.766709482,      -5.171782789,      -1.405705737,      -1.278504619,       2.612426959,       0.552174003
          0,           0,          89,      -4.646897062,      -6.612488711,      -6.120925343,      -6.753191413,      -5.171965348,      -1.401850198,      -1.275358325,       2.617129211,      0.5695213681
          0,           0,          90,      -4.646711268,      -6.616819427,      -6.116198698,      -6.740174217,       -5.17195049,      -1.398092519,      -1.272464651,        2.62166622,      0.5864692244
          0,           0,          91,      -4.646345928,      -6.620843995,      -6.111472959,       -6.72761159,      -5.171750579,      -1.394402367,      -1.269821316,       2.626045411,      0.6030525622
          0,           0,          92,      -4.645843265,      -6.624567468,      -6.106774919,      -6.715542278,      -5.171407864,      -1.390858248,      -1.267415111,       2.630249008,      0.6192495625
          0,           0,          93,      -4.645252657,      -6.627978326,      -6.102115029,      -6.703938949,      -5.170972094,      -1.387485135,      -1.265228778,       2.634263594,      0.6350367147
          0,           0,          94,      -4.644604846,      -6.631075093,      -6.097506156,      -6.692829698,      -5.170474276,      -1.384243175,       -1.26326173,       2.638079237,      0.6504197019
          0,           0,          95,      -4.643931255,      -6.633867413,      -6.092963745,      -6.682179865,      -5.169946184,       -1.38116386,      -1.261497438,       2.641692934,       0.665398066
          0,           0,          96,      -4.643266075,      -6.636367696,      -6.088502183,      -6.672020126,      -5.169422311,      -1.378274309,      -1.259917662,       2.645105456,       0.679962568
          0,           0,          97,      -4.642626664,      -6.638583967,      -6.084131609,      -6.662313434,      -5.168920314,      -1.375501204,      -1.258522218,       2.648319807,      0.6941275122
          0,           0,          98,       -4.64203905,      -6.640534481,      -6.079863756,      -6.653084451,      -5.168466466,      -1.372897228,      -1.257290046,       2.651335743,      0.7078887627
          0,           0,          99,      -4.641516479,      -6.642235798,      -6.075707415,       -6.64429743,      -5.168074363,      -1.370422282,      -1.256214035,       2.654154267,      0.7212624677
          0,           0,         100,      -4.641079071,      -6.643708571,      -6.071672373,      -6.635971627,      -5.167764267,       -1.36811965,      -1.255277424,       2.656782606,      0.7342454207
          0,           0,         101,      -4.640733853,      -6.644967703,      -6.067762988,      -6.628073744,      -5.167543455,      -1.365922866,      -1.254470903,       2.659223913,      0.7468517712
          0,           0,         102,       -4.64048806,      -6.646031767,      -6.063983422,      -6.620611443,      -5.167419229,      -1.363819231,      -1.253786875,       2.661487804,      0.7590918547
          0,           0,         103,      -4.640352242,      -6.646919106,      -6.060336126,      -6.613560163,      -5.167402403,      -1.361813657,      -1.253214681,       2.663586461,      0.7709656537
          0,           0,         104,       -4.64033002,      -6.647657441,      -6.056823826,      -6.606920505,      -5.167496616,      -1.359940281,      -1.252738498,       2.665508569,      0.7824735862
          0,           0,         105,      -4.640353966,      -6.648333864,      -6.053538114,      -6.600737997,      -5.167632063,      -1.358132676,      -1.252358592,       2.667213409,      0.7935393686
          0,           0,         106,        -4.6404376,      -6.648965385,      -6.050504527,      -6.594985376,      -5.167822956,      -1.356436215,      -1.252056138,       2.668727203,      0.8041487237
          0,           0,         107,      -4.640616039,      -6.649539426,      -6.047687008,      -6.589605778,      -5.168105638,      -1.354832037,        -1.2518191,       2.670079215,       0.814356245
          0,           0,         108,      -4.640985602,      -6.649964051,      -6.044928223,      -6.584480324,      -5.168580647,      -1.353358441,      -1.251631388,       2.671349788,      0.8242859766
          0,           0,         109,      -4.641549167,      -6.650240971,      -6.042188008,      -6.579614529,      -5.169250417,      -1.351951035,      -1.251486389,       2.672528592,      0.8339932678
          0,           0,         110,      -4.642271914,      -6.650402135,      -6.039470576,      -6.574988123,      -5.170079753,      -1.350558003,      -1.251369925,       2.673596083,      0.8434916571
          0,           0,         111,      -4.643114107,      -6.650481397,      -6.036800364,      -6.570599567,       -5.17102785,      -1.349185324,      -1.251277953,       2.674567348,      0.8527845298
          0,           0,         112,      -4.644053681,      -6.650505971,       -6.03419016,      -6.566429454,      -5.172072419,      -1.347859043,      -1.251205311,       2.675442125,      0.8618635051
          0,           0,         113,      -4.645081789,       -6.65049357,      -6.031648081,      -6.562470129,      -5.173204453,      -1.346568278,      -1.251145142,       2.676218362,      0.8707242934
          0,           0,         114,      -4.646185068,      -6.650456245,      -6.029175676,       -6.55870741,      -5.174410368,      -1.345293169,      -1.251091325,       2.676902568,      0.8793620024
          0,           0,         115,      -4.647360096,      -6.650419933,       -6.02678873,      -6.555137578,      -5.175686657,      -1.344080198,      -1.251037782,       2.677485172,      0.8877666663
          0,           0,         116,      -4.648578663,      -6.650367625,      -6.024472902,      -6.551729547,      -5.177005057,       -1.34287947,      -1.250981729,       2.677991452,      0.8959507427
          0,           0,         117,      -4.649818202,      -6.650303272,       -6.02223611,      -6.548483067,      -5.178342253,      -1.341688682,      -1.250921816,        2.67843035,      0.9039165356
          0,           0,         118,      -4.651139629,      -6.650272571,      -6.020102466,      -6.545401102,      -5.179760505,      -1.340520325,      -1.250848335,       2.678763881,      0.9116399258
          0,           0,         119,      -4.652532909,      -6.650281714,      -6.018080523,      -6.542486546,      -5.181249186,      -1.339354944,      -1.250762423,       2.679003875,      0.9191117718
