"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          37,      -3.486911163,      -5.519505865,      -4.769219808,      -4.868966427,      -4.009603202,    0.008738705434,    -0.01627946232,       3.930295962,       2.717469797
          0,           0,          38,      -3.489206523,      -5.524711423,      -4.782576504,      -4.850135211,      -4.010399471,     0.01078018414,    -0.01343052967,       3.931510636,       2.720170338
          0,           0,          39,       -3.49163468,      -5.529444826,      -4.794639709,      -4.831693952,      -4.011335907,     0.01495336324,    -0.01067255041,       3.931913319,       2.721307218
          0,           0,          40,        -3.4936834,      -5.533553644,      -4.804547089,       -4.81366514,      -4.011861694,     0.01959863548,   -0.008978286508,        3.93278984,       2.722236957
          0,           0,          41,      -3.495017122,       -5.53653079,      -4.811404959,      -4.796563605,      -4.011751239,     0.02305530158,    -0.00722785163,       3.935077355,       2.723493613
          0,           0,          42,      -3.495936968,      -5.538824765,      -4.815852069,      -4.780306432,      -4.011313395,      0.0251446824,   -0.005468008906,       3.937481009,       2.725127683
          0,           0,          43,      -3.497063152,      -5.541081296,      -4.818425916,      -4.764792428,      -4.011152363,     0.02517108574,   -0.003544591371,       3.939203892,       2.727088499
          0,           0,          44,      -3.498178491,       -5.54299111,      -4.819435679,      -4.750080302,      -4.011059465,     0.02645457433,   -0.001544047152,       3.940274387,       2.729076619
          0,           0,          45,      -3.499259543,      -5.544656814,      -4.819650768,      -4.736178305,        -4.0109866,     0.03065848603,   0.0001860404242,       3.940629898,       2.730678544
          0,           0,          46,      -3.500119515,      -5.545847521,      -4.819572356,      -4.723065447,      -4.010777938,      0.0394717402,    0.001048755044,       3.941068855,       2.731365242
          0,           0,          47,      -3.501155976,      -5.547152623,      -4.818897103,      -4.710484564,      -4.010817694,      0.0412738595,    0.002260611154,        3.94288273,       2.732061442
          0,           0,          48,      -3.502076847,      -5.548314552,      -4.817595621,      -4.698446528,      -4.010835457,      0.0400523566,    0.003387926329,       3.944542278,       2.733175671
          0,           0,          49,      -3.502831825,       -5.54925434,      -4.816414188,      -4.687031181,      -4.010775079,     0.04074939305,    0.004827705639,       3.945561774,       2.734447406
          0,           0,          50,      -3.503270224,      -5.549898609,      -4.815963991,      -4.676050066,      -4.010465215,     0.04458000593,    0.006226572878,       3.946392943,        2.73584542
          0,           0,          51,      -3.504079397,       -5.55093553,       -4.81663545,      -4.665567615,      -4.010560741,      0.0480725357,    0.006623116169,       3.946556416,       2.736985123
          0,           0,          52,      -3.504929476,      -5.551811207,      -4.817813189,      -4.655589944,      -4.010786625,     0.04952644106,     0.00702745127,       3.947277007,       2.737848126
          0,           0,          53,      -3.505516098,      -5.552155808,      -4.819297759,      -4.646125481,      -4.010872016,     0.05260216304,    0.008061939927,       3.947977107,       2.738160933
          0,           0,          54,      -3.505776154,      -5.552254463,      -4.821060253,      -4.636992968,      -4.010699548,     0.05640088778,    0.009449823931,       3.949058576,       2.738401338
          0,           0,          55,      -3.506507947,      -5.552964025,      -4.823202675,      -4.628325355,      -4.011029097,     0.05792136312,    0.009702887977,       3.949373175,       2.738620811
          0,           0,          56,      -3.506543561,      -5.553111592,      -4.825939735,      -4.620001139,      -4.010729934,     0.06146736347,     0.01016961903,        3.95068074,       2.738976699
          0,           0,          57,      -3.506346038,      -5.552997994,      -4.829116411,      -4.612088532,      -4.010272241,     0.06616067151,     0.01086681192,       3.951951696,       2.739393235
          0,           0,          58,      -3.506224346,      -5.552941466,      -4.832474572,      -4.604460239,      -4.009942652,     0.06840653529,     0.01233184604,       3.953150866,       2.739886399
          0,           0,          59,      -3.506125065,      -5.552870312,       -4.83602487,      -4.597161682,      -4.009686248,     0.07070949373,     0.01304634461,       3.953920218,       2.740281453
          0,           0,          60,       -3.50584869,      -5.552563297,      -4.839885581,      -4.590256281,      -4.009303761,     0.07567639133,     0.01377204354,        3.95481774,       2.740319299
          0,           0,          61,      -3.505914486,      -5.552642687,      -4.843913062,      -4.583652041,      -4.009266888,     0.07934537692,     0.01400790787,       3.955478875,       2.740094698
          0,           0,          62,      -3.505711215,      -5.552497929,      -4.847686619,      -4.577295853,      -4.008996529,     0.08125786107,     0.01574392006,       3.956852956,        2.74008207
          0,           0,          63,      -3.505505429,      -5.552394102,      -4.851424144,      -4.571265169,      -4.008743903,     0.08309887701,     0.01722506858,       3.958073268,       2.740211251
          0,           0,          64,      -3.505669041,      -5.552738827,      -4.855074315,      -4.565478648,      -4.008843114,     0.08441417508,     0.01766367638,       3.958602821,       2.740500933
          0,           0,          65,      -3.505678867,      -5.552823884,      -4.858653258,       -4.55998494,      -4.008821667,     0.08717076141,     0.01871677629,       3.959029294,       2.740701546
          0,           0,          66,      -3.505749109,      -5.552889862,      -4.862061643,      -4.554722874,      -4.008875068,     0.08998137985,       0.019270173,       3.959322559,       2.740764108
          0,           0,          67,      -3.505886044,      -5.552948405,      -4.865367651,      -4.549722233,      -4.009010534,     0.09140477973,      0.0206437891,       3.959727331,       2.740652278
          0,           0,          68,      -3.506501868,      -5.553504455,      -4.868591799,      -4.545006388,      -4.009604889,     0.09199933875,     0.02060839232,       3.959554882,       2.740316077
          0,           0,          69,      -3.506692735,      -5.553617721,       -4.87136657,      -4.540506905,      -4.009808536,     0.09350926009,     0.02204978239,       3.960369017,        2.74006992
          0,           0,          70,       -3.50759331,      -5.554602126,      -4.874225129,      -4.536260317,      -4.010652159,     0.09326561781,      0.0220952891,       3.959981487,       2.739931588
          0,           0,          71,      -3.508124032,      -5.555160439,      -4.877047322,       -4.53222563,      -4.011153274,      0.0948490206,     0.02161292662,       3.959805719,       2.739858685
          0,           0,          72,      -3.509056074,      -5.556089265,      -4.879906244,      -4.528380032,      -4.012039067,     0.09419848457,     0.02189643236,       3.959267649,       2.739792474
          0,           0,          73,      -3.510155988,      -5.557153842,      -4.882648606,       -4.52474696,      -4.013078301,     0.09414072766,     0.02084641003,       3.958265134,       2.739610764
          0,           0,          74,      -3.509945859,      -5.556649112,      -4.884642972,      -4.521273343,      -4.012927018,     0.09714511509,     0.02187946357,       3.958906705,       2.739358139
          0,           0,          75,      -3.509672929,      -5.556051689,      -4.886574882,      -4.518006668,      -4.012724931,      0.1001943178,     0.02118706563,       3.959220487,       2.738939388
          0,           0,          76,      -3.509662819,      -5.555673659,      -4.888221913,      -4.514921925,      -4.012781972,      0.1027211449,      0.0213659384,       3.959140537,        2.73835622
          0,           0,          77,      -3.509603649,      -5.555347467,      -4.889903997,      -4.511948608,      -4.012773003,      0.1034787875,     0.02163926764,       3.959699592,       2.738052504
          0,           0,          78,      -3.509612605,      -5.554961075,      -4.891034609,      -4.509168441,      -4.012848048,      0.1041583971,     0.02184036431,       3.960037286,       2.737843485
          0,           0,          79,      -3.509208203,      -5.554083421,      -4.891845036,      -4.506466264,      -4.012535645,      0.1075379281,     0.02192852759,       3.960684207,       2.737814723
          0,           0,          80,      -3.509392826,      -5.553831384,      -4.893029575,      -4.503902953,      -4.012768794,      0.1079864536,     0.02154678336,       3.960509178,       2.737723331
          0,           0,          81,      -3.509698487,      -5.553455073,      -4.893485519,      -4.501466051,      -4.013165218,      0.1084389103,     0.02329681469,       3.960431534,       2.737468849
          0,           0,          82,      -3.510344595,      -5.553472041,      -4.894110701,      -4.499176143,      -4.013867236,      0.1084054196,     0.02449085702,       3.960057368,       2.736940024
          0,           0,          83,      -3.510899195,      -5.553394126,      -4.894620344,      -4.496975329,      -4.014483762,      0.1086167495,     0.02490329762,       3.959763177,       2.736280724
          0,           0,          84,      -3.511870311,      -5.553932147,      -4.895306025,      -4.494881151,      -4.015453283,      0.1091576206,      0.0235728448,       3.959028449,       2.735781825
          0,           0,          85,      -3.512831375,      -5.554448301,      -4.895576801,      -4.492857191,      -4.016421027,       0.106332249,     0.02551865942,       3.958566048,       2.735641576
          0,           0,          86,      -3.513777641,      -5.554961223,      -4.896312595,      -4.490974759,      -4.017365692,      0.1064071873,     0.02382038028,       3.957346557,       2.735403175
          0,           0,          87,      -3.514199256,      -5.554870069,      -4.896525472,       -4.48911152,       -4.01782054,      0.1058960336,     0.02432301097,       3.957553132,       2.735448855
          0,           0,          88,       -3.51453208,      -5.554596291,      -4.896975604,      -4.487353744,      -4.018216889,      0.1069525104,     0.02350506661,       3.957177876,       2.735294851
          0,           0,          89,      -3.514751234,      -5.554101386,      -4.897431809,      -4.485694647,      -4.018515223,       0.108775784,     0.02424936113,       3.956620773,       2.734833225
          0,           0,          90,      -3.515487184,      -5.554212161,      -4.897870024,      -4.484125926,      -4.019297345,       0.107519205,     0.02457452356,       3.955715963,        2.73420414
          0,           0,          91,      -3.515365501,      -5.553456993,      -4.898482015,      -4.482618805,      -4.019276249,      0.1087403885,     0.02213872289,       3.955817167,       2.733578914
          0,           0,          92,      -3.515732186,      -5.553178485,      -4.898487818,      -4.481186381,      -4.019706248,      0.1085004088,     0.02342739215,       3.955763871,       2.733074877
          0,           0,          93,      -3.514725999,      -5.551291563,      -4.897689916,       -4.47976416,      -4.018894346,      0.1088717024,     0.02617354336,       3.957322195,       2.732904028
          0,           0,          94,      -3.514577536,      -5.550541667,      -4.897777438,      -4.478473253,      -4.018840581,      0.1105830989,      0.0274348172,       3.957204931,       2.732701559
          0,           0,          95,      -3.514710543,      -5.550130991,      -4.898271903,      -4.477185129,      -4.019034988,      0.1121367133,     0.02628761581,        3.95640757,       2.732449312
          0,           0,          96,      -3.514581334,      -5.549347202,      -4.898139187,      -4.475950277,      -4.019022085,      0.1111958315,      0.0253101378,       3.956859522,       2.732317339
          0,           0,          97,      -3.514292317,      -5.548069714,      -4.897280562,       -4.47480949,      -4.018918614,      0.1125413207,     0.02777801681,       3.957157036,       2.731710693
          0,           0,          98,      -3.512939997,      -5.545827279,      -4.896539146,      -4.473717653,      -4.017790955,      0.1175360467,     0.03089568602,       3.958527301,       2.731023072
          0,           0,          99,      -3.512546058,       -5.54466292,      -4.895902666,      -4.472629302,      -4.017548782,      0.1188316489,     0.03046880165,       3.958662431,       2.730346307
          0,           0,         100,      -3.511733654,      -5.543095216,      -4.894792229,      -4.471567286,      -4.016918215,      0.1209026556,     0.03393345594,       3.959733292,       2.730060628
          0,           0,         101,      -3.512318613,      -5.543372788,      -4.895081039,      -4.470569807,      -4.017521127,      0.1187659227,     0.03338911425,       3.958889938,       2.729922236
          0,           0,         102,      -3.511772377,      -5.542087471,      -4.894148573,       -4.46962141,      -4.017142914,      0.1207387949,      0.0310463822,       3.959608363,       2.729669467
          0,           0,         103,      -3.510716942,      -5.540065974,      -4.892565402,      -4.468663502,      -4.016307285,      0.1247600695,     0.03463323623,       3.960692367,       2.729214626
          0,           0,         104,      -3.509625843,      -5.538204534,      -4.891471231,      -4.467756095,      -4.015414853,      0.1272718589,      0.0376838025,       3.961999473,         2.7289051
          0,           0,         105,      -3.510924625,      -5.538954506,      -4.891554426,      -4.466924557,       -4.01676412,      0.1255501401,     0.03642859498,       3.960290828,       2.728129019
          0,           0,         106,      -3.508992945,      -5.536124565,      -4.890209934,      -4.466122437,      -4.015107102,         0.1320375,     0.03587215691,       3.962025418,       2.727265295
          0,           0,         107,      -3.507658423,      -5.534132383,      -4.889496513,      -4.465357884,      -4.013963802,      0.1358225173,     0.03723454725,       3.963537392,       2.726195563
          0,           0,         108,      -3.507274308,      -5.532990243,      -4.888257101,      -4.464560788,      -4.013751685,      0.1375541631,     0.03989581882,       3.964686258,       2.725486895
          0,           0,         109,      -3.507063418,      -5.532023092,      -4.886779625,      -4.463817265,      -4.013706352,       0.140918949,     0.04209146289,        3.96525277,       2.724781001
          0,           0,         110,      -3.499614074,      -5.521720935,      -4.879123025,      -4.462973664,      -4.007249556,      0.1603956395,     0.04937408027,       3.974423592,       2.723811717
          0,           0,         111,      -3.505490062,      -5.528145428,      -4.882256876,      -4.462359427,      -4.012681736,      0.1483885517,     0.04563105841,       3.967315203,       2.722062412
          0,           0,         112,       -3.50700165,      -5.529344651,      -4.882453087,      -4.461686065,      -4.014180352,      0.1462269963,      0.0465734605,       3.965441607,       2.720204885
          0,           0,         113,      -3.508493906,      -5.530407826,       -4.88377522,      -4.461099642,      -4.015688167,      0.1476238067,     0.04328151763,       3.964296245,       2.717683234
          0,           0,         114,      -3.507658613,      -5.528646323,      -4.882335623,      -4.460389086,      -4.015108257,      0.1526849986,     0.04374508838,       3.966799093,       2.715521594
          0,           0,         115,      -3.507530672,      -5.527133987,      -4.879431174,      -4.459683279,      -4.015292285,       0.156804387,     0.04785804675,       3.967978463,        2.71289652
          0,           0,         116,      -3.507636487,      -5.525520317,      -4.875128978,      -4.458885102,      -4.015752783,      0.1588644975,     0.05147013501,       3.969049498,       2.710019689
          0,           0,         117,      -3.512517896,      -5.529671247,      -4.875632636,      -4.458141766,      -4.020528474,      0.1516032195,     0.05025052568,       3.964179194,       2.706183845
          0,           0,         118,      -3.515089102,      -5.531092538,      -4.874612855,      -4.457355989,      -4.023197557,      0.1495254582,     0.04834051376,       3.962377891,       2.702332308
          0,           0,         119,      -3.517271202,      -5.532008893,      -4.873991005,      -4.456552631,      -4.025575638,      0.1509451159,     0.04940912628,       3.961016002,       2.698003829
          0,           0,         120,      -3.514435617,         -5.527674,      -4.870843079,       -4.45564282,      -4.023235102,      0.1642225105,     0.05166243036,       3.965673643,       2.694050829
          0,           0,         121,      -3.515566059,      -5.527036577,      -4.867756037,      -4.454748862,      -4.024686414,       0.167520196,      0.0576137771,       3.965402755,       2.689303898
          0,           0,         122,      -3.517151008,      -5.526667904,      -4.863980986,       -4.45363526,      -4.026604282,      0.1654650478,     0.06083706858,       3.965237994,        2.68543523
          0,           0,         123,      -3.520758121,      -5.529154027,      -4.863541321,      -4.452583334,      -4.030228679,      0.1608398084,     0.05851644962,       3.961639537,       2.682102674
          0,           0,         124,      -3.527033236,      -5.534283779,      -4.863730482,      -4.451487106,      -4.036464345,       0.151511436,     0.05433904452,       3.956268482,       2.679880719
          0,           0,         125,      -3.531395938,       -5.53730226,      -4.862397251,      -4.450217756,      -4.040973011,      0.1453543335,     0.05444585013,       3.952876906,       2.678753272
          0,           0,         126,      -3.533992545,      -5.538685441,      -4.860460221,       -4.44891514,      -4.043763145,      0.1437815783,     0.05418479376,       3.950960068,         2.6783236
          0,           0,         127,      -3.537053467,      -5.540792324,      -4.858897239,      -4.447405627,       -4.04691478,      0.1388845254,     0.05633715186,       3.948188558,       2.678587116
          0,           0,         128,      -3.540455611,      -5.543639283,      -4.859579841,      -4.445767331,       -4.05027084,      0.1333930686,      0.0533467703,       3.944602948,       2.679691139
          0,           0,         129,      -3.541757095,       -5.54414133,       -4.85890234,      -4.443916596,      -4.051701886,      0.1286998088,     0.05259082791,       3.943733719,       2.682750774
          0,           0,         130,      -3.543204503,      -5.544974262,      -4.859695385,      -4.441946953,      -4.053234399,      0.1234381958,     0.05031414009,       3.942427337,       2.686546606
          0,           0,         131,      -3.544152596,        -5.5451606,      -4.859910143,       -4.43972644,      -4.054225435,      0.1206739053,     0.04774594495,       3.941584387,        2.69072942
          0,           0,         132,      -3.543725344,      -5.543193681,      -4.856822758,      -4.437045705,      -4.054067025,      0.1181207971,     0.04869522129,       3.942221683,       2.696234422
          0,           0,         133,      -3.544240865,       -5.54262288,      -4.855631132,       -4.43417584,      -4.054625884,      0.1166546424,     0.04770381567,       3.941786157,       2.701930877
          0,           0,         134,      -3.545621382,      -5.543368909,      -4.856275881,      -4.431022177,      -4.055863975,      0.1124482405,     0.04816639682,       3.940036475,       2.708052409
          0,           0,         135,      -3.545656967,      -5.542492571,      -4.856382788,      -4.427549455,      -4.055888319,      0.1087949913,     0.04763469988,       3.939497581,       2.714494871
          0,           0,         136,      -3.543791431,      -5.539672435,      -4.856930603,      -4.423676459,      -4.054087897,      0.1090287029,     0.04578910828,       3.940710921,       2.720278147
          0,           0,         137,      -3.540043209,      -5.535271441,      -4.856985176,       -4.41958582,       -4.05044298,      0.1111395657,     0.04572772733,       3.944398318,       2.726658709
          0,           0,         138,      -3.536832215,      -5.531669001,      -4.857278452,      -4.415246182,      -4.047243606,      0.1166724603,     0.04203139118,       3.948134569,       2.733314631
          0,           0,         139,      -3.536435024,       -5.52972214,      -4.856208685,      -4.410689314,      -4.046871122,      0.1114166527,     0.04327240967,       3.948193355,       2.738884953
          0,           0,         140,      -3.537391478,      -5.529506822,      -4.856574054,      -4.406071048,      -4.047672059,      0.1077136797,     0.04186858279,       3.946947897,       2.743621623
          0,           0,         141,      -3.537390188,      -5.528177222,      -4.854514886,      -4.401555096,      -4.047662693,      0.1051195881,     0.04538491251,       3.947088424,       2.748324085
          0,           0,         142,      -3.528663372,      -5.519731997,      -4.853790355,      -4.397301927,      -4.039215802,      0.1243141402,     0.05570698136,       3.957071436,       2.751814322
          0,           0,         143,      -3.534842877,      -5.524701578,      -4.854374131,       -4.39330713,      -4.045012615,       0.106743298,     0.04771917092,       3.950331847,       2.754670857
          0,           0,         144,      -3.539790777,      -5.529213878,      -4.856013372,      -4.389757766,      -4.049596826,     0.09513887351,     0.04372374052,       3.945535221,       2.757196233
          0,           0,         145,       -3.54437331,      -5.533486551,        -4.8573435,      -4.386605746,      -4.053867266,     0.08357287897,     0.04507523818,         3.9416867,       2.759084975
          0,           0,         146,      -3.544761988,      -5.535164726,      -4.860898286,      -4.384000632,      -4.053979352,     0.08533307707,     0.04747845228,       3.942107268,       2.759990548
          0,           0,         147,      -3.543108161,      -5.535085441,      -4.863666992,      -4.381800031,      -4.052199569,     0.09317007663,     0.05146653346,       3.945826734,       2.760554829
          0,           0,         148,      -3.541253425,      -5.534393157,      -4.865019283,       -4.38012322,      -4.050418039,      0.1028470315,     0.05629662636,       3.950102813,       2.760360712
          0,           0,         149,       -3.53918778,      -5.533476631,      -4.865600709,      -4.378959098,      -4.048525102,      0.1110859969,     0.06346344193,       3.954982962,        2.75984611
          0,           0,         150,      -3.549997138,      -5.544819334,      -4.868211404,       -4.37821135,      -4.058741303,     0.08920472369,     0.05439093278,       3.944635447,       2.758929962
          0,           0,         151,      -3.556226682,      -5.551533311,      -4.867360664,       -4.37789221,      -4.064758036,     0.07566825686,     0.05058431673,       3.938607491,       2.758127084
          0,           0,         152,      -3.554729682,      -5.551357717,       -4.86485152,      -4.377905852,      -4.063434271,     0.07990994532,     0.05356527359,       3.939394265,       2.757446569
          0,           0,         153,      -3.551182023,       -5.54930748,      -4.862260229,      -4.378238228,      -4.060147878,     0.09189476083,     0.05183464505,       3.943161728,       2.756538633
          0,           0,         154,      -3.542756119,      -5.541642682,      -4.857019301,      -4.378790477,      -4.052459856,      0.1126019601,     0.05959518883,       3.953429507,       2.755399709
          0,           0,         155,      -3.533911447,      -5.531969924,        -4.8447679,      -4.379522162,      -4.044705054,      0.1293456991,     0.07018233556,       3.964001535,       2.754630466
          0,           0,         156,      -3.541257174,      -5.538643495,      -4.839329264,      -4.380545052,      -4.051995008,      0.1117258219,      0.0617507334,       3.954595425,       2.753702361
          0,           0,         157,      -3.540738935,      -5.537599084,      -4.831868519,      -4.381598132,       -4.05186274,      0.1112067197,     0.06046032239,        3.95319892,       2.752615258
          0,           0,         158,      -3.536075774,      -5.533058575,      -4.824241299,      -4.382685014,       -4.04762193,      0.1181810849,     0.05965965104,       3.956847709,       2.752178447
          0,           0,         159,      -3.528672031,      -5.524537757,      -4.813040633,      -4.383590982,      -4.041072583,      0.1333776408,     0.06130562527,       3.965026131,       2.752038373
          0,           0,         160,      -3.520563706,      -5.515666901,      -4.804169966,      -4.384512731,      -4.033629844,      0.1510973421,     0.07310905702,        3.97415364,       2.751704167
          0,           0,         161,      -3.525321488,      -5.517779952,      -4.795771087,      -4.385280194,      -4.038809611,      0.1383633307,     0.06734180502,       3.969250376,       2.751234974
          0,           0,         162,      -3.531083897,      -5.522013342,      -4.792476525,       -4.38605771,      -4.044623057,      0.1255800841,      0.0619651329,       3.961544476,       2.750483808
          0,           0,         163,      -3.524684657,      -5.513861736,       -4.78433876,      -4.386532083,      -4.038978876,      0.1393760483,     0.06754592267,       3.967775565,       2.750139706
          0,           0,         164,      -3.523553768,      -5.512750138,       -4.78455318,      -4.387086471,      -4.037895668,      0.1403925882,     0.06610152441,        3.96834601,        2.74974736
          0,           0,         165,      -3.510067906,       -5.49824564,      -4.777976572,      -4.387259004,      -4.025311693,       0.168461673,     0.08376430532,       3.984769192,       2.749117082
          0,           0,         166,      -3.518721391,      -5.504815817,      -4.778869751,       -4.38740011,      -4.033956871,      0.1535427904,     0.06809753993,       3.974697278,       2.748111835
          0,           0,         167,      -3.519448522,      -5.502297811,      -4.773498641,      -4.387215753,      -4.035266846,      0.1507274864,     0.07143856584,       3.973988067,       2.747100711
          0,           0,         168,      -3.523317871,      -5.505261574,      -4.778157925,      -4.387106641,      -4.039007673,      0.1435333482,     0.06927201178,       3.968589997,       2.745393348
          0,           0,         169,      -3.514615052,      -5.494366653,      -4.770805902,      -4.386655619,      -4.031139766,      0.1629601546,     0.07850938539,       3.978012369,       2.744158543
