"Mach","Points:0","Points:1","Points:2"
9.102697372437e-01,-6.567822303623e-03,7.119649089873e-03,0.000000000000e+00
9.267305135727e-01,-6.447936873883e-03,7.225734647363e-03,0.000000000000e+00
9.164499044418e-01,-6.381778977811e-03,7.265159394592e-03,0.000000000000e+00
9.037188887596e-01,-6.306722760201e-03,7.312899921089e-03,0.000000000000e+00
1.973791241646e+00,-6.028204225004e-04,1.346000842750e-02,0.000000000000e+00
1.952929973602e+00,-8.992442162707e-04,1.323805563152e-02,0.000000000000e+00
1.961654782295e+00,-7.016030140221e-04,1.331830024719e-02,0.000000000000e+00
1.914964914322e+00,-1.195965218358e-03,1.282614469528e-02,0.000000000000e+00
1.941293954849e+00,-9.516070713289e-04,1.305058598518e-02,0.000000000000e+00
1.977046370506e+00,-4.382061306387e-04,1.339118741453e-02,0.000000000000e+00
1.988577485085e+00,-3.364106523804e-04,1.350540295243e-02,0.000000000000e+00
1.999283790588e+00,-2.219681919087e-04,1.359015982598e-02,0.000000000000e+00
2.008385896683e+00,-1.118229702115e-04,1.367821451277e-02,0.000000000000e+00
2.016281604767e+00,0.000000000000e+00,1.376042608172e-02,0.000000000000e+00
6.193268554250e-13,-4.958287812769e-03,8.132360875607e-03,0.000000000000e+00
4.565660458207e-13,-4.892777185887e-03,8.172292262316e-03,0.000000000000e+00
7.632941007614e-01,-5.775534082204e-03,7.654443383217e-03,0.000000000000e+00
7.691383957863e-01,-5.683197639883e-03,7.723506540060e-03,0.000000000000e+00
7.667853832245e-01,-5.598800256848e-03,7.783520035446e-03,0.000000000000e+00
7.942615747452e-01,-5.812469869852e-03,7.636446971446e-03,0.000000000000e+00
8.781157732010e-01,-6.062276195735e-03,7.484299596399e-03,0.000000000000e+00
8.540957570076e-01,-5.998235195875e-03,7.521910127252e-03,0.000000000000e+00
8.344160914421e-01,-5.928411614150e-03,7.565555628389e-03,0.000000000000e+00
8.177533149719e-01,-5.856926552951e-03,7.612343877554e-03,0.000000000000e+00
9.229675531387e-01,-6.190002430230e-03,7.413403596729e-03,0.000000000000e+00
9.022875428200e-01,-6.125148851424e-03,7.449546363205e-03,0.000000000000e+00
2.583273649216e-01,-4.962056875229e-03,8.138339966536e-03,0.000000000000e+00
3.578999340534e-01,-4.996531177312e-03,8.124549873173e-03,0.000000000000e+00
4.584921300411e-01,-5.025227554142e-03,8.113544434309e-03,0.000000000000e+00
7.938502430916e-01,-5.529480054975e-03,7.837900891900e-03,0.000000000000e+00
7.434759140015e-01,-5.438652820885e-03,7.886781357229e-03,0.000000000000e+00
7.763542532921e-01,-5.460880696774e-03,7.879547774792e-03,0.000000000000e+00
7.375190258026e-01,-5.354902241379e-03,7.941582240164e-03,0.000000000000e+00
7.136754393578e-01,-5.282332189381e-03,7.985373958945e-03,0.000000000000e+00
6.635789275169e-01,-5.267710424960e-03,7.986912503839e-03,0.000000000000e+00
6.264511942863e-01,-5.216900259256e-03,8.013746701181e-03,0.000000000000e+00
5.924831032753e-01,-5.155835766345e-03,8.047714829445e-03,0.000000000000e+00
5.662279129028e-01,-5.088604055345e-03,8.085817098618e-03,0.000000000000e+00
5.359723567963e-01,-5.027890671045e-03,8.119712583721e-03,0.000000000000e+00
8.507855534554e-01,-7.811163552105e-03,6.125513464212e-03,0.000000000000e+00
8.403714299202e-01,-7.790845818818e-03,6.089393049479e-03,0.000000000000e+00
8.445058465004e-01,-7.697974331677e-03,6.158626638353e-03,0.000000000000e+00
1.082614183426e+00,-7.210249546915e-03,7.546492852271e-03,0.000000000000e+00
1.040352582932e+00,-7.329906802624e-03,7.299882825464e-03,0.000000000000e+00
1.006859183311e+00,-7.459698710591e-03,7.071877364069e-03,0.000000000000e+00
9.820275902748e-01,-7.549182511866e-03,6.923278793693e-03,0.000000000000e+00
9.335019588470e-01,-7.651602849364e-03,6.574105471373e-03,0.000000000000e+00
9.204214811325e-01,-7.657516282052e-03,6.488224025816e-03,0.000000000000e+00
8.753436803818e-01,-7.715364452451e-03,6.290096323937e-03,0.000000000000e+00
9.013881087303e-01,-7.669205311686e-03,6.402825936675e-03,0.000000000000e+00
9.474599957466e-01,-7.585660554469e-03,6.690361537039e-03,0.000000000000e+00
9.645123481750e-01,-7.520196959376e-03,6.814084947109e-03,0.000000000000e+00
1.154901742935e+00,-6.876163184643e-03,8.139970712364e-03,0.000000000000e+00
1.115537643433e+00,-7.044574711472e-03,7.788914721459e-03,0.000000000000e+00
1.500314712524e+00,-5.081574432552e-03,1.062944065779e-02,0.000000000000e+00
1.393145442009e+00,-5.716488696635e-03,9.946210309863e-03,0.000000000000e+00
1.329430937767e+00,-5.960133858025e-03,9.577118791640e-03,0.000000000000e+00
1.422956109047e+00,-5.506711080670e-03,1.013074256480e-02,0.000000000000e+00
1.455274701118e+00,-5.291836801916e-03,1.031534373760e-02,0.000000000000e+00
1.268081426620e+00,-6.238869391382e-03,9.152101352811e-03,0.000000000000e+00
1.207227349281e+00,-6.558305118233e-03,8.649175986648e-03,0.000000000000e+00
1.552343130112e+00,-4.698022734374e-03,1.103579252958e-02,0.000000000000e+00
1.626153945923e+00,-4.237987566739e-03,1.154123246670e-02,0.000000000000e+00
1.584330797195e+00,-4.481236916035e-03,1.124419923872e-02,0.000000000000e+00
1.646932721138e+00,-3.998295869678e-03,1.162320561707e-02,0.000000000000e+00
1.680808544159e+00,-3.749728901312e-03,1.180452946573e-02,0.000000000000e+00
1.519584417343e+00,-4.882107488811e-03,1.074431557208e-02,0.000000000000e+00
1.693672418594e+00,-3.551060566679e-03,1.186937931925e-02,0.000000000000e+00
1.892326951027e+00,-1.317640417255e-03,1.259208377451e-02,0.000000000000e+00
1.878377079964e+00,-1.526836305857e-03,1.256667915732e-02,0.000000000000e+00
1.860693335533e+00,-1.755958423018e-03,1.252262573689e-02,0.000000000000e+00
1.810842275620e+00,-2.476518275216e-03,1.253176946193e-02,0.000000000000e+00
1.821850538254e+00,-2.307064598426e-03,1.253016386181e-02,0.000000000000e+00
1.831796884537e+00,-2.147344173864e-03,1.250298880041e-02,0.000000000000e+00
1.844774723053e+00,-1.964329276234e-03,1.249907165766e-02,0.000000000000e+00
1.738900303841e+00,-3.134131431580e-03,1.218157541007e-02,0.000000000000e+00
1.705446481705e+00,-3.357200417668e-03,1.190203893930e-02,0.000000000000e+00
1.775658726692e+00,-2.744496101514e-03,1.231073774397e-02,0.000000000000e+00
1.747863173485e+00,-2.975842915475e-03,1.215209439397e-02,0.000000000000e+00
8.734772205353e-01,-7.519457954913e-03,6.366979330778e-03,0.000000000000e+00
8.975712656975e-01,-7.353677414358e-03,6.549537647516e-03,0.000000000000e+00
9.176551103592e-01,-7.201734464616e-03,6.697843782604e-03,0.000000000000e+00
9.315267801285e-01,-7.085734512657e-03,6.796127650887e-03,0.000000000000e+00
9.463650584221e-01,-6.895623169839e-03,6.942234933376e-03,0.000000000000e+00
9.409226179123e-01,-6.972412578762e-03,6.892406847328e-03,0.000000000000e+00
9.503250122070e-01,-6.812764797360e-03,6.997101474553e-03,0.000000000000e+00
9.476892352104e-01,-6.745011545718e-03,7.035391405225e-03,0.000000000000e+00
9.622396826744e-01,-6.617552600801e-03,7.147751748562e-03,0.000000000000e+00
9.527847170830e-01,-6.565258372575e-03,7.169546093792e-03,0.000000000000e+00
9.416649341583e-01,-6.507111713290e-03,7.197208702564e-03,0.000000000000e+00
9.587192535400e-01,-6.381536368281e-03,7.306408602744e-03,0.000000000000e+00
9.503241777420e-01,-6.316294893622e-03,7.343162316829e-03,0.000000000000e+00
9.394063353539e-01,-6.254263687879e-03,7.377531845123e-03,0.000000000000e+00
1.914472937584e+00,-1.053028274328e-03,1.275332085788e-02,0.000000000000e+00
1.892286181450e+00,-1.290670130402e-03,1.244979444891e-02,0.000000000000e+00
1.966934204102e+00,-5.453507183120e-04,1.326873991638e-02,0.000000000000e+00
1.954187512398e+00,-7.135553169064e-04,1.313882227987e-02,0.000000000000e+00
1.935555696487e+00,-8.599721477367e-04,1.295089907944e-02,0.000000000000e+00
1.970277190208e+00,-4.134286427870e-04,1.318822056055e-02,0.000000000000e+00
1.979286670685e+00,-3.149140102323e-04,1.328122057021e-02,0.000000000000e+00
1.988502979279e+00,-2.157155249733e-04,1.336850319058e-02,0.000000000000e+00
1.997867584229e+00,-1.083487804863e-04,1.344751846045e-02,0.000000000000e+00
2.005847454071e+00,0.000000000000e+00,1.352544315159e-02,0.000000000000e+00
2.392737567425e-01,-4.879200365394e-03,8.188490755856e-03,0.000000000000e+00
5.107306721638e-13,-4.828624892980e-03,8.210011757910e-03,0.000000000000e+00
4.391641672714e-13,-4.762500058860e-03,8.248891681433e-03,0.000000000000e+00
4.953651421349e-13,-4.697746597230e-03,8.285595104098e-03,0.000000000000e+00
3.741562181608e-13,-4.631023854017e-03,8.323415182531e-03,0.000000000000e+00
8.046465516090e-01,-5.713951773942e-03,7.710861042142e-03,0.000000000000e+00
8.055084943771e-01,-5.619607865810e-03,7.779008243233e-03,0.000000000000e+00
8.355399966240e-01,-5.754220299423e-03,7.691522128880e-03,0.000000000000e+00
9.166727066040e-01,-6.014297716320e-03,7.540493272245e-03,0.000000000000e+00
8.963612914085e-01,-5.952074192464e-03,7.575103081763e-03,0.000000000000e+00
8.751712441444e-01,-5.889390595257e-03,7.610946428031e-03,0.000000000000e+00
8.565109968185e-01,-5.819358397275e-03,7.653566543013e-03,0.000000000000e+00
9.572279453278e-01,-6.132483948022e-03,7.480677217245e-03,0.000000000000e+00
9.377280473709e-01,-6.075233686715e-03,7.508653216064e-03,0.000000000000e+00
3.532071113586e-01,-4.922220017761e-03,8.170769549906e-03,0.000000000000e+00
4.814197719097e-01,-4.954917822033e-03,8.159253746271e-03,0.000000000000e+00
3.592451214790e-01,-4.849189426750e-03,8.214538916945e-03,0.000000000000e+00
8.335594534874e-01,-5.534523166716e-03,7.845521904528e-03,0.000000000000e+00
8.159065246582e-01,-5.441151559353e-03,7.902890443802e-03,0.000000000000e+00
7.860243916512e-01,-5.367666482925e-03,7.943512871861e-03,0.000000000000e+00
7.612957954407e-01,-5.282739643008e-03,7.994650863111e-03,0.000000000000e+00
7.366945743561e-01,-5.205555818975e-03,8.039379492402e-03,0.000000000000e+00
6.889667510986e-01,-5.198619328439e-03,8.035429753363e-03,0.000000000000e+00
6.547518372536e-01,-5.144871305674e-03,8.063914254308e-03,0.000000000000e+00
5.625506639481e-01,-4.968978464603e-03,8.159120567143e-03,0.000000000000e+00
6.298831701279e-01,-5.088956560940e-03,8.093658834696e-03,0.000000000000e+00
6.094787716866e-01,-5.020805168897e-03,8.133389055729e-03,0.000000000000e+00
8.796523213387e-01,-7.633133325726e-03,6.324766203761e-03,0.000000000000e+00
8.784400224686e-01,-7.563658989966e-03,6.362169981003e-03,0.000000000000e+00
1.086792230606e+00,-7.139710709453e-03,7.551523856819e-03,0.000000000000e+00
1.052093863487e+00,-7.228055968881e-03,7.369015831500e-03,0.000000000000e+00
1.035964727402e+00,-7.287107873708e-03,7.208359427750e-03,0.000000000000e+00
1.008753895760e+00,-7.368260528892e-03,7.097091991454e-03,0.000000000000e+00
9.867064356804e-01,-7.445702329278e-03,6.948063615710e-03,0.000000000000e+00
9.409568905830e-01,-7.530407514423e-03,6.632310338318e-03,0.000000000000e+00
9.283270835876e-01,-7.520934101194e-03,6.566573865712e-03,0.000000000000e+00
9.100836515427e-01,-7.541830185801e-03,6.481429096311e-03,0.000000000000e+00
9.580627679825e-01,-7.452401332557e-03,6.758356001228e-03,0.000000000000e+00
9.760026335716e-01,-7.388312369585e-03,6.878665648401e-03,0.000000000000e+00
1.185412168503e+00,-6.665935739875e-03,8.356936275959e-03,0.000000000000e+00
1.145859003067e+00,-6.867094431072e-03,8.008531294763e-03,0.000000000000e+00
1.121084570885e+00,-6.965572945774e-03,7.778109516948e-03,0.000000000000e+00
1.095581173897e+00,-7.048728410155e-03,7.593608926982e-03,0.000000000000e+00
1.477723956108e+00,-5.074446555227e-03,1.042407937348e-02,0.000000000000e+00
1.441092133522e+00,-5.302008707076e-03,1.011575013399e-02,0.000000000000e+00
1.289470076561e+00,-6.046701688319e-03,9.293178096414e-03,0.000000000000e+00
1.359498500824e+00,-5.768282804638e-03,9.668981656432e-03,0.000000000000e+00
1.401200890541e+00,-5.525668151677e-03,9.908435866237e-03,0.000000000000e+00
1.247716784477e+00,-6.327850278467e-03,8.844602853060e-03,0.000000000000e+00
1.539837718010e+00,-4.689109977335e-03,1.083737518638e-02,0.000000000000e+00
1.599687457085e+00,-4.268278833479e-03,1.129891071469e-02,0.000000000000e+00
1.570456147194e+00,-4.477147478610e-03,1.103108841926e-02,0.000000000000e+00
1.606001138687e+00,-4.094352945685e-03,1.133489236236e-02,0.000000000000e+00
1.647461891174e+00,-3.836121642962e-03,1.154165621847e-02,0.000000000000e+00
1.496750235558e+00,-4.883246496320e-03,1.050102803856e-02,0.000000000000e+00
1.668434739113e+00,-3.614413086325e-03,1.161921583116e-02,0.000000000000e+00
1.864601612091e+00,-1.591958571225e-03,1.235799398273e-02,0.000000000000e+00
1.844400644302e+00,-1.834073569626e-03,1.230680849403e-02,0.000000000000e+00
1.823454976082e+00,-2.070241374895e-03,1.225391589105e-02,0.000000000000e+00
1.781700849533e+00,-2.618672093377e-03,1.224477030337e-02,0.000000000000e+00
1.793567299843e+00,-2.442304743454e-03,1.224370487034e-02,0.000000000000e+00
1.807239174843e+00,-2.266032621264e-03,1.223704498261e-02,0.000000000000e+00
1.715742945671e+00,-3.177531529218e-03,1.190293859690e-02,0.000000000000e+00
1.681975364685e+00,-3.426178125665e-03,1.164852175862e-02,0.000000000000e+00
1.743454337120e+00,-2.924208994955e-03,1.199198327959e-02,0.000000000000e+00
1.859308362007e+00,-1.606227713637e-03,1.219842396677e-02,0.000000000000e+00
9.765890836716e-01,-6.731641944498e-03,7.107633166015e-03,0.000000000000e+00
9.069695472717e-01,-7.373866159469e-03,6.573856808245e-03,0.000000000000e+00
9.311229586601e-01,-7.198224775493e-03,6.747348699719e-03,0.000000000000e+00
9.504145383835e-01,-7.049061357975e-03,6.879437249154e-03,0.000000000000e+00
9.637237191200e-01,-6.924516055733e-03,6.979524157941e-03,0.000000000000e+00
9.743481278419e-01,-6.816398818046e-03,7.056767586619e-03,0.000000000000e+00
9.765171408653e-01,-6.648885551840e-03,7.156235631555e-03,0.000000000000e+00
9.843572974205e-01,-6.528557743877e-03,7.251320872456e-03,0.000000000000e+00
9.841892123222e-01,-6.467162165791e-03,7.281251717359e-03,0.000000000000e+00
9.721446633339e-01,-6.434910930693e-03,7.284910418093e-03,0.000000000000e+00
9.826210141182e-01,-6.319189909846e-03,7.382714189589e-03,0.000000000000e+00
9.795435667038e-01,-6.244127172977e-03,7.426670752466e-03,0.000000000000e+00
9.721848368645e-01,-6.183519028127e-03,7.458070293069e-03,0.000000000000e+00
1.931567907333e+00,-8.087111054920e-04,1.281206682324e-02,0.000000000000e+00
1.912753582001e+00,-9.940341114998e-04,1.263161469251e-02,0.000000000000e+00
1.879596352577e+00,-1.348700723611e-03,1.225538272411e-02,0.000000000000e+00
1.905710697174e+00,-1.053811982274e-03,1.245982572436e-02,0.000000000000e+00
1.959989786148e+00,-5.322537035681e-04,1.308690570295e-02,0.000000000000e+00
1.947187781334e+00,-6.516482098959e-04,1.297289971262e-02,0.000000000000e+00
1.945514082909e+00,-6.325091817416e-04,1.281277555972e-02,0.000000000000e+00
1.965472817421e+00,-4.057675541844e-04,1.300157047808e-02,0.000000000000e+00
1.973112463951e+00,-3.029971558135e-04,1.306830719113e-02,0.000000000000e+00
1.981505036354e+00,-2.063316060230e-04,1.315132714808e-02,0.000000000000e+00
1.989802360535e+00,-1.054240347003e-04,1.323102600873e-02,0.000000000000e+00
1.996955275536e+00,0.000000000000e+00,1.330519467592e-02,0.000000000000e+00
2.579303681850e-01,-4.788987338543e-03,8.241857402027e-03,0.000000000000e+00
3.994326889515e-01,-4.779303446412e-03,8.255998604000e-03,0.000000000000e+00
2.666282653809e-01,-4.704686347395e-03,8.289732038975e-03,0.000000000000e+00
2.427900433540e-01,-4.622395616025e-03,8.335642516613e-03,0.000000000000e+00
3.982807464907e-13,-4.565685521811e-03,8.359093219042e-03,0.000000000000e+00
9.525761008263e-01,-5.960077047348e-03,7.601010147482e-03,0.000000000000e+00
8.460146784782e-01,-5.637919064611e-03,7.778215222061e-03,0.000000000000e+00
8.732174038887e-01,-5.710307974368e-03,7.736387196928e-03,0.000000000000e+00
9.357864856720e-01,-5.897290538996e-03,7.634915877134e-03,0.000000000000e+00
9.165689349174e-01,-5.837460048497e-03,7.666645571589e-03,0.000000000000e+00
8.953251838684e-01,-5.777977406979e-03,7.698599714786e-03,0.000000000000e+00
9.922366142273e-01,-6.054965313524e-03,7.564385421574e-03,0.000000000000e+00
9.725475907326e-01,-6.015243940055e-03,7.575871422887e-03,0.000000000000e+00
4.692157506943e-01,-4.879529587924e-03,8.204285986722e-03,0.000000000000e+00
5.500693917274e-01,-4.902434535325e-03,8.198509924114e-03,0.000000000000e+00
4.826427102089e-01,-4.805401433259e-03,8.248271420598e-03,0.000000000000e+00
8.737483620644e-01,-5.526988301426e-03,7.863573729992e-03,0.000000000000e+00
8.567708134651e-01,-5.437830928713e-03,7.916743867099e-03,0.000000000000e+00
8.320541977882e-01,-5.350788589567e-03,7.966606877744e-03,0.000000000000e+00
8.050605654716e-01,-5.275514442474e-03,8.009270764887e-03,0.000000000000e+00
7.811936140060e-01,-5.197617225349e-03,8.053805679083e-03,0.000000000000e+00
7.631074190140e-01,-5.127998068929e-03,8.092132396996e-03,0.000000000000e+00
7.207342982292e-01,-5.117176566273e-03,8.090560324490e-03,0.000000000000e+00
6.806438565254e-01,-5.065546836704e-03,8.115848526359e-03,0.000000000000e+00
6.134631633759e-01,-4.942890256643e-03,8.182277902961e-03,0.000000000000e+00
6.696442365646e-01,-4.989410284907e-03,8.161040022969e-03,0.000000000000e+00
1.214526772499e+00,-6.514300592244e-03,8.464220911264e-03,0.000000000000e+00
9.163548946381e-01,-7.402337156236e-03,6.593001540750e-03,0.000000000000e+00
1.065343499184e+00,-7.119527552277e-03,7.417898625135e-03,0.000000000000e+00
1.041641235352e+00,-7.173469290137e-03,7.269038353115e-03,0.000000000000e+00
1.017224073410e+00,-7.231800351292e-03,7.129655685276e-03,0.000000000000e+00
9.988517761230e-01,-7.316783070564e-03,7.010832428932e-03,0.000000000000e+00
9.549614191055e-01,-7.380073890090e-03,6.740701384842e-03,0.000000000000e+00
9.437431693077e-01,-7.354757748544e-03,6.703809835017e-03,0.000000000000e+00
9.746811389923e-01,-7.288205437362e-03,6.877883803099e-03,0.000000000000e+00
9.981095194817e-01,-7.241839542985e-03,6.982328835875e-03,0.000000000000e+00
1.165870666504e+00,-6.721611134708e-03,8.126269094646e-03,0.000000000000e+00
1.135993957520e+00,-6.838157307357e-03,7.879044860601e-03,0.000000000000e+00
1.111149072647e+00,-6.926183588803e-03,7.677527610213e-03,0.000000000000e+00
1.085342288017e+00,-7.000874727964e-03,7.502620574087e-03,0.000000000000e+00
1.450311064720e+00,-5.151903256774e-03,1.015210337937e-02,0.000000000000e+00
1.396448016167e+00,-5.441894754767e-03,9.815612807870e-03,0.000000000000e+00
1.293497562408e+00,-5.965724587440e-03,9.255435317755e-03,0.000000000000e+00
1.345660686493e+00,-5.699536297470e-03,9.556145407259e-03,0.000000000000e+00
1.259103059769e+00,-6.212808657438e-03,8.844713680446e-03,0.000000000000e+00
1.535553693771e+00,-4.597716499120e-03,1.075410563499e-02,0.000000000000e+00
1.570351243019e+00,-4.330073017627e-03,1.101373694837e-02,0.000000000000e+00
1.599789500237e+00,-4.114433657378e-03,1.113705709577e-02,0.000000000000e+00
1.639247655869e+00,-3.881433280185e-03,1.131710782647e-02,0.000000000000e+00
1.495966672897e+00,-4.774460569024e-03,1.045033801347e-02,0.000000000000e+00
1.457118272781e+00,-5.031644366682e-03,1.014727540314e-02,0.000000000000e+00
1.646994352341e+00,-3.706534160301e-03,1.135666761547e-02,0.000000000000e+00
1.834119915962e+00,-1.889558159746e-03,1.211380027235e-02,0.000000000000e+00
1.809395909309e+00,-2.137226285413e-03,1.204822678119e-02,0.000000000000e+00
1.784778952599e+00,-2.387958578765e-03,1.197737082839e-02,0.000000000000e+00
1.753788948059e+00,-2.740509575233e-03,1.198015175760e-02,0.000000000000e+00
1.769081950188e+00,-2.558462554589e-03,1.198277622461e-02,0.000000000000e+00
1.699894785881e+00,-3.210149938241e-03,1.169224362820e-02,0.000000000000e+00
1.663062453270e+00,-3.493104130030e-03,1.142534147948e-02,0.000000000000e+00
1.715517163277e+00,-3.019543131813e-03,1.172404084355e-02,0.000000000000e+00
1.851421833038e+00,-1.653933897614e-03,1.202243752778e-02,0.000000000000e+00
1.828835844994e+00,-1.918568508700e-03,1.195010729134e-02,0.000000000000e+00
1.004452943802e+00,-6.656959187239e-03,7.214910350740e-03,0.000000000000e+00
1.005152344704e+00,-6.571088451892e-03,7.263985462487e-03,0.000000000000e+00
9.442889094353e-01,-7.197432685643e-03,6.795491557568e-03,0.000000000000e+00
9.683631658554e-01,-7.019603624940e-03,6.954720709473e-03,0.000000000000e+00
9.847628474236e-01,-6.876995321363e-03,7.068821229041e-03,0.000000000000e+00
9.951024651527e-01,-6.756276823580e-03,7.154354359955e-03,0.000000000000e+00
1.009048104286e+00,-6.473542656749e-03,7.327792234719e-03,0.000000000000e+00
1.013809442520e+00,-6.381963845342e-03,7.381639443338e-03,0.000000000000e+00
1.003697991371e+00,-6.314096972346e-03,7.413633633405e-03,0.000000000000e+00
1.008601903915e+00,-6.203141063452e-03,7.486206013709e-03,0.000000000000e+00
1.011854648590e+00,-6.103494670242e-03,7.546863052994e-03,0.000000000000e+00
1.037965536118e+00,-6.082548294216e-03,7.588528096676e-03,0.000000000000e+00
1.870795845985e+00,-1.410408061929e-03,1.206530630589e-02,0.000000000000e+00
1.845298647881e+00,-1.709470408969e-03,1.184807531536e-02,0.000000000000e+00
1.931807041168e+00,-7.695675594732e-04,1.264867000282e-02,0.000000000000e+00
1.895284295082e+00,-1.116942148656e-03,1.227635610849e-02,0.000000000000e+00
1.918678641319e+00,-8.468894520774e-04,1.246436405927e-02,0.000000000000e+00
1.957684040070e+00,-4.871802520938e-04,1.288423035294e-02,0.000000000000e+00
1.947998881340e+00,-5.380559014156e-04,1.270449627191e-02,0.000000000000e+00
1.966470479965e+00,-3.184406086802e-04,1.286636851728e-02,0.000000000000e+00
1.975936651230e+00,-2.073688810924e-04,1.294266525656e-02,0.000000000000e+00
1.984063386917e+00,-1.043961747200e-04,1.302324049175e-02,0.000000000000e+00
1.990541219711e+00,0.000000000000e+00,1.309786736965e-02,0.000000000000e+00
4.860605597496e-01,-4.730638116598e-03,8.290952071548e-03,0.000000000000e+00
3.953652083874e-01,-4.711623303592e-03,8.293786086142e-03,0.000000000000e+00
3.695774972439e-01,-4.640103317797e-03,8.333495818079e-03,0.000000000000e+00
3.470361828804e-01,-4.567486234009e-03,8.372884243727e-03,0.000000000000e+00
2.190163582563e-01,-4.539716988802e-03,8.380590006709e-03,0.000000000000e+00
3.772249981999e-13,-4.498382098973e-03,8.395843207836e-03,0.000000000000e+00
9.818599820137e-01,-5.900347605348e-03,7.664754521102e-03,0.000000000000e+00
9.711503982544e-01,-5.835534539074e-03,7.700116839260e-03,0.000000000000e+00
8.939511179924e-01,-5.605990067124e-03,7.816211320460e-03,0.000000000000e+00
9.141845107079e-01,-5.673477426171e-03,7.777620106936e-03,0.000000000000e+00
9.540968537331e-01,-5.778661929071e-03,7.727730087936e-03,0.000000000000e+00
9.359508752823e-01,-5.720298271626e-03,7.756793405861e-03,0.000000000000e+00
1.024161934853e+00,-5.959631409496e-03,7.658582180738e-03,0.000000000000e+00
1.004481196404e+00,-5.924437660724e-03,7.664829492569e-03,0.000000000000e+00
5.549544095993e-01,-4.831476137042e-03,8.240652270615e-03,0.000000000000e+00
6.141269803047e-01,-4.867017734796e-03,8.227416314185e-03,0.000000000000e+00
5.628740191460e-01,-4.758009687066e-03,8.282972499728e-03,0.000000000000e+00
9.197145104408e-01,-5.512808915228e-03,7.889357395470e-03,0.000000000000e+00
8.987461924553e-01,-5.426610819995e-03,7.937984541059e-03,0.000000000000e+00
8.761806488037e-01,-5.340377334505e-03,7.986129261553e-03,0.000000000000e+00
8.498151898384e-01,-5.254595540464e-03,8.034043014050e-03,0.000000000000e+00
8.254756927490e-01,-5.176717415452e-03,8.076787926257e-03,0.000000000000e+00
8.009418249130e-01,-5.102317780256e-03,8.116731420159e-03,0.000000000000e+00
7.682763338089e-01,-5.042433738708e-03,8.145743981004e-03,0.000000000000e+00
7.256721258163e-01,-5.027543287724e-03,8.146789856255e-03,0.000000000000e+00
6.714628338814e-01,-4.906282760203e-03,8.211699314415e-03,0.000000000000e+00
7.113756537437e-01,-4.950210917741e-03,8.192431181669e-03,0.000000000000e+00
1.231074094772e+00,-6.405548192561e-03,8.496133610606e-03,0.000000000000e+00
1.185436248779e+00,-6.592475343496e-03,8.210007101297e-03,0.000000000000e+00
9.630275368690e-01,-7.175446953624e-03,6.868435535580e-03,0.000000000000e+00
1.061063170433e+00,-7.040084339678e-03,7.353151682764e-03,0.000000000000e+00
1.038429856300e+00,-7.084257900715e-03,7.227001246065e-03,0.000000000000e+00
1.019389510155e+00,-7.130295038223e-03,7.117099128664e-03,0.000000000000e+00
9.819411039352e-01,-7.165614981204e-03,6.937925703824e-03,0.000000000000e+00
1.012607693672e+00,-7.101904600859e-03,7.061806973070e-03,0.000000000000e+00
1.153174400330e+00,-6.708547007293e-03,7.974274456501e-03,0.000000000000e+00
1.126409888268e+00,-6.783084478229e-03,7.781303953379e-03,0.000000000000e+00
1.102218389511e+00,-6.873432081193e-03,7.587227039039e-03,0.000000000000e+00
1.084395885468e+00,-6.914300378412e-03,7.457653060555e-03,0.000000000000e+00
1.406833171844e+00,-5.313424393535e-03,9.821699932218e-03,0.000000000000e+00
1.345006108284e+00,-5.620588548481e-03,9.476850740612e-03,0.000000000000e+00
1.298374056816e+00,-5.910170730203e-03,9.165872819722e-03,0.000000000000e+00
1.266476035118e+00,-6.136984564364e-03,8.787732571363e-03,0.000000000000e+00
1.532345294952e+00,-4.473843146116e-03,1.072766724974e-02,0.000000000000e+00
1.561874985695e+00,-4.246904049069e-03,1.087728701532e-02,0.000000000000e+00
1.597748994827e+00,-4.010125063360e-03,1.104377955198e-02,0.000000000000e+00
1.500098586082e+00,-4.656893201172e-03,1.043541636318e-02,0.000000000000e+00
1.465666770935e+00,-4.902071319520e-03,1.014887634665e-02,0.000000000000e+00
1.420006632805e+00,-5.176002159715e-03,9.836584329605e-03,0.000000000000e+00
1.620234489441e+00,-3.806225722656e-03,1.112285722047e-02,0.000000000000e+00
1.634426474571e+00,-3.626900492236e-03,1.117944996804e-02,0.000000000000e+00
1.800532698631e+00,-2.187696052715e-03,1.185632124543e-02,0.000000000000e+00
1.775761604309e+00,-2.421512966976e-03,1.179496943951e-02,0.000000000000e+00
1.743806242943e+00,-2.707401756197e-03,1.167370378971e-02,0.000000000000e+00
1.732449531555e+00,-2.831357298419e-03,1.172777265310e-02,0.000000000000e+00
1.673456549644e+00,-3.326736856252e-03,1.141744293272e-02,0.000000000000e+00
1.693950057030e+00,-3.106895601377e-03,1.149529032409e-02,0.000000000000e+00
1.822396159172e+00,-1.961421221495e-03,1.178773958236e-02,0.000000000000e+00
1.793351769447e+00,-2.226942218840e-03,1.168252434582e-02,0.000000000000e+00
1.820716857910e+00,-2.014065627009e-03,1.163376402110e-02,0.000000000000e+00
1.833343625069e+00,-1.847234787419e-03,1.163884811103e-02,0.000000000000e+00
1.031159996986e+00,-6.584311369807e-03,7.319090422243e-03,0.000000000000e+00
