"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         281,      -5.657254615,       -3.03438181,      -3.121322896,     -0.2162257318
          0,           0,         282,      -5.659239377,      -3.038573242,         -3.121342,     -0.2190875427
          0,           0,         283,       -5.66122163,      -3.043217841,      -3.121925294,     -0.2220451797
          0,           0,         284,      -5.662919656,       -3.04788744,      -3.122272797,     -0.2246260913
          0,           0,         285,      -5.664693967,      -3.052592835,      -3.123249496,     -0.2272896657
          0,           0,         286,      -5.666169604,      -3.057363816,      -3.123630869,      -0.229647584
          0,           0,         287,      -5.667411889,      -3.062204265,      -3.124047495,     -0.2317251585
          0,           0,         288,      -5.668437222,      -3.067253404,       -3.12450703,     -0.2336281085
          0,           0,         289,      -5.669324268,      -3.072565435,      -3.125123501,     -0.2354504905
          0,           0,         290,      -5.670140727,      -3.078009079,      -3.125726225,     -0.2372038158
          0,           0,         291,      -5.670669929,      -3.083450065,      -3.126388279,     -0.2386861549
          0,           0,         292,      -5.670934522,      -3.089136067,      -3.126957728,      -0.239999628
          0,           0,         293,      -5.671013255,      -3.095092996,      -3.127460783,     -0.2411352418
          0,           0,         294,      -5.671080706,      -3.101150468,      -3.127849212,      -0.242278751
          0,           0,         295,      -5.671105985,      -3.107084525,      -3.128489575,     -0.2433183505
          0,           0,         296,      -5.671175553,      -3.112777668,      -3.129244532,     -0.2443222572
          0,           0,         297,      -5.671230042,      -3.118336559,       -3.12997319,     -0.2452778132
          0,           0,         298,      -5.671228763,      -3.123887557,      -3.131041019,     -0.2461906118
          0,           0,         299,      -5.671146856,       -3.12946636,      -3.132007122,     -0.2469500443
          0,           0,         300,      -5.671231769,      -3.134976788,      -3.132633032,     -0.2478392482
          0,           0,         301,      -5.671477473,      -3.140066747,      -3.133875277,     -0.2487937643
          0,           0,         302,      -5.671545107,      -3.144828101,      -3.134897304,     -0.2494298999
          0,           0,         303,      -5.671584596,      -3.149497269,      -3.136129378,      -0.249961995
          0,           0,         304,      -5.671603103,      -3.153752198,      -3.137405631,      -0.250377593
          0,           0,         305,      -5.671544019,      -3.157579616,      -3.138979668,      -0.250595246
          0,           0,         306,      -5.671588425,      -3.160889849,      -3.140657293,     -0.2508067775
          0,           0,         307,      -5.671817425,      -3.163964964,      -3.142316584,     -0.2511227334
          0,           0,         308,      -5.672047469,      -3.166623481,      -3.144086924,     -0.2512906068
          0,           0,         309,      -5.672262653,      -3.168956357,      -3.146120771,     -0.2514057832
          0,           0,         310,      -5.672693065,      -3.170914397,      -3.148476154,     -0.2516622295
          0,           0,         311,      -5.673205148,      -3.172585586,      -3.151067196,     -0.2519229085
          0,           0,         312,      -5.674029271,      -3.172620359,      -3.153755304,     -0.2523273466
