"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
812, 2.390355466974027e+00, 8.198501059206231e+00, 5.256115090200380e-04, 8.957833600875119e-02, 1.559882098698581e-03, 1.163105213593922e+02, 4.346997119297139e+01, 2.881076775074177e+02, 5.009307593395492e-01, -2.938064133335209e-03, 1.789093417511402e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
813, 3.757624492364786e+00, 9.228138616975322e+00, 5.256442895163742e-04, 8.956144284581072e-02, 1.539311261929848e-03, 1.163165800803937e+02, 4.347376084766625e+01, 2.881148256705898e+02, 5.007968842282984e-01, -2.440156385931537e-03, 1.789127908832530e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
814, 2.137449780686472e+00, -1.386187777264864e+01, 5.258871986292622e-04, 8.946186869446511e-02, 1.511884586811477e-03, 1.163663783538420e+02, 4.350190155117236e+01, 2.881681559358262e+02, 4.999603188612948e-01, 1.257139389347177e-03, 1.789385225076960e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
815, -6.739552263121340e+00, -7.097146258229670e+00, 5.259878268417468e-04, 8.939666883607227e-02, 1.524453015435606e-03, 1.163829873066599e+02, 4.351354725477681e+01, 2.881901551510387e+02, 4.994825994277929e-01, 2.787222342942640e-03, 1.789491363677839e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
816, -8.383287951967045e+00, -7.478414482223321e+00, 5.259712523772119e-04, 8.940518278699892e-02, 1.533933632460148e-03, 1.163798913297506e+02, 4.351162319602762e+01, 2.881864931915877e+02, 4.995499761396016e-01, 2.534427870934469e-03, 1.789473696260896e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
817, -2.423275134171243e+00, -6.340859050568930e+00, 5.259925350526972e-04, 8.939476460652276e-02, 1.460895017686192e-03, 1.163837719922482e+02, 4.351408993803371e+01, 2.881911696907823e+02, 4.994606853096686e-01, 2.858523350489441e-03, 1.789496258387072e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
818, -2.012150289064021e+00, -7.288024482882376e+00, 5.259618824737029e-04, 8.941115750248464e-02, 1.466659239478216e-03, 1.163781640929078e+02, 4.351054864160835e+01, 2.881845100518179e+02, 4.995876631496057e-01, 2.393246414193954e-03, 1.789464128399040e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
819, -8.821217529117483e+00, -2.615468794190289e+00, 5.259897468822626e-04, 8.938976773884416e-02, 1.568807342876476e-03, 1.163824649392961e+02, 4.351376637865935e+01, 2.881905544113116e+02, 4.994461698038661e-01, 2.816012163530912e-03, 1.789493289934508e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
820, -1.374706503054533e+01, 4.150996901372064e+00, 5.259031677133415e-04, 8.943073563146882e-02, 1.583013600185008e-03, 1.163656650633117e+02, 4.350374302915025e+01, 2.881716037599941e+02, 4.997750906141872e-01, 1.499083900309598e-03, 1.789401859892911e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
821, -1.362374581378290e+01, 5.898344260949452e+00, 5.258927334486865e-04, 8.943560790868382e-02, 1.584936142586139e-03, 1.163636256473498e+02, 4.350253314840995e+01, 2.881693069003580e+02, 4.998144090496833e-01, 1.340122453282418e-03, 1.789390778179120e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
822, -8.394781731798265e+00, 1.151510014459583e+01, 5.258332566078522e-04, 8.946331703635531e-02, 1.595738458777622e-03, 1.163520089733969e+02, 4.349564378793255e+01, 2.881562600074479e+02, 5.000381580526294e-01, 4.349566182513655e-04, 1.789327829716202e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
823, -6.800963855740478e+00, 1.284354685042922e+01, 5.258112611766656e-04, 8.947327030988121e-02, 1.591969095059160e-03, 1.163476212073692e+02, 4.349308843727488e+01, 2.881513842262563e+02, 5.001185478929547e-01, 9.921919829342792e-05, 1.789304304764907e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
824, -6.651669954303866e+00, 1.070614834104157e+01, 5.258154009621759e-04, 8.947208636556003e-02, 1.606306824813279e-03, 1.163486480713472e+02, 4.349358630600052e+01, 2.881524140530868e+02, 5.001085330520089e-01, 1.646322017572479e-04, 1.789309273548946e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
825, -6.104455462671552e+00, -2.828505693926736e-01, 5.260584967728753e-04, 8.935283916516236e-02, 1.614091226100468e-03, 1.163952631377526e+02, 4.352173754833259e+01, 2.882056771202210e+02, 4.991660656294220e-01, 3.863312631712220e-03, 1.789566249464234e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
826, -8.175494500450167e+00, -4.312200007873534e+00, 5.259972784505620e-04, 8.938803401961744e-02, 1.551704794417763e-03, 1.163842080388998e+02, 4.351464528091306e+01, 2.881922487767213e+02, 4.994261992095868e-01, 2.931487655777214e-03, 1.789501464494293e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
827, 9.277729218631990e+00, -2.602102548020399e+00, 5.257417793558993e-04, 8.945204634946978e-02, 1.532582110826782e-03, 1.163223177634091e+02, 4.348407972274168e+01, 2.881297735712387e+02, 5.000789883554606e-01, -1.084400186952827e-03, 1.789200034121946e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
828, -9.936660695069401e+00, 6.702140201154655e+00, 5.258824435894974e-04, 8.944043160741058e-02, 1.605934242979791e-03, 1.163616797838931e+02, 4.350134162997045e+01, 2.881670524577901e+02, 4.998551862441799e-01, 1.183573556358357e-03, 1.789379901074682e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
829, -8.351938625993300e+00, 5.353545996621159e+00, 5.258949527296988e-04, 8.943391691722127e-02, 1.622602456145583e-03, 1.163640720892369e+02, 4.350279364879783e+01, 2.881698164218705e+02, 4.998061843614826e-01, 1.374348569319736e-03, 1.789393236483451e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
830, -8.033508350418488e+00, 6.823276768667381e+00, 5.258708983744035e-04, 8.944681505845162e-02, 1.621379094739780e-03, 1.163596321444261e+02, 4.350000250628300e+01, 2.881645080256064e+02, 4.999055884685540e-01, 1.007631389486538e-03, 1.789367624795933e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
831, -1.396004636603613e+01, -3.530453264531243e+00, 5.259331090851629e-04, 8.942005523005772e-02, 1.560079177448378e-03, 1.163720205641596e+02, 4.350721225605494e+01, 2.881781772254582e+02, 4.996790233834803e-01, 1.954891907220780e-03, 1.789433574814776e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
832, 5.429585371802865e+00, 1.022764108982601e+01, 5.256726154817152e-04, 8.954714244280707e-02, 1.524261659033227e-03, 1.163218520892275e+02, 4.347702619161456e+01, 2.881209398860985e+02, 5.006832120834358e-01, -2.011135754578599e-03, 1.789157410822364e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
833, 1.101948288422184e+01, 1.218766834725334e+01, 5.257263904858313e-04, 8.951953252574059e-02, 1.494847833139094e-03, 1.163317944273948e+02, 4.348322989333254e+01, 2.881325763825097e+02, 5.004648060131317e-01, -1.196055913094941e-03, 1.789213557798969e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
834, 9.409952634663124e+00, 1.322395794895047e+01, 5.257251663286764e-04, 8.951894313035144e-02, 1.506307081196529e-03, 1.163313831251448e+02, 4.348308533275203e+01, 2.881322893997178e+02, 5.004640000230732e-01, -1.215049156226586e-03, 1.789212173098371e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
835, 2.811830928461107e+00, 6.913337598419148e+00, 5.255716192278121e-04, 8.959991268613567e-02, 1.544036232783411e-03, 1.163031671497477e+02, 4.346534522811459e+01, 2.880988822601525e+02, 5.010955245964274e-01, -3.545851366440199e-03, 1.789050978114649e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
836, 2.849231621057448e+00, 5.814869997537548e+00, 5.255275011241691e-04, 8.962290974448148e-02, 1.529010814509679e-03, 1.162948863339457e+02, 4.346022537270608e+01, 2.880891297035618e+02, 5.012732214827131e-01, -4.218528926467579e-03, 1.789003918718728e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
837, 3.783962310518634e+00, 6.423869803556673e+00, 5.255790130623738e-04, 8.959696751109580e-02, 1.517423059609146e-03, 1.163045720018459e+02, 4.346618199584081e+01, 2.881003755131333e+02, 5.010681685827898e-01, -3.435911763175806e-03, 1.789058183499542e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
838, 5.912178462389078e+00, -4.779848790200806e+00, 5.257797794196369e-04, 8.950189571180932e-02, 1.492671966940310e-03, 1.163435364377299e+02, 4.348943984527138e+01, 2.881444634891543e+02, 5.003049023116608e-01, -3.801548798041188e-04, 1.789270912863384e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
839, -1.552759180708725e+01, 5.475054573848115e+00, 5.258932084764137e-04, 8.943556635940886e-02, 1.577933788047708e-03, 1.163637292095121e+02, 4.350258857111841e+01, 2.881694137339368e+02, 4.998129410568249e-01, 1.347404223824713e-03, 1.789391293622593e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
840, -1.750807614886883e+01, 5.922457090161228e+00, 5.258892907211133e-04, 8.943749081049018e-02, 1.572941560600541e-03, 1.163629598203653e+02, 4.350213321431330e+01, 2.881685441378773e+02, 4.998276789869535e-01, 1.287576693521715e-03, 1.789387098051288e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
841, -3.535517652242017e+00, 3.674379408998028e+00, 5.258783921656449e-04, 8.943963147679586e-02, 1.755721870956380e-03, 1.163609226152933e+02, 4.350087824778367e+01, 2.881662029096963e+02, 4.998710303865065e-01, 1.122691602886631e-03, 1.789375802213438e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
842, -4.160746561758161e+00, 3.199964633481799e+00, 5.259364183206640e-04, 8.941053406808055e-02, 1.732504048287537e-03, 1.163718500500776e+02, 4.350759478116272e+01, 2.881788976953266e+02, 4.996398021036007e-01, 2.005150368762251e-03, 1.789437050836166e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
843, -3.502204461119618e+00, 2.820249334002958e+00, 5.259516834882592e-04, 8.940183495409999e-02, 1.776919363145173e-03, 1.163746981672359e+02, 4.350935452418318e+01, 2.881821891968006e+02, 4.995787247427398e-01, 2.236356046819552e-03, 1.789452931155028e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
844, 2.948164674532037e-02, 7.499435738756489e-02, 5.153843938822191e-04, 9.015282967722782e-02, 2.804630759373341e-02, 1.143933972175449e+02, 4.229814352300338e+01, 2.859041030686804e+02, 5.404420487568178e-01, -1.568998686982628e-01, 1.778441060017915e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
845, 1.750950509543625e-02, 7.358000934384158e-02, 5.213035740520903e-04, 8.722469884817292e-02, 2.841898622868411e-02, 1.155165410061090e+02, 4.297786935894847e+01, 2.872000586476232e+02, 5.179830569809544e-01, -6.759337850899570e-02, 1.784710628117282e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
846, 2.055827686452376e-02, 6.511012918548191e-02, 5.193147516725077e-04, 8.745530954175271e-02, 3.074368907664714e-02, 1.151460633725635e+02, 4.274883109721232e+01, 2.867635380698954e+02, 5.258310642018289e-01, -9.768581018222429e-02, 1.782600350169394e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
847, -1.016567602226871e+01, 9.481027981404990e-01, 5.259493764366459e-04, 8.940787472837507e-02, 1.592329857378585e-03, 1.163745120102033e+02, 4.350909254694539e+01, 2.881817180924164e+02, 4.995956335251412e-01, 2.201935893311511e-03, 1.789450658250004e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
848, -1.700833160468812e+00, -8.278843106924546e+00, 5.259422994900825e-04, 8.942243471198488e-02, 1.475327354524381e-03, 1.163747198533635e+02, 4.350828112311570e+01, 2.881802212687828e+02, 4.996737766475893e-01, 2.095326124411606e-03, 1.789443436615785e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
849, -7.484516253803118e-01, -8.828950091806911e+00, 5.259203955307140e-04, 8.943555783389129e-02, 1.476830827401336e-03, 1.163709053531634e+02, 4.350573435867926e+01, 2.881753542529617e+02, 4.997722587300798e-01, 1.760716814113847e-03, 1.789419954895031e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
850, 1.169958081039434e+00, -5.599680508553067e+00, 5.258408242110435e-04, 8.947222752421406e-02, 1.434995514705556e-03, 1.163551572711531e+02, 4.349652580232805e+01, 2.881579562388412e+02, 5.000640650496199e-01, 5.508410025032129e-04, 1.789336013746737e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
851, 8.377240185658336e-01, -4.880175920604853e+00, 5.258306749047507e-04, 8.947638330090261e-02, 1.411068576544913e-03, 1.163529824428138e+02, 4.349534013311320e+01, 2.881556630794644e+02, 5.000968018781734e-01, 3.950606120800872e-04, 1.789324949633799e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
852, 5.060489595794596e-01, -5.448826409732255e+00, 5.258665239946739e-04, 8.945900378003607e-02, 1.419588144601725e-03, 1.163599411769038e+02, 4.349950483297464e+01, 2.881636082497700e+02, 4.999594641908980e-01, 9.422440611254358e-04, 1.789363283579536e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
853, -8.566588749376736e+00, 1.373215559803720e+01, 5.258277477371750e-04, 8.946424277924664e-02, 1.584911682069382e-03, 1.163505921433606e+02, 4.349499524901974e+01, 2.881549823165643e+02, 5.000486026463836e-01, 3.497476545912892e-04, 1.789321665057780e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
854, 1.241563988330468e+01, -8.033505612887096e+00, 5.257734720551349e-04, 8.951040095919587e-02, 1.553614227292495e-03, 1.163433370909651e+02, 4.348867375969981e+01, 2.881428443199462e+02, 5.003656358908208e-01, -4.808078342212750e-04, 1.789263100469542e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
855, 4.968211146943039e+00, 4.702723538721347e+00, 5.255977357059004e-04, 8.958555050872845e-02, 1.472741094587657e-03, 1.163076845236786e+02, 4.346836512983757e+01, 2.881045825348612e+02, 5.009786643676749e-01, -3.149078418682282e-03, 1.789078483520389e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
856, 4.425517389151731e+00, 3.854689603666377e+00, 5.255738697890253e-04, 8.959717604836299e-02, 1.450794583740605e-03, 1.163030845863828e+02, 4.346561816477529e+01, 2.880994576740308e+02, 5.010688656641005e-01, -3.509991297685861e-03, 1.789053754658004e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
857, 3.985892221411479e+00, 3.122978489902201e+00, 5.255584809019591e-04, 8.960794658151604e-02, 1.420097347680710e-03, 1.163004308029817e+02, 4.346376620887992e+01, 2.880956179982099e+02, 5.011443473582057e-01, -3.753312460800625e-03, 1.789035227028032e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
858, 4.754787879625954e+00, 3.053470355428903e+00, 5.256038927160474e-04, 8.958308176698739e-02, 1.434034564194339e-03, 1.163090533454070e+02, 4.346915956371825e+01, 2.881064730082604e+02, 5.009538397426372e-01, -3.044700892009662e-03, 1.789087605520861e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
859, -3.631781088646262e+00, -1.456218479769726e+01, 5.259258439750023e-04, 8.944368020452018e-02, 1.514370619230835e-03, 1.163738942125007e+02, 4.350636620141872e+01, 2.881765540237456e+02, 4.998149229983660e-01, 1.843732133568628e-03, 1.789425743404814e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
860, -4.343009804569032e+00, 5.268906676863748e+00, 5.258356778806549e-04, 8.946327834630366e-02, 1.692365903077275e-03, 1.163529491286198e+02, 4.349591566057990e+01, 2.881567342908588e+02, 5.000451495430811e-01, 4.706768904988047e-04, 1.789330118056042e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
861, -3.262758102612615e+00, 5.741254189215500e+00, 5.257708501145808e-04, 8.949671005303084e-02, 1.701387972185838e-03, 1.163408550367490e+02, 4.348841502156105e+01, 2.881425669157239e+02, 5.003068793380527e-01, -5.148024153140313e-04, 1.789261762008770e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
862, -6.051862855936114e+00, 3.694532786323654e+00, 5.259284511598670e-04, 8.941625152817476e-02, 1.664124638983008e-03, 1.163704129819663e+02, 4.350667339650691e+01, 2.881771602285307e+02, 4.996735607850036e-01, 1.884093281665221e-03, 1.789428668144348e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
863, -5.360516189218003e+00, 2.620832522548564e+00, 5.259756751847317e-04, 8.939127734934185e-02, 1.682039906800481e-03, 1.163792027440353e+02, 4.351213759720889e+01, 2.881874768550998e+02, 4.994821314574521e-01, 2.602013008381235e-03, 1.789478442034970e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
864, 5.197784912639057e+00, -8.685883873125318e+00, 5.258261896811517e-04, 8.948238975754462e-02, 1.501693276623557e-03, 1.163530003041205e+02, 4.349481205023056e+01, 2.881546224396086e+02, 5.001437754520557e-01, 3.256778899840848e-04, 1.789319928705455e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
865, -1.234440595877424e+01, 7.170702391408456e+00, 5.258838060489326e-04, 8.943949898180002e-02, 1.590595918422641e-03, 1.163618501075315e+02, 4.350149973728369e+01, 2.881673532263857e+02, 4.998468885769837e-01, 1.204346651144555e-03, 1.789381352208015e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
866, 1.174365829197675e+00, -4.307149534736818e+00, 5.257850967240401e-04, 8.949992900219989e-02, 1.408440625545500e-03, 1.163444738571573e+02, 4.349007250169322e+01, 2.881457411605112e+02, 5.002801140568184e-01, -2.970326538388909e-04, 1.789277077535779e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
867, 1.541603277832106e+00, -4.897667355359861e+00, 5.258036941523049e-04, 8.949045636203294e-02, 1.432230311553162e-03, 1.163480419728785e+02, 4.349222676126093e+01, 2.881498222359370e+02, 5.002080525699799e-01, -1.399300641785471e-05, 1.789296768343137e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
868, 5.395201230669064e+00, -8.303663341956331e-01, 5.254079870219919e-04, 8.867369664693947e-02, 1.604859957867995e-03, 1.162034267015756e+02, 4.348727837643821e+01, 2.883340308250276e+02, 4.958752844210210e-01, -6.641417241113132e-04, 1.790185417994516e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
869, 6.303472406409560e+00, -6.413518570488032e-01, 5.249599557875728e-04, 8.829852232111766e-02, 1.589874866723033e-03, 1.161111265396786e+02, 4.347311664641311e+01, 2.884861350260508e+02, 4.940675493427564e-01, -2.524795441637420e-03, 1.790918985551948e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
870, 5.724295390417387e+00, -4.616675654659681e-03, 5.242619577191675e-04, 8.739762092916323e-02, 1.440948145876621e-03, 1.159691010672959e+02, 4.347290653744182e+01, 2.888688269665318e+02, 4.893404317788348e-01, -2.552400828679325e-03, 1.792763808405678e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
871, 8.025730236297022e+00, 4.276285892116059e-01, 5.247805621782908e-04, 8.822087428876546e-02, 1.401039059063829e-03, 1.160962060717621e+02, 4.347157163520849e+01, 2.885744964207511e+02, 4.937084470443029e-01, -2.727788355384506e-03, 1.791345049135852e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
872, 7.834127280873386e+00, -8.195901851047774e-01, 5.251125925540617e-04, 8.857414654855718e-02, 1.586745926830758e-03, 1.161588993685294e+02, 4.347452565806693e+01, 2.884116269394733e+02, 4.955289045741846e-01, -2.339670971175779e-03, 1.790559671483279e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
873, 6.920901290251822e+00, -2.209638056597318e+00, 5.257374378885764e-04, 8.948240042235570e-02, 1.519283385594005e-03, 1.163241339435377e+02, 4.348273029208874e+01, 2.881232113736241e+02, 5.002571923790434e-01, -1.261696545271562e-03, 1.789168371007361e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
874, 7.643719803770885e+00, -1.754966965493955e+00, 5.257221319313305e-04, 8.931979035809549e-02, 1.551708166722954e-03, 1.163051423727315e+02, 4.348606806327898e+01, 2.881537170638809e+02, 4.993395923406463e-01, -8.231599849528910e-04, 1.789315560398776e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
875, 6.989170874549491e+00, -1.215527664588410e+00, 5.255131127531221e-04, 8.900294884498328e-02, 1.588424880594460e-03, 1.162455277613021e+02, 4.348247360743326e+01, 2.882445006163811e+02, 4.976919672617588e-01, -1.295421327314166e-03, 1.789753545046836e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
876, -3.536139299692458e+00, -1.199499675834011e+00, 5.262795060621682e-04, 8.923903113040146e-02, 1.580349980949108e-03, 1.164366732873763e+02, 4.354734178598761e+01, 2.882541289674156e+02, 4.982758795403085e-01, 7.227352187104626e-03, 1.789799993072454e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
877, -4.085219310057971e+00, -1.700886438900310e+00, 5.262005396714585e-04, 8.928107890474229e-02, 1.562967087532929e-03, 1.164220235178190e+02, 4.353819529126602e+01, 2.882368342450785e+02, 4.985986447024628e-01, 6.025630407641002e-03, 1.789716561253287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
878, -3.383846944255516e+00, -1.927684811944065e+00, 5.262584232977918e-04, 8.925102243855186e-02, 1.527559459704661e-03, 1.164326765026916e+02, 4.354487073140122e+01, 2.882493195189339e+02, 4.983618045527750e-01, 6.902690094675157e-03, 1.789776791956532e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
879, -4.631896627946926e+00, 2.661645222446473e+00, 5.259787188183444e-04, 8.938952795988740e-02, 1.711388492654962e-03, 1.163798455049047e+02, 4.351249334479267e+01, 2.881881653831080e+02, 4.994719846750322e-01, 2.648753276913330e-03, 1.789481763896332e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
880, -4.938350375726070e+00, 3.481386876748262e+00, 5.259304025992601e-04, 8.941412657370958e-02, 1.697698364608709e-03, 1.163706948857913e+02, 4.350689902997600e+01, 2.881775854943523e+02, 4.996629934075094e-01, 1.913738371093435e-03, 1.789430719910882e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
881, 3.818681858900709e+00, -1.922697914896783e+00, 5.257956643850092e-04, 8.948729551127045e-02, 1.483165111400241e-03, 1.163456481433422e+02, 4.349138139993264e+01, 2.881486218861833e+02, 5.002037065410285e-01, -1.250616890819223e-04, 1.789290976781723e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
882, 4.505858150386958e+00, -1.832996397933469e+00, 5.258043189819000e-04, 8.950101682031816e-02, 1.466410848249776e-03, 1.163484671719771e+02, 4.349164378894650e+01, 2.881456174463214e+02, 5.002732138633710e-01, -9.058743394486093e-05, 1.789276480624287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
883, 4.027923494750810e+00, -1.368939991254537e+00, 5.258383373189519e-04, 8.947563570093885e-02, 1.479251413631995e-03, 1.163513202598537e+02, 4.349469557310623e+01, 2.881471939975480e+02, 5.000988397818512e-01, 3.103744211277732e-04, 1.789284087354014e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
884, 2.931095060634123e-01, 5.537463989802746e-01, 5.176206532746900e-04, 9.338119297941851e-02, 3.695816117849996e-03, 1.148056640442077e+02, 4.254770696984583e+01, 2.863484972727098e+02, 5.322202500990120e-01, -1.241107141032401e-01, 1.780592481752442e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
885, 3.759538484551830e-01, 6.098639239880197e-01, 5.181524274136114e-04, 9.316879213741215e-02, 2.732428367625222e-03, 1.149055006421089e+02, 4.260878935553998e+01, 2.864652870068313e+02, 5.301695404902457e-01, -1.160853409450350e-01, 1.781157623762085e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
886, 2.819627734385959e-01, 6.456851724036433e-01, 5.190708698922410e-04, 9.273111815775310e-02, 3.485099831944790e-03, 1.150810981929858e+02, 4.271450845306101e+01, 2.866679239024462e+02, 5.267043939455538e-01, -1.021953266976687e-01, 1.782137915329126e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
887, 1.884332230449875e+00, 5.554719977961525e+00, 5.254812991153176e-04, 8.964528275516868e-02, 1.562558089908567e-03, 1.162861127518975e+02, 4.345488110806424e+01, 2.880790302533064e+02, 5.014544294693349e-01, -4.920690728426876e-03, 1.788955184635960e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
