"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
6.165337562561e-01,8.941576480865e-01,-5.263992771506e-02,0.000000000000e+00,1.924548745155e+00,5.095615983009e-01,8.264942765236e-01,1.350593328476e+00,-1.094728589058e+00,4.790781438351e-01,5.461531504989e-02,0.000000000000e+00
6.152619719505e-01,8.931875824928e-01,-5.586585775018e-02,0.000000000000e+00,1.921026468277e+00,5.080645084381e-01,8.257694840431e-01,1.352810740471e+00,-1.098070263863e+00,4.949102997780e-01,5.363117158413e-02,0.000000000000e+00
6.144738197327e-01,8.922764658928e-01,-5.892097577453e-02,0.000000000000e+00,1.918744444847e+00,5.072331428528e-01,8.254756331444e-01,1.353707194328e+00,-1.099925994873e+00,5.107524394989e-01,5.259011313319e-02,0.000000000000e+00
6.147763729095e-01,8.920341730118e-01,-6.190676987171e-02,0.000000000000e+00,1.919490218163e+00,5.076828598976e-01,8.258008360863e-01,1.352713942528e+00,-1.098922133446e+00,5.265745520592e-01,5.149674788117e-02,0.000000000000e+00
6.143193244934e-01,8.902979493141e-01,-6.464332342148e-02,0.000000000000e+00,1.917702794075e+00,5.076690912247e-01,8.263928294182e-01,1.350907802582e+00,-1.098952889442e+00,5.423765182495e-01,5.035365372896e-02,0.000000000000e+00
6.137377023697e-01,8.925111293793e-01,-6.761199980974e-02,0.000000000000e+00,1.917240023613e+00,5.058243870735e-01,8.241702914238e-01,1.357690930367e+00,-1.103070497513e+00,5.581282377243e-01,4.916551709175e-02,0.000000000000e+00
6.151031255722e-01,9.057800769806e-01,-7.124735414982e-02,0.000000000000e+00,1.926338434219e+00,5.021206140518e-01,8.163194656372e-01,1.381720304489e+00,-1.111337900162e+00,5.738298296928e-01,4.793475195765e-02,0.000000000000e+00
6.068612933159e-01,8.827927708626e-01,-7.060753554106e-02,0.000000000000e+00,1.895998358727e+00,4.999190568924e-01,8.237781524658e-01,1.358891725540e+00,-1.116252064705e+00,5.894510746002e-01,4.666607826948e-02,0.000000000000e+00
6.215079426765e-01,8.210526108742e-01,-6.730204075575e-02,0.000000000000e+00,1.908685207367e+00,5.450837016106e-01,8.770341277122e-01,1.196206569672e+00,-1.015438199043e+00,6.049820184708e-01,4.536261409521e-02,0.000000000000e+00
7.864314913750e-01,8.170109391212e-01,-7.133954018354e-02,0.000000000000e+00,2.339984655380e+00,7.649437189102e-01,9.726768732071e-01,8.936510682106e-01,-5.246791839600e-01,6.204025745392e-01,4.402825608850e-02,0.000000000000e+00
9.591484069824e-01,8.398306369781e-01,-7.612644881010e-02,0.000000000000e+00,2.810789108276e+00,9.760360121727e-01,1.017606854439e+00,7.365949749947e-01,-5.349098891020e-02,6.357027292252e-01,4.266601055861e-02,0.000000000000e+00
9.857598543167e-01,8.411543965340e-01,-7.707390189171e-02,0.000000000000e+00,2.883312702179e+00,1.008567452431e+00,1.023137092590e+00,7.159606814384e-01,1.912388205528e-02,6.508723497391e-01,4.127879440784e-02,0.000000000000e+00
9.771001935005e-01,8.396821618080e-01,-7.867165654898e-02,0.000000000000e+00,2.859468936920e+00,9.982026815414e-01,1.021597027779e+00,7.217218875885e-01,-4.011929966509e-03,6.658914685249e-01,3.987037017941e-02,0.000000000000e+00
9.689208269119e-01,8.388525843620e-01,-8.057209849358e-02,0.000000000000e+00,2.837128400803e+00,9.882623553276e-01,1.019961953163e+00,7.278392910957e-01,-2.620005048811e-02,6.807400584221e-01,3.844452649355e-02,0.000000000000e+00
9.686530828476e-01,8.385054469109e-01,-8.243950456381e-02,0.000000000000e+00,2.836368560791e+00,9.879752993584e-01,1.019947528839e+00,7.279031872749e-01,-2.684083022177e-02,6.954079866409e-01,3.700405359268e-02,0.000000000000e+00
9.712103009224e-01,8.375666737556e-01,-8.411900699139e-02,0.000000000000e+00,2.843131780624e+00,9.913329482079e-01,1.020719170570e+00,7.250505685806e-01,-1.934615336359e-02,7.098852992058e-01,3.555167838931e-02,0.000000000000e+00
9.736126065254e-01,8.360611200333e-01,-8.568289130926e-02,0.000000000000e+00,2.849326372147e+00,9.946339130402e-01,1.021591067314e+00,7.218019962311e-01,-1.197783462703e-02,7.241418361664e-01,3.409213200212e-02,0.000000000000e+00
9.756254553795e-01,8.343058824539e-01,-8.718027174473e-02,0.000000000000e+00,2.854388237000e+00,9.975059032440e-01,1.022427082062e+00,7.186545729637e-01,-5.567202344537e-03,7.381776571274e-01,3.262708336115e-02,0.000000000000e+00
9.776971340179e-01,8.324717879295e-01,-8.862836658955e-02,0.000000000000e+00,2.859587430954e+00,1.000464558601e+00,1.023286819458e+00,7.154015898705e-01,1.036984147504e-03,7.519826292992e-01,3.115915507078e-02,0.000000000000e+00
9.799666404724e-01,8.304722905159e-01,-9.001415967941e-02,0.000000000000e+00,2.865252733231e+00,1.003690838814e+00,1.024209141731e+00,7.118552923203e-01,8.238402195275e-03,7.655267715454e-01,2.969311550260e-02,0.000000000000e+00
9.824523329735e-01,8.282679915428e-01,-9.133641421795e-02,0.000000000000e+00,2.871463060379e+00,1.007230758667e+00,1.025220990181e+00,7.079641819000e-01,1.614003628492e-02,7.788000702858e-01,2.823162823915e-02,0.000000000000e+00
9.851400256157e-01,8.258684277534e-01,-9.259717166424e-02,0.000000000000e+00,2.878146171570e+00,1.011048316956e+00,1.026299118996e+00,7.037601470947e-01,2.466149255633e-02,7.918024659157e-01,2.677620761096e-02,0.000000000000e+00
9.880275726318e-01,8.232929706573e-01,-9.380045533180e-02,0.000000000000e+00,2.885276794434e+00,1.015124797821e+00,1.027425527573e+00,6.992729902267e-01,3.376065939665e-02,8.045138120651e-01,2.533058263361e-02,0.000000000000e+00
9.911180734634e-01,8.205512762070e-01,-9.494654834270e-02,0.000000000000e+00,2.892842054367e+00,1.019449949265e+00,1.028585910797e+00,6.945189833641e-01,4.341519251466e-02,8.169242143631e-01,2.389737777412e-02,0.000000000000e+00
9.943742752075e-01,8.176576495171e-01,-9.603860229254e-02,0.000000000000e+00,2.900811910629e+00,1.024000406265e+00,1.029793739319e+00,6.895372867584e-01,5.357230454683e-02,8.290035128593e-01,2.248158678412e-02,0.000000000000e+00
9.977804422379e-01,8.145614266396e-01,-9.706932306290e-02,0.000000000000e+00,2.909118175507e+00,1.028761386871e+00,1.031049847603e+00,6.843007206917e-01,6.419947743416e-02,8.407617807388e-01,2.108355239034e-02,0.000000000000e+00
1.001359224319e+00,8.113274574280e-01,-9.804522991180e-02,0.000000000000e+00,2.917786598206e+00,1.033722877502e+00,1.032319784164e+00,6.788648962975e-01,7.527440786362e-02,8.521889448166e-01,1.970592886209e-02,0.000000000000e+00
1.005085110664e+00,8.078629374504e-01,-9.895583987236e-02,0.000000000000e+00,2.926726102829e+00,1.038873791695e+00,1.033617734909e+00,6.731699705124e-01,8.677180111408e-02,8.632448911667e-01,1.835507713258e-02,0.000000000000e+00
1.008945703506e+00,8.042053580284e-01,-9.980230778456e-02,0.000000000000e+00,2.935992717743e+00,1.044220209122e+00,1.034961819649e+00,6.672548651695e-01,9.870592504740e-02,8.739497065544e-01,1.703009195626e-02,0.000000000000e+00
1.012938976288e+00,8.003121614456e-01,-1.005781739950e-01,0.000000000000e+00,2.945542097092e+00,1.049755811691e+00,1.036346554756e+00,6.610927581787e-01,1.110622137785e-01,8.842833042145e-01,1.573495194316e-02,0.000000000000e+00
1.017081379890e+00,7.961761951447e-01,-1.012805998325e-01,0.000000000000e+00,2.955331802368e+00,1.055465459824e+00,1.037739515305e+00,6.546829938889e-01,1.238069534302e-01,8.942255973816e-01,1.447373162955e-02,0.000000000000e+00
1.021363258362e+00,7.918140292168e-01,-1.019088849425e-01,0.000000000000e+00,2.965402126312e+00,1.061356186867e+00,1.039156317711e+00,6.480461359024e-01,1.369556933641e-01,9.037765860558e-01,1.324798818678e-02,0.000000000000e+00
1.025750994682e+00,7.872047424316e-01,-1.024574711919e-01,0.000000000000e+00,2.975708723068e+00,1.067409873009e+00,1.040613055229e+00,6.411870718002e-01,1.504684239626e-01,9.129263162613e-01,1.206055376679e-02,0.000000000000e+00
1.030237674713e+00,7.823695540428e-01,-1.029271483421e-01,0.000000000000e+00,2.986267089844e+00,1.073622941971e+00,1.042111873627e+00,6.341316699982e-01,1.643368452787e-01,9.216546416283e-01,1.091559976339e-02,0.000000000000e+00
1.034861087799e+00,7.772925496101e-01,-1.033112630248e-01,0.000000000000e+00,2.997081756592e+00,1.080003857613e+00,1.043622136116e+00,6.268582344055e-01,1.785800606012e-01,9.299716353416e-01,9.813362732530e-03,0.000000000000e+00
1.039579868317e+00,7.719355225563e-01,-1.036033332348e-01,0.000000000000e+00,3.008115291595e+00,1.086541652679e+00,1.045173764229e+00,6.193577051163e-01,1.931732594967e-01,9.378471970558e-01,8.759374730289e-03,0.000000000000e+00
1.044398307800e+00,7.662515044212e-01,-1.037934273481e-01,0.000000000000e+00,3.019386529922e+00,1.093255281448e+00,1.046779990196e+00,6.115917563438e-01,2.081591188908e-01,9.452913999557e-01,7.753822486848e-03,0.000000000000e+00
1.049316763878e+00,7.602925300598e-01,-1.038870438933e-01,0.000000000000e+00,3.030957698822e+00,1.100150585175e+00,1.048444628716e+00,6.036069989204e-01,2.235503792763e-01,9.522941112518e-01,6.799540948123e-03,0.000000000000e+00
1.054388284683e+00,7.542022466660e-01,-1.039011031389e-01,0.000000000000e+00,3.042937517166e+00,1.107231378555e+00,1.050117254257e+00,5.955069661140e-01,2.393556386232e-01,9.588453769684e-01,5.899352952838e-03,0.000000000000e+00
1.059621453285e+00,7.480939030647e-01,-1.038477048278e-01,0.000000000000e+00,3.055435419083e+00,1.114507555962e+00,1.051797866821e+00,5.873809456825e-01,2.555973231792e-01,9.649351239204e-01,5.056052003056e-03,0.000000000000e+00
1.064948201180e+00,7.416766881943e-01,-1.036759838462e-01,0.000000000000e+00,3.068198442459e+00,1.121953487396e+00,1.053528666496e+00,5.790300369263e-01,2.722176015377e-01,9.705634117126e-01,4.271008539945e-03,0.000000000000e+00
1.070205330849e+00,7.340332269669e-01,-1.032493636012e-01,0.000000000000e+00,3.080563783646e+00,1.129541397095e+00,1.055443644524e+00,5.697986483574e-01,2.891549170017e-01,9.757100939751e-01,3.548328066245e-03,0.000000000000e+00
1.075267314911e+00,7.241849303246e-01,-1.024284586310e-01,0.000000000000e+00,3.091891527176e+00,1.137258410454e+00,1.057651877403e+00,5.589833259583e-01,3.063804805279e-01,9.803953170776e-01,2.886411501095e-03,0.000000000000e+00
1.080234050751e+00,7.126758694649e-01,-1.013357862830e-01,0.000000000000e+00,3.102694272995e+00,1.145140051842e+00,1.060085058212e+00,5.469987392426e-01,3.239732682705e-01,9.845889210701e-01,2.290656324476e-03,0.000000000000e+00
1.085635781288e+00,7.036357522011e-01,-1.006415784359e-01,0.000000000000e+00,3.115509510040e+00,1.153128027916e+00,1.062168359756e+00,5.369088649750e-01,3.418035805225e-01,9.883109927177e-01,1.759267295711e-03,0.000000000000e+00
1.092482209206e+00,7.043402194977e-01,-1.014378145337e-01,0.000000000000e+00,3.134680509567e+00,1.161168694496e+00,1.062871932983e+00,5.339756011963e-01,3.597516119480e-01,9.915314316750e-01,1.297480892390e-03,0.000000000000e+00
1.101480722427e+00,7.180765271187e-01,-1.039125099778e-01,0.000000000000e+00,3.162411689758e+00,1.169378519058e+00,1.061642289162e+00,5.403075218201e-01,3.780769407749e-01,9.942703247070e-01,9.032699163072e-04,0.000000000000e+00
1.110848903656e+00,7.287629246712e-01,-1.046800389886e-01,0.000000000000e+00,3.189756870270e+00,1.178310155869e+00,1.060729503632e+00,5.438757538795e-01,3.980136811733e-01,9.965175986290e-01,5.787966656499e-04,0.000000000000e+00
1.113502383232e+00,6.893848776817e-01,-9.504616260529e-02,0.000000000000e+00,3.187840223312e+00,1.188151955605e+00,1.067040324211e+00,5.113344192505e-01,4.199820160866e-01,9.982632398605e-01,3.261168312747e-04,0.000000000000e+00
1.104785084724e+00,5.594311952591e-01,-6.352263689041e-02,0.000000000000e+00,3.140082836151e+00,1.198646664619e+00,1.084959030151e+00,4.135042726994e-01,4.434077441692e-01,9.995073080063e-01,1.457006583223e-04,0.000000000000e+00
1.122611522675e+00,4.230400323868e-01,-5.949739832431e-03,0.000000000000e+00,3.171831130981e+00,1.236842870712e+00,1.101755023003e+00,3.034508526325e-01,5.286670923233e-01,1.000259757042e+00,3.644037496997e-05,0.000000000000e+00
1.164240121841e+00,6.506373286247e-01,2.255193516612e-02,0.000000000000e+00,3.325048208237e+00,1.257210016251e+00,1.079854607582e+00,4.547895491123e-01,5.741295218468e-01,1.000528097153e+00,-3.649901191238e-05,0.000000000000e+00
1.137395262718e+00,7.829070687294e-01,8.246066421270e-02,0.000000000000e+00,3.278780698776e+00,1.202536344528e+00,1.057272195816e+00,5.689014792442e-01,4.520901739597e-01,9.997743964195e-01,-1.459358463762e-04,0.000000000000e+00
1.130631089211e+00,8.573511838913e-01,1.185104250908e-01,0.000000000000e+00,3.278735160828e+00,1.178984761238e+00,1.042766928673e+00,6.335633993149e-01,3.995195925236e-01,9.985282421112e-01,-3.266459971201e-04,0.000000000000e+00
1.123393297195e+00,8.622099161148e-01,1.252341270447e-01,0.000000000000e+00,3.260825395584e+00,1.169187903404e+00,1.040764570236e+00,6.425018906593e-01,3.776515722275e-01,9.967797398567e-01,-5.797425983474e-04,0.000000000000e+00
1.114314556122e+00,8.473315834999e-01,1.230417862535e-01,0.000000000000e+00,3.232372999191e+00,1.161368727684e+00,1.042226910591e+00,6.361091136932e-01,3.601980507374e-01,9.945287108421e-01,-9.047597995959e-04,0.000000000000e+00
1.106482386589e+00,8.419284820557e-01,1.211748421192e-01,0.000000000000e+00,3.209458351135e+00,1.153003692627e+00,1.042044281960e+00,6.364667415619e-01,3.415260314941e-01,9.917852282524e-01,-1.299644936807e-03,0.000000000000e+00
1.100437641144e+00,8.477779030800e-01,1.211554035544e-01,0.000000000000e+00,3.194306850433e+00,1.144429206848e+00,1.039976477623e+00,6.449574232101e-01,3.223865926266e-01,9.885594248772e-01,-1.762239495292e-03,0.000000000000e+00
1.095169305801e+00,8.575073480606e-01,1.219286099076e-01,0.000000000000e+00,3.182389736176e+00,1.135956883430e+00,1.037243127823e+00,6.562944650650e-01,3.034752011299e-01,9.848312139511e-01,-2.294583478943e-03,0.000000000000e+00
1.089828610420e+00,8.659431338310e-01,1.225359663367e-01,0.000000000000e+00,3.170002698898e+00,1.127635359764e+00,1.034690499306e+00,6.667562127113e-01,2.849003970623e-01,9.806305766106e-01,-2.891441341490e-03,0.000000000000e+00
1.084226012230e+00,8.721460103989e-01,1.227391138673e-01,0.000000000000e+00,3.156396150589e+00,1.119469523430e+00,1.032505750656e+00,6.756438016891e-01,2.666730582714e-01,9.759376049042e-01,-3.554622875527e-03,0.000000000000e+00
1.078509211540e+00,8.770374655724e-01,1.226462423801e-01,0.000000000000e+00,3.142157316208e+00,1.111433148384e+00,1.030527234077e+00,6.836062073708e-01,2.487346082926e-01,9.707823395729e-01,-4.278732929379e-03,0.000000000000e+00
1.072873950005e+00,8.816231489182e-01,1.224214136600e-01,0.000000000000e+00,3.128102540970e+00,1.103554248810e+00,1.028596401215e+00,6.913450956345e-01,2.311480045319e-01,9.651447534561e-01,-5.065387114882e-03,0.000000000000e+00
1.067386388779e+00,8.862106204033e-01,1.221200749278e-01,0.000000000000e+00,3.114480257034e+00,1.095840334892e+00,1.026657581329e+00,6.990740895271e-01,2.139291912317e-01,9.590448141098e-01,-5.910485982895e-03,0.000000000000e+00
1.062026619911e+00,8.907159566879e-01,1.217402294278e-01,0.000000000000e+00,3.101264476776e+00,1.088307023048e+00,1.024745583534e+00,7.067255377769e-01,1.971139311790e-01,9.524827003479e-01,-6.812671199441e-03,0.000000000000e+00
1.056781530380e+00,8.949782252312e-01,1.212614029646e-01,0.000000000000e+00,3.088283300400e+00,1.080940723419e+00,1.022861123085e+00,7.141757607460e-01,1.806712895632e-01,9.454683065414e-01,-7.769159507006e-03,0.000000000000e+00
1.051630139351e+00,8.989675045013e-01,1.206819415092e-01,0.000000000000e+00,3.075496196747e+00,1.073735356331e+00,1.021019935608e+00,7.214037179947e-01,1.645877510309e-01,9.380117654800e-01,-8.777137845755e-03,0.000000000000e+00
1.046588063240e+00,9.027406573296e-01,1.200122311711e-01,0.000000000000e+00,3.062918901443e+00,1.066682338715e+00,1.019199848175e+00,7.284467220306e-01,1.488446295261e-01,9.301230907440e-01,-9.833781048656e-03,0.000000000000e+00
1.041618227959e+00,9.062554240227e-01,1.192510575056e-01,0.000000000000e+00,3.050465583801e+00,1.059758901596e+00,1.017416000366e+00,7.352863550186e-01,1.333905309439e-01,9.217922687531e-01,-1.093891821802e-02,0.000000000000e+00
1.036758184433e+00,9.096013903618e-01,1.184121221304e-01,0.000000000000e+00,3.038226604462e+00,1.052977681160e+00,1.015644431114e+00,7.419726848602e-01,1.182538270950e-01,9.130493402481e-01,-1.208702288568e-02,0.000000000000e+00
1.031945347786e+00,9.126594662666e-01,1.174844950438e-01,0.000000000000e+00,3.026076793671e+00,1.046323180199e+00,1.013932704926e+00,7.484319210052e-01,1.033999472857e-01,9.038844108582e-01,-1.327787339687e-02,0.000000000000e+00
1.027213811874e+00,9.156386256218e-01,1.164958029985e-01,0.000000000000e+00,3.014195442200e+00,1.039799213409e+00,1.012251973152e+00,7.548171877861e-01,8.883764594793e-02,8.943175077438e-01,-1.450730673969e-02,0.000000000000e+00
1.022639036179e+00,9.186452627182e-01,1.154617145658e-01,0.000000000000e+00,3.002668619156e+00,1.033414840698e+00,1.010537147522e+00,7.611824870110e-01,7.458663731813e-02,8.843586444855e-01,-1.577249728143e-02,0.000000000000e+00
1.018206357956e+00,9.219351410866e-01,1.144168972969e-01,0.000000000000e+00,2.991667747498e+00,1.027142405510e+00,1.008776307106e+00,7.677540779114e-01,6.058572977781e-02,8.740078210831e-01,-1.707190461457e-02,0.000000000000e+00
1.013838291168e+00,9.252886176109e-01,1.133392155170e-01,0.000000000000e+00,2.981013536453e+00,1.020976781845e+00,1.007040977478e+00,7.743811607361e-01,4.682306945324e-02,8.632851839066e-01,-1.840145327151e-02,0.000000000000e+00
1.009462714195e+00,9.283065199852e-01,1.121805384755e-01,0.000000000000e+00,2.970344543457e+00,1.014909505844e+00,1.005395770073e+00,7.807585597038e-01,3.328011184931e-02,8.522108197212e-01,-1.975717023015e-02,0.000000000000e+00
1.005105972290e+00,9.309736490250e-01,1.109407544136e-01,0.000000000000e+00,2.959554433823e+00,1.008910894394e+00,1.003785610199e+00,7.868700027466e-01,1.989049091935e-02,8.407646417618e-01,-2.113998495042e-02,0.000000000000e+00
1.000736474991e+00,9.332398772240e-01,1.096124574542e-01,0.000000000000e+00,2.948594093323e+00,1.002977252007e+00,1.002239108086e+00,7.926819920540e-01,6.645720452070e-03,8.289867639542e-01,-2.254352346063e-02,0.000000000000e+00
9.964773654938e-01,9.353638291359e-01,1.082261875272e-01,0.000000000000e+00,2.937641143799e+00,9.971058964729e-01,1.000630736351e+00,7.983622550964e-01,-6.460057571530e-03,8.168873190880e-01,-2.396513707936e-02,0.000000000000e+00
9.922646284103e-01,9.375854134560e-01,1.068120822310e-01,0.000000000000e+00,2.926892995834e+00,9.912738204002e-01,9.990014433861e-01,8.041486144066e-01,-1.947806961834e-02,8.044562339783e-01,-2.540449984372e-02,0.000000000000e+00
9.881018400192e-01,9.398710131645e-01,1.053636595607e-01,0.000000000000e+00,2.916304111481e+00,9.854757785797e-01,9.973422884941e-01,8.100137114525e-01,-3.242019563913e-02,7.917236089706e-01,-2.685660682619e-02,0.000000000000e+00
9.839369654655e-01,9.420948028564e-01,1.038689538836e-01,0.000000000000e+00,2.905765295029e+00,9.797067642212e-01,9.957007169724e-01,8.158730268478e-01,-4.529746621847e-02,7.786995172501e-01,-2.831883914769e-02,0.000000000000e+00
9.798147082329e-01,9.442884325981e-01,1.023276969790e-01,0.000000000000e+00,2.895290851593e+00,9.739689230919e-01,9.940338134766e-01,8.217338919640e-01,-5.810502916574e-02,7.654041051865e-01,-2.978746220469e-02,0.000000000000e+00
9.757047891617e-01,9.463911652565e-01,1.007279977202e-01,0.000000000000e+00,2.884830474854e+00,9.682607650757e-01,9.923706054688e-01,8.275558352470e-01,-7.084646821022e-02,7.518373131752e-01,-3.126096352935e-02,0.000000000000e+00
9.716555476189e-01,9.484301209450e-01,9.907578676939e-02,0.000000000000e+00,2.874334335327e+00,9.625613093376e-01,9.906405210495e-01,8.333505988121e-01,-8.356846123934e-02,7.380092740059e-01,-3.273667767644e-02,0.000000000000e+00
9.676139354706e-01,9.503993391991e-01,9.736024588346e-02,0.000000000000e+00,2.863813638687e+00,9.568680524826e-01,9.888944625854e-01,8.391351699829e-01,-9.627667814493e-02,7.239499092102e-01,-3.420982509851e-02,0.000000000000e+00
9.635366201401e-01,9.522790312767e-01,9.557700902224e-02,0.000000000000e+00,2.853183984756e+00,9.511468410492e-01,9.871413707733e-01,8.449262380600e-01,-1.090472117066e-01,7.096695303917e-01,-3.567776829004e-02,0.000000000000e+00
9.593650102615e-01,9.541556835175e-01,9.374196827412e-02,0.000000000000e+00,2.842438220978e+00,9.453483819962e-01,9.853896498680e-01,8.508505225182e-01,-1.219902187586e-01,6.951680183411e-01,-3.713884577155e-02,0.000000000000e+00
9.550544619560e-01,9.559005498886e-01,9.181779623032e-02,0.000000000000e+00,2.831323623657e+00,9.394145011902e-01,9.836240410805e-01,8.568410873413e-01,-1.352354586124e-01,6.804755330086e-01,-3.858830034733e-02,0.000000000000e+00
9.506084918976e-01,9.575802683830e-01,8.982362598181e-02,0.000000000000e+00,2.819866657257e+00,9.333285689354e-01,9.818222522736e-01,8.629693388939e-01,-1.488202065229e-01,6.656020879745e-01,-4.002339765429e-02,0.000000000000e+00
9.461005330086e-01,9.591753482819e-01,8.774466067553e-02,0.000000000000e+00,2.808156251907e+00,9.271488189697e-01,9.799686074257e-01,8.691610693932e-01,-1.626142561436e-01,6.505577564240e-01,-4.144132882357e-02,0.000000000000e+00
9.416854381561e-01,9.606936573982e-01,8.555039763451e-02,0.000000000000e+00,2.796549558640e+00,9.210482835770e-01,9.780848622322e-01,8.752698898315e-01,-1.762315630913e-01,6.353626847267e-01,-4.283828660846e-02,0.000000000000e+00
9.373580217361e-01,9.621718525887e-01,8.327596634626e-02,0.000000000000e+00,2.785132408142e+00,9.150448441505e-01,9.761956334114e-01,8.813232779503e-01,-1.896320730448e-01,6.200368404388e-01,-4.421048238873e-02,0.000000000000e+00
9.330075979233e-01,9.637988209724e-01,8.091005682945e-02,0.000000000000e+00,2.773837566376e+00,9.090104699135e-01,9.742798209190e-01,8.876061439514e-01,-2.031016796827e-01,6.045903563499e-01,-4.555498063564e-02,0.000000000000e+00
9.284606575966e-01,9.656265377998e-01,7.844414561987e-02,0.000000000000e+00,2.762383460999e+00,9.027718305588e-01,9.723317623138e-01,8.943402171135e-01,-2.170272320509e-01,5.890333652496e-01,-4.686875641346e-02,0.000000000000e+00
9.236538410187e-01,9.673638939857e-01,7.588372379541e-02,0.000000000000e+00,2.750230312347e+00,8.962168097496e-01,9.702951312065e-01,9.013569355011e-01,-2.316589057446e-01,5.733858346939e-01,-4.814787954092e-02,0.000000000000e+00
9.187039732933e-01,9.690220952034e-01,7.317389547825e-02,0.000000000000e+00,2.737763166428e+00,8.895203471184e-01,9.682339429855e-01,9.085286259651e-01,-2.466063201427e-01,5.576577782631e-01,-4.938920214772e-02,0.000000000000e+00
9.137145280838e-01,9.704093337059e-01,7.031498849392e-02,0.000000000000e+00,2.725001811981e+00,8.827941417694e-01,9.661596417427e-01,9.155732393265e-01,-2.616202533245e-01,5.418795347214e-01,-5.058797076344e-02,0.000000000000e+00
9.086254239082e-01,9.713888764381e-01,6.728708744049e-02,0.000000000000e+00,2.711557865143e+00,8.759289979935e-01,9.640155434608e-01,9.224474430084e-01,-2.769441902637e-01,5.260509252548e-01,-5.174173414707e-02,0.000000000000e+00
9.032108783722e-01,9.723519682884e-01,6.408971548080e-02,0.000000000000e+00,2.697283267975e+00,8.686466217041e-01,9.617317914963e-01,9.297895431519e-01,-2.931994795799e-01,5.102021694183e-01,-5.284577608109e-02,0.000000000000e+00
8.973523378372e-01,9.733811020851e-01,6.074649468064e-02,0.000000000000e+00,2.681927680969e+00,8.607782721519e-01,9.592422842979e-01,9.378553032875e-01,-3.107627332211e-01,4.943332672119e-01,-5.389748141170e-02,0.000000000000e+00
8.912526965141e-01,9.743686914444e-01,5.722132697701e-02,0.000000000000e+00,2.666010618210e+00,8.526223301888e-01,9.566560983658e-01,9.462984800339e-01,-3.289680480957e-01,4.784743487835e-01,-5.489219352603e-02,0.000000000000e+00
8.856569528580e-01,9.753066897392e-01,5.350357666612e-02,0.000000000000e+00,2.651476383209e+00,8.451378941536e-01,9.542496800423e-01,9.541862010956e-01,-3.456743359566e-01,4.626354575157e-01,-5.582660809159e-02,0.000000000000e+00
8.816428780556e-01,9.762545824051e-01,4.958497732878e-02,0.000000000000e+00,2.641105890274e+00,8.396806716919e-01,9.524045586586e-01,9.601853489876e-01,-3.578555881977e-01,4.468266963959e-01,-5.669737234712e-02,0.000000000000e+00
8.796816468239e-01,9.772308468819e-01,4.547596350312e-02,0.000000000000e+00,2.636159420013e+00,8.368741273880e-01,9.513375163078e-01,9.636294245720e-01,-3.641202151775e-01,4.310781359673e-01,-5.750008672476e-02,0.000000000000e+00
8.785476088524e-01,9.780003428459e-01,4.119094461203e-02,0.000000000000e+00,2.633342266083e+00,8.352084159851e-01,9.506694674492e-01,9.657834768295e-01,-3.678384125233e-01,4.153898060322e-01,-5.823199450970e-02,0.000000000000e+00
8.750668764114e-01,9.781794548035e-01,3.669626638293e-02,0.000000000000e+00,2.624146699905e+00,8.306624889374e-01,9.492559432983e-01,9.703468084335e-01,-3.779855370522e-01,3.997818529606e-01,-5.888934060931e-02,0.000000000000e+00
8.658185005188e-01,9.777404069901e-01,3.192927315831e-02,0.000000000000e+00,2.599542617798e+00,8.187555670738e-01,9.456433653831e-01,9.819750189781e-01,-4.045635163784e-01,3.842743337154e-01,-5.946854129434e-02,0.000000000000e+00
8.497868180275e-01,9.770665764809e-01,2.685869112611e-02,0.000000000000e+00,2.557040214539e+00,7.979642748833e-01,9.390170574188e-01,1.003176689148e+00,-4.509725570679e-01,3.688873350620e-01,-5.996621027589e-02,0.000000000000e+00
8.296418786049e-01,9.763524532318e-01,2.154477871954e-02,0.000000000000e+00,2.503845691681e+00,7.716250419617e-01,9.300699830055e-01,1.031572580338e+00,-5.097655057907e-01,3.536208868027e-01,-6.037970632315e-02,0.000000000000e+00
8.101339936256e-01,9.751740098000e-01,1.599206589162e-02,0.000000000000e+00,2.452345609665e+00,7.461079359055e-01,9.209685325623e-01,1.060222983360e+00,-5.667233467102e-01,3.384950757027e-01,-6.070582196116e-02,0.000000000000e+00
7.951622605324e-01,9.736176133156e-01,1.014652568847e-02,0.000000000000e+00,2.412711143494e+00,7.266340255737e-01,9.138185381889e-01,1.082585573196e+00,-6.101919412613e-01,3.235400915146e-01,-6.094150245190e-02,0.000000000000e+00
7.861710190773e-01,9.724012613297e-01,4.015878774226e-03,0.000000000000e+00,2.388858079910e+00,7.149899005890e-01,9.094585180283e-01,1.096167087555e+00,-6.361832022667e-01,3.087558746338e-01,-6.108446419239e-02,0.000000000000e+00
7.825460433960e-01,9.718399643898e-01,-2.403262769803e-03,0.000000000000e+00,2.379230737686e+00,7.103061676025e-01,9.076861143112e-01,1.101677179337e+00,-6.466380357742e-01,2.941524982452e-01,-6.113227084279e-02,0.000000000000e+00
