"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         160,      -6.023346985,      -6.021174648,      -6.338025037,      -5.491150006
          0,           0,         161,      -6.031511562,      -6.025097049,      -6.346621254,       -5.49867078
          0,           0,         162,      -6.039502379,      -6.028993531,      -6.355002766,      -5.506011275
          0,           0,         163,      -6.047322568,      -6.032887321,      -6.363191554,      -5.513175787
          0,           0,         164,       -6.05496815,      -6.036786707,      -6.371194679,      -5.520158856
          0,           0,         165,      -6.062436328,       -6.04070949,      -6.378996072,      -5.526961028
          0,           0,         166,          -6.06972,      -6.044684162,      -6.386561166,      -5.533580696
          0,           0,         167,      -6.076804148,      -6.048742456,      -6.393852648,       -5.54001042
          0,           0,         168,       -6.08367755,      -6.052907616,      -6.400834248,      -5.546243859
          0,           0,         169,      -6.090320692,      -6.057198078,      -6.407461986,      -5.552266286
          0,           0,         170,      -6.096708946,      -6.061627574,      -6.413689643,       -5.55805887
          0,           0,         171,      -6.102802746,      -6.066203141,      -6.419475396,      -5.563586771
          0,           0,         172,      -6.108575911,       -6.07093788,      -6.424745866,      -5.568829572
          0,           0,         173,      -6.113983608,      -6.075830121,      -6.429454562,      -5.573747301
          0,           0,         174,      -6.118976651,      -6.080874462,      -6.433568858,       -5.57829549
          0,           0,         175,      -6.123495479,      -6.086062286,      -6.437050521,      -5.582419103
          0,           0,         176,      -6.127484704,      -6.091383595,      -6.439866225,      -5.586067587
          0,           0,         177,      -6.130888947,      -6.096826616,      -6.442005979,      -5.589191531
          0,           0,         178,      -6.133650538,      -6.102377954,      -6.443470076,      -5.591736484
          0,           0,         179,      -6.135719514,      -6.108019291,      -6.444278944,       -5.59365672
          0,           0,         180,      -6.137052013,      -6.113731297,      -6.444462844,      -5.594911955
          0,           0,         181,       -6.13762376,      -6.119493576,      -6.444059539,      -5.595481244
          0,           0,         182,      -6.137426422,      -6.125286536,      -6.443111814,      -5.595358095
          0,           0,         183,      -6.136459763,      -6.131085401,      -6.441684722,      -5.594542104
          0,           0,         184,      -6.134751318,      -6.136874628,      -6.439836172,      -5.593059424
          0,           0,         185,      -6.132340693,      -6.142637076,      -6.437639498,      -5.590945905
          0,           0,         186,      -6.129283786,      -6.148355502,      -6.435166979,      -5.588252073
          0,           0,         187,      -6.125668717,      -6.154010126,      -6.432469882,      -5.585063004
          0,           0,         188,       -6.12156007,      -6.159578478,      -6.429611297,      -5.581431162
          0,           0,         189,      -6.117036779,      -6.165052485,      -6.426596759,      -5.577425386
          0,           0,         190,      -6.112182032,      -6.170420821,      -6.423561051,      -5.573121063
          0,           0,         191,      -6.107095805,      -6.175681015,       -6.42058164,      -5.568611603
          0,           0,         192,      -6.101882632,      -6.180832255,       -6.41772307,      -5.563995402
          0,           0,         193,      -6.096623394,      -6.185874855,         -6.415016,      -5.559346203
          0,           0,         194,      -6.091351372,      -6.190800208,      -6.412413875,      -5.554685676
          0,           0,         195,      -6.086213166,      -6.195638341,       -6.41017011,      -5.550165236
          0,           0,         196,      -6.081293095,      -6.200402288,      -6.408278016,      -5.545867001
          0,           0,         197,      -6.076653456,       -6.20509681,      -6.406746399,      -5.541847973
          0,           0,         198,      -6.072315025,      -6.209710759,      -6.405463005,      -5.538119706
          0,           0,         199,      -6.068343052,      -6.214309073,       -6.40458802,      -5.534745191
          0,           0,         200,      -6.064790469,      -6.218868526,      -6.404162139,       -5.53177767
          0,           0,         201,      -6.061708055,      -6.223373465,      -6.404188536,        -5.5292701
          0,           0,         202,      -6.059152532,      -6.227870495,      -6.404685749,      -5.527281985
          0,           0,         203,      -6.057152698,      -6.232383159,       -6.40565465,      -5.525840985
          0,           0,         204,      -6.055722384,      -6.236922691,      -6.407086497,      -5.524959269
          0,           0,         205,      -6.054866218,      -6.241501459,      -6.408979729,      -5.524640313
          0,           0,         206,       -6.05458674,      -6.246135138,      -6.411333049,      -5.524886785
          0,           0,         207,      -6.054891037,      -6.250841056,      -6.414147321,      -5.525707238
          0,           0,         208,      -6.055786411,      -6.255636805,      -6.417422014,      -5.527110375
          0,           0,         209,      -6.057278062,      -6.260537792,      -6.421154048,      -5.529102123
          0,           0,         210,      -6.059370959,      -6.265558711,      -6.425335956,      -5.531688165
          0,           0,         211,      -6.062068147,      -6.270714266,      -6.429958552,      -5.534872455
          0,           0,         212,      -6.065369565,      -6.276019603,      -6.435011796,      -5.538655646
          0,           0,         213,      -6.069274035,      -6.281489313,      -6.440483667,      -5.543037556
          0,           0,         214,      -6.073773339,      -6.287131684,      -6.446361112,      -5.548010266
          0,           0,         215,      -6.078887143,      -6.292979006,      -6.452622607,      -5.553596042
          0,           0,         216,      -6.084582838,      -6.299010456,      -6.459210915,       -5.55976092
          0,           0,         217,      -6.090838872,      -6.305232445,      -6.466125643,      -5.566481076
          0,           0,         218,      -6.097645608,      -6.311665335,      -6.473384145,      -5.573746177
          0,           0,         219,      -6.105000347,      -6.318334629,      -6.480988257,      -5.581556162
          0,           0,         220,      -6.112896183,      -6.325279333,      -6.488915865,      -5.589908632
          0,           0,         221,      -6.121310275,      -6.332420861,      -6.497141408,      -5.598774345
          0,           0,         222,       -6.13022177,      -6.339761476,      -6.505642262,      -5.608129751
          0,           0,         223,      -6.139603591,      -6.347305148,      -6.514388546,      -5.617946091
          0,           0,         224,      -6.149424842,      -6.355043638,      -6.523344315,      -5.628190672
          0,           0,         225,      -6.159654527,      -6.362963286,      -6.532486788,      -5.638830038
          0,           0,         226,      -6.170261855,      -6.371049437,       -6.54180292,      -5.649830081
          0,           0,         227,       -6.18124675,      -6.379286085,      -6.551253725,      -5.661189299
          0,           0,         228,       -6.19257929,      -6.387657834,      -6.560722154,      -5.672868787
          0,           0,         229,      -6.204165952,      -6.396156788,      -6.570304338,       -5.68476385
          0,           0,         230,      -6.215990855,      -6.404748712,      -6.580047412,      -5.696859621
          0,           0,         231,      -6.228019834,      -6.413478887,      -6.589960626,      -5.709115375
          0,           0,         232,      -6.240206607,      -6.422322167,      -6.599966438,      -5.721477952
          0,           0,         233,       -6.25254053,      -6.431294366,      -6.610063439,      -5.733944897
          0,           0,         234,      -6.264982021,      -6.440331345,      -6.620215343,      -5.746470352
          0,           0,         235,      -6.277469208,      -6.449340851,       -6.63032684,      -5.758980987
          0,           0,         236,      -6.289953081,      -6.458266939,      -6.640366282,      -5.771418316
          0,           0,         237,      -6.302406411,      -6.467087663,      -6.650363578,      -5.783751009
          0,           0,         238,      -6.314789766,      -6.475763296,       -6.66028329,      -5.795932302
          0,           0,         239,      -6.327091267,      -6.484284017,      -6.670117909,      -5.807947756
          0,           0,         240,      -6.339290501,      -6.492595908,       -6.67983556,      -5.819765524
          0,           0,         241,      -6.351304282,      -6.500762995,      -6.689397515,       -5.83129901
          0,           0,         242,      -6.363113741,      -6.508845586,       -6.69879168,       -5.84253865
          0,           0,         243,      -6.374660275,      -6.516779537,      -6.707998299,      -5.853426463
          0,           0,         244,      -6.385879464,      -6.524474155,      -6.717003314,      -5.863897787
          0,           0,         245,       -6.39671944,      -6.531881755,      -6.725802078,      -5.873903643
          0,           0,         246,      -6.407160095,      -6.538993165,       -6.73436992,      -5.883429747
          0,           0,         247,      -6.417183665,      -6.545800561,       -6.74270024,      -5.892464476
          0,           0,         248,      -6.426773427,      -6.552307321,       -6.75076971,      -5.900999717
          0,           0,         249,      -6.435919415,         -6.558542,      -6.758544777,      -5.909037557
          0,           0,         250,      -6.444611422,      -6.564526424,      -6.766005116,      -5.916580428
          0,           0,         251,      -6.452837811,      -6.570275562,      -6.773139082,      -5.923630118
          0,           0,         252,      -6.460595176,      -6.575797206,      -6.779940594,      -5.930194216
          0,           0,         253,      -6.467879968,      -6.581082078,      -6.786399794,      -5.936280272
          0,           0,         254,       -6.47468778,      -6.586130972,      -6.792505593,       -5.94189595
          0,           0,         255,      -6.481017055,      -6.590957494,      -6.798260391,      -5.947052066
          0,           0,         256,      -6.486876846,      -6.595581172,      -6.803674925,      -5.951770867
          0,           0,         257,      -6.492284319,      -6.600025275,      -6.808757637,      -5.956081418
          0,           0,         258,      -6.497245607,      -6.604321488,      -6.813516432,       -5.95999962
          0,           0,         259,      -6.501779358,      -6.608480635,      -6.817971691,      -5.963552239
          0,           0,         260,      -6.505897681,      -6.612501871,      -6.822145619,       -5.96675847
          0,           0,         261,      -6.509617354,       -6.61640593,      -6.826054321,      -5.969643065
          0,           0,         262,      -6.512959371,      -6.620211116,      -6.829707461,      -5.972233402
          0,           0,         263,      -6.515943572,      -6.623931917,      -6.833114721,      -5.974552662
          0,           0,         264,      -6.518589911,      -6.627573657,      -6.836306165,      -5.976621781
          0,           0,         265,      -6.520924482,      -6.631147264,      -6.839322063,      -5.978467397
          0,           0,         266,      -6.522980662,      -6.634670814,      -6.842137263,      -5.980124198
          0,           0,         267,      -6.524781544,      -6.638165719,       -6.84477188,      -5.981614912
          0,           0,         268,      -6.526353995,      -6.641653366,      -6.847236975,      -5.982965921
          0,           0,         269,      -6.527725462,      -6.645152248,      -6.849556021,      -5.984202423
          0,           0,         270,      -6.528924213,      -6.648670224,      -6.851762322,      -5.985348427
          0,           0,         271,       -6.52997405,       -6.65221371,      -6.853883716,      -5.986423909
          0,           0,         272,      -6.530899701,      -6.655789973,      -6.855946207,      -5.987449403
          0,           0,         273,      -6.531727636,      -6.659404464,      -6.857983373,      -5.988445956
          0,           0,         274,      -6.532484953,      -6.663064273,       -6.86000066,       -5.98943595
          0,           0,         275,      -6.533194729,      -6.666776751,      -6.862019531,      -5.990436706
          0,           0,         276,       -6.53388635,      -6.670546707,      -6.864057983,      -5.991473295
          0,           0,         277,      -6.534580222,       -6.67437794,      -6.866132631,      -5.992561242
          0,           0,         278,      -6.535297055,      -6.678274002,      -6.868261317,      -5.993716818
          0,           0,         279,      -6.536056383,      -6.682238932,      -6.870460248,      -5.994955347
          0,           0,         280,      -6.536877795,      -6.686277771,      -6.872753181,      -5.996292722
          0,           0,         281,      -6.537779814,      -6.690394969,      -6.875152844,      -5.997743883
          0,           0,         282,      -6.538779562,      -6.694594238,       -6.87766896,      -5.999322469
          0,           0,         283,      -6.539892845,      -6.698878525,      -6.880311789,      -6.001041074
          0,           0,         284,      -6.541129896,      -6.703248577,      -6.883081307,      -6.002906559
          0,           0,         285,       -6.54249677,      -6.707700686,        -6.8859682,      -6.004921334
          0,           0,         286,      -6.544016935,      -6.712250515,       -6.88902734,      -6.007108035
          0,           0,         287,      -6.545700291,      -6.716901258,      -6.892253668,      -6.009473859
          0,           0,         288,      -6.547556954,      -6.721648949,      -6.895646385,      -6.012026498
          0,           0,         289,      -6.549594724,      -6.726494757,      -6.899214895,      -6.014771553
          0,           0,         290,      -6.551824022,      -6.731440446,      -6.902971162,      -6.017717741
          0,           0,         291,      -6.554256705,      -6.736490074,      -6.906903878,      -6.020879165
          0,           0,         292,      -6.556893195,      -6.741644452,      -6.911054139,      -6.024254521
          0,           0,         293,      -6.559735492,      -6.746866552,      -6.915415731,      -6.027840095
          0,           0,         294,      -6.562785666,      -6.752171525,      -6.919989638,      -6.031633727
          0,           0,         295,      -6.566054266,      -6.757554127,      -6.924818133,      -6.035646324
          0,           0,         296,      -6.569553781,      -6.762993324,      -6.929882952,      -6.039889654
          0,           0,         297,      -6.573298267,      -6.768491174,      -6.935158645,      -6.044377398
          0,           0,         298,      -6.577296864,      -6.774056304,      -6.940619712,      -6.049118638
          0,           0,         299,      -6.581552472,      -6.779688697,      -6.946275478,      -6.054116828
          0,           0,         300,      -6.586057921,      -6.785393253,      -6.952111623,      -6.059363564
          0,           0,         301,      -6.590805587,      -6.791185109,      -6.958118142,      -6.064850572
          0,           0,         302,      -6.595786835,      -6.797068391,      -6.964296309,      -6.070567304
