"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
16, 9.337649031508251e+00, -1.114821980185638e+01, 9.979366449841556e-01, 1.773428169016022e+00, 1.355820208639792e-03, 4.067742194888118e+00, 9.967864620153869e-01, 9.988474388884808e-01, 1.502786070335582e+00, -2.040341577532129e-03
17, 1.038574239743045e+01, -1.258863684688797e+01, 9.946006795128245e-01, 1.770195016615219e+00, 4.241236523137441e-03, 4.055515709686749e+00, 9.920823659076403e-01, 9.974680153984836e-01, 1.506121823986965e+00, -5.027069264990277e-03
18, 1.160553951878712e+01, -1.375318152348763e+01, 9.924411950046760e-01, 1.768234451698595e+00, 5.977421746941816e-03, 4.047671330839244e+00, 9.889679638622494e-01, 9.965003154243207e-01, 1.508463507623105e+00, -7.004467389048010e-03
19, 1.098316868756027e+01, -1.315712326846344e+01, 9.921421296675936e-01, 1.767783873368983e+00, 6.370222145386900e-03, 4.046493271774145e+00, 9.886270032009788e-01, 9.964570333609435e-01, 1.508567646920772e+00, -7.220950348584861e-03
20, 1.019196101056301e+01, -1.227091840421869e+01, 9.919585543632107e-01, 1.767870571733275e+00, 6.339185867790214e-03, 4.045955910286828e+00, 9.882337495520264e-01, 9.962449995568862e-01, 1.509081296213767e+00, -7.470635205062630e-03
21, 9.999753987689509e+00, -1.194592378337731e+01, 9.915577782544889e-01, 1.767489018118263e+00, 6.667539265755189e-03, 4.044491450787689e+00, 9.876644884166011e-01, 9.960735623044163e-01, 1.509496338802047e+00, -7.832070846602448e-03
22, 9.728511924877242e+00, -1.153803612057565e+01, 9.982045715693773e-01, 1.773738108177727e+00, 1.097964615013188e-03, 4.068749896915494e+00, 9.971385736281140e-01, 9.989320846932335e-01, 1.502581461885486e+00, -1.816778648816523e-03
23, 1.216998482822479e+01, -1.432568671016307e+01, 9.925117324381263e-01, 1.768535397323790e+00, 5.826640762089807e-03, 4.048049578565811e+00, 9.889499214381781e-01, 9.964113159738690e-01, 1.508679958174737e+00, -7.015922896394886e-03
24, 8.468253008057408e+00, -1.052599767052931e+01, 9.979891937533156e-01, 1.773051578395215e+00, 1.614566634600930e-03, 4.067717760870817e+00, 9.970773755551612e-01, 9.990863446178959e-01, 1.502208383604618e+00, -1.855634568151631e-03
25, 6.138227530835162e+00, -7.852764390655965e+00, 9.874219058177618e-01, 1.763654450386976e+00, 1.008117335857242e-02, 4.029433295394296e+00, 9.817328801040464e-01, 9.942385056679455e-01, 1.513939528513097e+00, -1.159817136251026e-02
26, 6.453033641136086e+00, -8.225526870327009e+00, 9.892689702537903e-01, 1.765290008087102e+00, 8.621689940432463e-03, 4.036118199328913e+00, 9.844218286370833e-01, 9.951002793350896e-01, 1.511852469714931e+00, -9.890902452645544e-03
27, 6.683648783447811e+00, -8.535923353869876e+00, 9.945112151263044e-01, 1.770019553336287e+00, 4.370720160006140e-03, 4.055143089477630e+00, 9.920013299881970e-01, 9.974762626102828e-01, 1.506102052937510e+00, -5.078520642414599e-03
28, 6.973205902706860e+00, -8.910426875369597e+00, 9.982218045731733e-01, 1.773343903904420e+00, 1.367677186927529e-03, 4.068604384051886e+00, 9.973712707583787e-01, 9.991479510757049e-01, 1.502059458786552e+00, -1.669034439124620e-03
29, 7.383296456178739e+00, -9.408051217946637e+00, 1.000067495477114e+00, 1.774904819905132e+00, -6.360033509937430e-05, 4.075255301415718e+00, 1.000087218969166e+00, 1.000019722160894e+00, 1.499952329169931e+00, 5.537712327976933e-05
