"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
68, 1.286035990525753e+01, 7.579496596699207e+00, 9.995133727595442e-01, 9.467404064969545e-01, 1.822589697965380e-02, 2.946831613708244e+00, 9.993154200510489e-01, 9.998019509154252e-01, 8.007588700028501e-01, -1.528080243194427e-03
69, 1.361312777075365e+01, 1.048565261194297e+01, 9.994248823427350e-01, 9.467762394123409e-01, 1.834047266707467e-02, 2.946612489185940e+00, 9.991974681420543e-01, 9.997724549341341e-01, 8.008737540009652e-01, -1.791365754342979e-03
70, 6.298158738023901e-01, 8.542552024322356e-02, 6.135127213905383e-01, 8.955611768337010e-01, -7.831126468413335e-02, 1.918313598676667e+00, 5.038712526376778e-01, 8.212890052151552e-01, 1.366512932325003e+00, -1.107430239648041e+00
71, 6.285567680810691e-01, 7.339372571590648e-02, 6.140736181339201e-01, 8.933684510592902e-01, -7.797170745778807e-02, 1.918798572567684e+00, 5.056007428096899e-01, 8.233552588468734e-01, 1.360192495755791e+00, -1.103569770514085e+00
72, 6.255979935232933e-01, 5.938842863650721e-02, 6.109835688198357e-01, 8.922310758751905e-01, -7.781186601327497e-02, 1.910550008625716e+00, 5.016496103383244e-01, 8.210525387897114e-01, 1.367236430815382e+00, -1.112389262637669e+00
73, 6.273026588988057e-01, 6.324533291698380e-02, 6.109400357632803e-01, 8.880018902436070e-01, -7.777913047673206e-02, 1.908678912036681e+00, 5.033488346939646e-01, 8.238923711475282e-01, 1.358549923441070e+00, -1.108596351129544e+00
74, 6.243408366653662e-01, 5.173213811493133e-02, 6.089315727553446e-01, 8.900364580860937e-01, -7.728189742384033e-02, 1.904458399751846e+00, 4.996398205929015e-01, 8.205188283013302e-01, 1.368869483619123e+00, -1.116875400462274e+00
75, 6.211299896240000e-01, 4.367359094194759e-02, 6.065873840088576e-01, 8.877270515900002e-01, -7.669882186722968e-02, 1.897583269220732e+00, 4.972599677439519e-01, 8.197664192381072e-01, 1.371172020561849e+00, -1.122187572000108e+00
76, 1.943123887871366e+01, 9.426218223089085e-01, 9.976105506340045e-01, 9.452515199265386e-01, 1.787668390378930e-02, 2.941282893936739e+00, 9.973209846004254e-01, 9.997097404058177e-01, 8.010562694347565e-01, -5.979945088336169e-03
77, 1.971886312335671e+01, 9.321621470624889e-01, 9.967615935993804e-01, 9.452474264294056e-01, 1.623576606191289e-02, 2.939111395886684e+00, 9.963125489734511e-01, 9.995494964605249e-01, 8.017742264111754e-01, -8.230917469975186e-03
78, 1.994099183766311e+01, 9.378874076973299e-01, 9.964337693976579e-01, 9.450773725762658e-01, 1.316206201145621e-02, 2.937758241522789e+00, 9.957949456743462e-01, 9.993588899303384e-01, 8.019296733885009e-01, -9.386281976905735e-03
79, 6.233982306482218e-01, 5.664479202791567e-01, 7.586039415646135e-01, 9.642928815831192e-01, -4.164655536552314e-02, 2.314729371270400e+00, 6.802839560877083e-01, 8.967577398617637e-01, 1.135525629127818e+00, -7.136518837327942e-01
80, 6.295069511881870e-01, 5.197252752106976e-01, 7.249725247775944e-01, 9.586704139935434e-01, -4.427454129508024e-02, 2.225939769980576e+00, 6.362947763090711e-01, 8.776812286841797e-01, 1.194202601517355e+00, -8.118420171672523e-01
81, 6.276893865411695e-01, 5.428508102445191e-01, 8.083067818563109e-01, 9.655500522557025e-01, -5.881013074605754e-02, 2.444839554899188e+00, 7.464035483493067e-01, 9.234161646338773e-01, 1.052543139619638e+00, -5.660635081488693e-01
82, 6.289720436895798e-01, 5.310118394929129e-01, 7.789570052834170e-01, 9.614528333800584e-01, -5.628815089814491e-02, 2.366801981085895e+00, 7.085664654420509e-01, 9.096348843852363e-01, 1.095619934101420e+00, -6.505212824954223e-01
83, 6.373742500257802e-01, 3.367513492027054e-01, 6.771931534931908e-01, 9.332061021026291e-01, -6.318394373293522e-02, 2.094270598296959e+00, 5.793282379161183e-01, 8.554844875907971e-01, 1.262083484521102e+00, -9.389994689372362e-01
84, 6.384498690849650e-01, 3.561420015803116e-01, 6.799957562745609e-01, 9.352781998896014e-01, -6.094245322063709e-02, 2.102168329944432e+00, 5.824953390094554e-01, 8.566161386075798e-01, 1.258628248066597e+00, -9.319300468538946e-01
85, 6.381656737087679e-01, 3.349746667141870e-01, 6.777557014125173e-01, 9.340529040749013e-01, -6.340779265579584e-02, 2.096043079423124e+00, 5.797767293128140e-01, 8.554361521481791e-01, 1.262231057829761e+00, -9.379983720696120e-01
86, 6.346884644416223e-01, 1.963090308913657e-01, 6.381977962949559e-01, 9.073586051351299e-01, -7.204991524599340e-02, 1.985198164891619e+00, 5.344447659914301e-01, 8.374280968911803e-01, 1.317197114012955e+00, -1.039185790197701e+00
87, 6.328558085151684e-01, 1.562147725902409e-01, 6.294311731074168e-01, 9.021724478905552e-01, -7.439344854741881e-02, 1.961006864330097e+00, 5.240249487843270e-01, 8.325373308050292e-01, 1.332131127019686e+00, -1.062444310749270e+00
88, 6.313715670060923e-01, 1.215818955296333e-01, 6.217728076755837e-01, 8.961970826572672e-01, -7.618175605157855e-02, 1.939293635329726e+00, 5.155025135838344e-01, 8.290850085756775e-01, 1.342677480472049e+00, -1.081467603607513e+00
89, 6.308018248399188e-01, 9.359672886897484e-02, 6.072147321930320e-01, 8.854500954320054e-01, -7.748196335444416e-02, 1.898237757692730e+00, 4.990822708579092e-01, 8.219205569262312e-01, 1.364580836381040e+00, -1.118119931120739e+00
90, 6.311493715966400e-01, 1.058118392625430e-01, 6.183459309414954e-01, 8.986998286512367e-01, -7.721231613397216e-02, 1.931734130935395e+00, 5.095325048457157e-01, 8.240249985471724e-01, 1.358144323792074e+00, -1.094793515969385e+00
91, 6.192017811590376e-01, 6.091497574539236e-01, 8.735967807586231e-01, 9.730405370214015e-01, -5.970964249943549e-02, 2.618992080734947e+00, 8.300197649268088e-01, 9.501177009901839e-01, 9.675720769782119e-01, -3.794201675740875e-01
92, 6.202795066128090e-01, 5.994927384778299e-01, 8.701178926857103e-01, 9.730633273202384e-01, -6.483977392778610e-02, 2.609915027259028e+00, 8.253619704044544e-01, 9.485633812872046e-01, 9.725856322853599e-01, -3.898170303472002e-01
93, 6.224777092118172e-01, 5.782003218710138e-01, 8.169993195385989e-01, 9.700882448951004e-01, -5.674537837544711e-02, 2.469087553610762e+00, 7.564741824404438e-01, 9.259177631477874e-01, 1.044674659053099e+00, -5.435844141954380e-01
94, 6.217063272861976e-01, 5.883863377572264e-01, 8.714934248917949e-01, 9.729598912149455e-01, -6.994072051049728e-02, 2.613627332808304e+00, 8.270803460092143e-01, 9.490379644710515e-01, 9.710558407700838e-01, -3.859813705151467e-01
95, 1.818945938884539e+01, 1.761345240521656e+00, 9.993919264987744e-01, 9.467726104538310e-01, 1.837691882949051e-02, 2.946507388579907e+00, 9.991506178104764e-01, 9.997585444890041e-01, 8.009032642159576e-01, -1.895942387329405e-03
96, 1.797952317652746e+01, 1.444639693942475e+00, 9.994264280524410e-01, 9.468051528045204e-01, 1.845113654155615e-02, 2.946609594234306e+00, 9.991848166701532e-01, 9.997582499566691e-01, 8.009044716934395e-01, -1.819605646979372e-03
97, 1.786248918601661e+01, 1.231656013246529e+00, 9.994849631251288e-01, 9.469598627780772e-01, 1.850039535305777e-02, 2.946808922054153e+00, 9.992160665705070e-01, 9.997309648823719e-01, 8.010001216920477e-01, -1.749851405118329e-03
