"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
1433, 1.411585426836570e+00, 1.476412467448580e+00, 5.785204487932080e-11, 8.436433107497293e-01, 6.926331143398857e-01, -2.241613961450179e-02, 3.868217483140228e-01, 2.545574648014482e+00, 8.689074687267295e-01, 1.016211486439121e+00, 7.834236648792477e-01, -2.892168489894176e-01
1434, 1.354885815629777e+00, 1.483629685433561e+00, 0.000000000000000e+00, 9.227167660348956e-01, 8.544523530513974e-01, -7.871468781824034e-02, 3.301997792282846e-01, 2.798385690369813e+00, 9.361308318512964e-01, 1.001008058727079e+00, 8.360711375906303e-01, -1.547701227402838e-01
1435, 1.281321488590603e+00, 1.491552711951209e+00, 0.000000000000000e+00, 9.288882444842794e-01, 8.677452965158824e-01, -6.596913029654655e-02, 3.054903597182118e-01, 2.816178979921080e+00, 9.433153962237931e-01, 1.001988859033185e+00, 8.327283112658651e-01, -1.404009939952904e-01
1436, 1.124793990463495e+00, 1.502611357380778e+00, 0.000000000000000e+00, 8.600148750379336e-01, 9.483900696389945e-01, -2.134169957488302e-02, 2.949810577139789e-01, 2.650181092922807e+00, 8.305617518575160e-01, 9.528738337173662e-01, 9.934281804825216e-01, -3.659082827278446e-01
1437, 9.392232313391572e-01, 1.498144908700513e+00, 0.000000000000000e+00, 8.664436304091464e-01, 9.284575998274924e-01, 7.928463023617592e-02, 2.496224226882350e-01, 2.658270168474212e+00, 8.484918027151086e-01, 9.662216716982556e-01, 9.508910049215370e-01, -3.300481810126595e-01
1438, 8.674857721854420e-01, 1.487552629513820e+00, 0.000000000000000e+00, 7.307714839879756e-01, 8.391648406322454e-01, 3.600235454363049e-01, 2.075173430368719e-01, 2.284030218629082e+00, 6.736251558604760e-01, 9.095072004228091e-01, 1.127990994189824e+00, -6.797814747219247e-01
1439, 8.668128629534801e-01, 1.486373967009599e+00, -5.043557280105464e-03, 7.454437780217517e-01, 8.071775034937710e-01, 4.090823046652223e-01, 1.688612714124447e-01, 2.317423278023415e+00, 6.996153488841355e-01, 9.260061507101970e-01, 1.077314694463288e+00, -6.278010886746058e-01
1440, 9.924573668345023e-01, 3.705887156887770e-02, -2.222394090541343e-03, 1.094515767041912e+00, 9.596457651140692e-01, 1.773524344153565e-02, 1.169012441977353e-01, 3.286195273023949e+00, 1.143644492662788e+00, 1.030952028250681e+00, 7.304022970791381e-01, 2.602571988826994e-01
1441, 1.412865336403456e+00, 1.475895275108409e+00, 2.179487783183181e-04, 8.551893371118773e-01, 6.436548832491866e-01, -1.360035306992269e-01, -1.104357582219659e-01, 2.546628106215415e+00, 9.145843168413652e-01, 1.055190589190459e+00, 6.374783968248851e-01, -1.978631527601462e-01
1442, 1.392782217197345e+00, 1.476017976116160e+00, 2.708209937054258e-03, 9.271574898596014e-01, 7.518862210999813e-01, -1.295047434213075e-01, -1.003426483899183e-01, 2.771592126271529e+00, 9.808973841048606e-01, 1.043853380347581e+00, 6.819801671398880e-01, -6.523701823315543e-02
1443, 8.642205353553556e-01, 1.481843688580626e+00, -9.948463905531951e-03, 8.015709682421667e-01, 7.927793389765021e-01, 4.817597174282578e-01, -4.689117373396846e-02, 2.471055242079047e+00, 7.731472622874459e-01, 9.516772328618793e-01, 9.972097250166487e-01, -4.807372618679849e-01
1444, 9.519966977239289e-01, 1.492554707507920e+00, -1.649775514297449e-02, 8.875299776752440e-01, 8.836092580349352e-01, 2.613656795860553e-01, 1.482010870363084e-01, 2.705992245243379e+00, 8.861126207299913e-01, 9.850886786375875e-01, 8.894453724836597e-01, -2.548065449828941e-01
1445, 1.222545804010604e+00, 1.492118821393416e+00, -1.291073499576192e-02, 9.158836821682051e-01, 9.040504678252476e-01, 1.015208627738890e-01, 1.840327590166627e-01, 2.782129508795132e+00, 9.247314543695074e-01, 9.961958894060519e-01, 8.523756944293820e-01, -1.775688777038618e-01
1446, 1.001474259857592e+00, 1.495060982608412e+00, -1.764532209353354e-02, 8.476497472536649e-01, 8.664682067809300e-01, 1.634639763907789e-01, 1.324734331823443e-01, 2.584488268493982e+00, 8.462091403481397e-01, 9.849874834868551e-01, 8.897797815750336e-01, -3.346135057465974e-01
1447, 9.051078975499869e-01, 1.483596989592730e+00, -1.792827813427889e-02, 8.159709413553229e-01, 8.103036898678945e-01, 3.274275115099859e-01, 4.730101113634818e-02, 2.493031966182246e+00, 8.094516317706777e-01, 9.787812624686003e-01, 9.101823438540346e-01, -4.081285229015213e-01
1448, 9.335146157014337e-01, 1.484938882900385e+00, -2.037730799606090e-02, 8.668689128644842e-01, 8.620272402802593e-01, 2.749093043472390e-01, 4.683313817038476e-02, 2.641334380022323e+00, 8.671488474977453e-01, 9.869829697115509e-01, 8.831751451366199e-01, -2.927340914473860e-01
1449, 1.116542797415897e+00, 1.486778690790012e+00, -2.435997294712955e-02, 9.176587463775451e-01, 9.376517133686130e-01, 1.946423411981716e-01, 1.274125650744412e-01, 2.798183148159926e+00, 9.158620583151882e-01, 9.847325555653087e-01, 8.906219253737868e-01, -1.953076698125003e-01
1450, 8.871353111874450e-01, 1.490829003890815e+00, -7.029783247419522e-03, 7.977235296165072e-01, 8.715456659372504e-01, 2.550664620478187e-01, 2.312332727591710e-01, 2.463419367532405e+00, 7.652113791222827e-01, 9.464516965636556e-01, 1.013668382066099e+00, -4.966090281983114e-01
1451, 1.249370419164465e+00, 1.493516353944029e+00, -5.879376075225118e-03, 9.502077684722564e-01, 9.073383541322824e-01, 6.620319547485215e-02, 2.388723724501388e-01, 2.879995808234004e+00, 9.657852040906406e-01, 1.002839444436232e+00, 8.298237261695919e-01, -9.546137826159541e-02
1452, 1.392744276115448e+00, 1.476017976116160e+00, -2.712587008040424e-03, 1.014910077501069e+00, 9.505625117227795e-01, 3.035511219458226e-01, 1.113278910768439e-01, 3.075935911787224e+00, 1.031715134896011e+00, 1.003001709731533e+00, 8.292690506461169e-01, 3.639848334914487e-02
1453, 9.179639590348261e-01, 1.489917750752962e+00, -1.509790359990083e-02, 8.668556553068963e-01, 8.998802564496210e-01, 3.162641021520409e-01, 1.999274888244031e-01, 2.662543876788592e+00, 8.458856910497695e-01, 9.627961130834906e-01, 9.618733833943354e-01, -3.352604043433376e-01
1454, 4.340165893273548e-01, 7.487867153559420e-01, -6.367873955748564e-03, 9.915732748636644e-01, 6.309732265065041e-01, 2.051607231704190e-01, -4.194665690978674e-02, 2.930247665073316e+00, 1.082952319514498e+00, 1.077591009662578e+00, 5.422119255643011e-01, 1.388728525861201e-01
1455, 1.272517945189477e+00, 1.485892981728328e+00, -1.279239911640883e-02, 9.354497105764594e-01, 9.063364707158548e-01, 1.352838495847436e-01, 1.782544916258651e-01, 2.837416347714123e+00, 9.486343029345748e-01, 1.000570781422186e+00, 8.375593088830487e-01, -1.297631805737270e-01
1456, 9.913633103537336e-01, 0.000000000000000e+00, 1.463858294098372e-01, 1.002060394478224e+00, 9.784328942439258e-01, -4.285535605494566e-03, -7.151149285318194e-02, 3.034101052807575e+00, 1.021543578803417e+00, 1.005848187126062e+00, 8.195069634976579e-01, 1.605537116395706e-02
1457, 1.017770285706462e+00, 0.000000000000000e+00, -5.403792531230920e-01, 1.010037328461751e+00, 1.016107103428563e+00, 3.374330560685574e-03, 4.176964666118382e-02, 3.066228618857343e+00, 1.021701049013407e+00, 9.980581638050884e-01, 8.460847362704903e-01, 1.637031158393798e-02
1458, 1.136936195016687e+00, 1.495013175423529e+00, -1.781020250708322e-02, 8.690265131373572e-01, 9.125920620716742e-01, 1.355467665655269e-01, 1.981680740003130e-01, 2.658678750485472e+00, 8.585369510695988e-01, 9.747548434626161e-01, 9.233132729823440e-01, -3.099578843036790e-01
1459, 1.032226725549916e+00, 1.147136254814334e-01, -2.322978613799151e-10, 1.081214107882497e+00, 8.760940332347258e-01, 6.750058160414740e-02, -1.466224794459315e-02, 3.227760022215680e+00, 1.148243855754583e+00, 1.047832496191137e+00, 6.665910447657067e-01, 2.694559250662901e-01
1460, 1.167229493519842e+00, 1.499028795027035e+00, -8.832837223664767e-03, 8.716387516385918e-01, 9.042593753090200e-01, 6.239353583098541e-02, 2.743318147791735e-01, 2.666835572165201e+00, 8.609526676259849e-01, 9.745680794790723e-01, 9.239204401671429e-01, -3.051264511909069e-01
1461, 1.376524998304765e+00, 1.480273221356502e+00, -2.383481529814910e-03, 8.955309448795680e-01, 8.561966951328510e-01, 8.687309782474736e-02, 3.603302350906495e-01, 2.727776822409792e+00, 8.967103904430345e-01, 9.879638214441663e-01, 8.799204106376549e-01, -2.336110055568077e-01
1462, 4.407599829391984e-03, 0.000000000000000e+00, -3.081011051716587e-02, 1.254327145832910e+00, 7.566384770826501e-01, 1.385209288468608e-02, -3.509439720945421e-01, 3.705427158069366e+00, 1.371218096345440e+00, 1.078611761081296e+00, 5.375721791995157e-01, 7.154044062480042e-01
1463, 8.954639345831893e-01, 1.488025743102111e+00, -1.326391796415593e-02, 8.391958913916018e-01, 8.509251661592645e-01, 3.387342152339378e-01, 1.662034756860611e-01, 2.573553231098689e+00, 8.229288366990940e-01, 9.675387523782311e-01, 9.466554477010735e-01, -3.811741130446887e-01
1464, 1.038744404835586e+00, 1.488943518646399e+00, -2.382334908591436e-02, 8.846582674306428e-01, 9.432549281212338e-01, 1.884209412166150e-01, 1.127380980183805e-01, 2.708948858541800e+00, 8.715333276541378e-01, 9.720260307188324e-01, 9.321681238496554e-01, -2.839651311346010e-01
1465, 8.095613741861426e-01, 5.968541883631890e-01, 3.500928220439942e-02, 8.276812059377111e-01, 9.582549076555161e-01, -3.203242275980178e-02, -4.593768854279719e-02, 2.551801526231559e+00, 7.980772041249452e-01, 9.513739350474227e-01, 9.981675574818242e-01, -4.308773781929863e-01
1466, 8.702751521384685e-01, 1.485288884073313e+00, -9.558291270240452e-03, 7.787481255714774e-01, 8.701100029958466e-01, 3.688002729222764e-01, 4.617558493192737e-02, 2.415534649927043e+00, 7.362968395971702e-01, 9.328790899048095e-01, 1.056039292377532e+00, -5.544381072485364e-01
1467, 9.750294939659117e-01, 1.486231983931322e+00, -2.277580534515435e-02, 9.181755684822911e-01, 8.759281241515181e-01, 3.639571819410064e-01, 1.085735952918329e-01, 2.796202512931637e+00, 9.199344165137318e-01, 9.885543944634556e-01, 8.779580508483257e-01, -1.871629534154131e-01
1468, 1.410306676598681e+00, 1.460519665859006e+00, -2.956863296269400e-09, 1.046243965391550e+00, 7.965337709736718e-01, 1.239233590363142e-01, -6.928989222911647e-02, 3.114004833798451e+00, 1.120463981371381e+00, 1.056657818298117e+00, 6.315628211321922e-01, 2.138961762998855e-01
1469, 8.552227165046580e-01, 1.479880907080189e+00, -1.992037007877975e-06, 8.550879125480653e-01, 6.536872334855989e-01, 6.218213302602527e-01, 1.203706533921329e-01, 2.610409508839603e+00, 8.503924151137959e-01, 9.812463340791522e-01, 9.021029871551610e-01, -3.262469562152848e-01
1470, 1.025983058791923e+00, 0.000000000000000e+00, -6.018896864878798e-02, 1.064887465876637e+00, 9.706023892522452e-01, 1.790820481938743e-03, 7.266759075530267e-02, 3.205607432114946e+00, 1.104317546138760e+00, 1.023198026805228e+00, 7.585653588824407e-01, 1.816033058346429e-01
1471, 8.104858884433126e-01, 1.403859923863130e+00, 0.000000000000000e+00, 1.172201259432111e+00, 2.910215915572736e-01, 4.010415260630725e-01, 6.679655259633900e-02, 3.419221085268839e+00, 1.325035408476187e+00, 1.115307793360086e+00, 3.390643771171457e-01, 6.230390305094976e-01
1472, 1.411332063680877e+00, 1.475515818411521e+00, -3.945433954278541e-04, 9.969993111816911e-01, 9.236243675977129e-01, 4.571877435819656e-01, 1.111509864585846e-01, 3.036213494189281e+00, 9.989472052131591e-01, 9.885920520323610e-01, 8.778328613638401e-01, -2.913737601655853e-02
1473, 8.641735574085661e-01, 1.481761208305043e+00, 9.995889544735317e-03, 6.754398471041386e-01, 8.333551299474333e-01, 2.117330915072075e-01, 3.333903072484242e-01, 2.132525441966650e+00, 6.011858950945617e-01, 8.781961753600684e-01, 1.223109656324436e+00, -8.246599962537534e-01
1474, 9.656595254637780e-01, 0.000000000000000e+00, -4.250328452860237e-03, 1.040405398024872e+00, 9.559613730682107e-01, -9.880146140069763e-04, 1.187044628058767e-01, 3.135158359122498e+00, 1.075680210646610e+00, 1.020117079227351e+00, 7.695844581820639e-01, 1.243286348503441e-01
1475, 9.935648297185229e-01, 1.546684609792718e-02, -1.334422905088787e-03, 1.104619398827051e+00, 9.080955592821578e-01, 2.233190401699423e-02, 1.077938061066340e-01, 3.301595322397505e+00, 1.169136939635607e+00, 1.044292486472226e+00, 6.802934885928869e-01, 3.112420928283384e-01
1476, 1.039081779107035e+00, 6.984390804092462e-01, 1.820866140466884e-02, 9.650486601395036e-01, 9.133405409752543e-01, -1.103766119701135e-02, -5.527073257191281e-02, 2.913846941408150e+00, 9.919998324209696e-01, 1.014219189438860e+00, 7.904304462686803e-01, -4.303212160093751e-02
1477, 8.590293806224688e-01, 1.482145179142743e+00, 4.371492695776007e-03, 7.998759621672137e-01, 7.922831330563818e-01, 4.499956694442361e-01, 3.489950315592640e-01, 2.482414823798234e+00, 7.549274729271354e-01, 9.312194135133692e-01, 1.061187026857228e+00, -5.171768405886060e-01
1478, 1.354922616232564e+00, 1.469760680923866e+00, 7.121939304776187e-03, 9.814367531063199e-01, 8.671527095848609e-01, -1.736191883485157e-01, -9.668335404528181e-02, 2.952469421964310e+00, 1.019704810358168e+00, 1.025136241046114e+00, 7.515848043251742e-01, 1.237783427345996e-02
1479, 9.874008486904131e-01, 0.000000000000000e+00, -4.604761099395205e-02, 1.053586915962034e+00, 9.580889634563245e-01, 1.186021254914981e-03, 8.847217212525599e-02, 3.171374085174500e+00, 1.092814119560591e+00, 1.023399889094605e+00, 7.578401393169006e-01, 1.585964526783057e-01
1480, 1.411572422287168e+00, 1.476368655437583e+00, 1.709101697700201e-04, 9.045174958695638e-01, 7.679738661950724e-01, -7.409160329631728e-02, 5.075320893502743e-02, 2.709321723080875e+00, 9.515368154908513e-01, 1.037953890161941e+00, 7.043857566791158e-01, -1.239581554611740e-01
1481, 1.411548669131407e+00, 1.476284180139526e+00, 2.820318092533835e-04, 9.469670678560459e-01, 7.042580563451564e-01, -1.772467638569655e-01, 7.483121078543474e-02, 2.818024202210537e+00, 1.014640711291818e+00, 1.057174902773350e+00, 6.294687693478866e-01, 2.249636140760014e-03
1482, 1.411518602778482e+00, 1.476176740738663e+00, 3.566355239991863e-04, 9.309594906831248e-01, 8.679379070977629e-01, -1.809306788694386e-01, -9.559084822259530e-02, 2.813364053522037e+00, 9.545133264796726e-01, 1.011627552286229e+00, 7.994935673625819e-01, -1.180051334835315e-01
1483, 9.356076089639110e-01, 1.492073277116082e+00, 1.518301849466683e-02, 8.459714599244768e-01, 9.423989181507955e-01, -8.192712590677757e-02, 1.973068384737472e-01, 2.603327719186744e+00, 8.205771243003298e-01, 9.570467011321323e-01, 9.802018915219337e-01, -3.858775378422171e-01
1484, 1.152734314103365e+00, 1.494813122318011e+00, 1.697027912085815e-02, 9.274884146942896e-01, 9.775221199059700e-01, -1.863009867950697e-01, 1.415504894290623e-01, 2.836917662683335e+00, 9.169111700265175e-01, 9.754122523246257e-01, 9.211747193190603e-01, -1.932094463898417e-01
1485, 9.380635882417143e-01, 1.485430613586759e+00, 2.054127078387907e-02, 8.683247932800777e-01, 9.550972110385993e-01, -1.468518648594808e-01, 1.619290690213739e-01, 2.668207412370794e+00, 8.461681969329578e-01, 9.614881441583316e-01, 9.660542376765130e-01, -3.346953925769612e-01
1486, 1.026572803344246e+00, 1.487011582206025e+00, 2.452192717893278e-02, 8.665803713173232e-01, 9.112894831949818e-01, -1.552240712235583e-01, 9.161494070443733e-02, 2.647481713008506e+00, 8.598337011342183e-01, 9.789827786521995e-01, 9.095230373666524e-01, -3.073643841744401e-01
